id,folder,fname,sample_type,label,modified_mac
0,w_hi_ff,w_hi_ff_W_Jony_pc_ff_09-09__05_23_16.pcap.TCP_10-0-0-12_49749_199-59-149-243_443.pcap,0,16202,00:3f:4a:00:00:50
1,w_hi_ff,W_Pc_ff_10-07__15_04_28.pcap.TCP_10-0-0-20_62462_104-79-236-103_443.pcap,0,18202,00:47:1a:00:01:50
2,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_62590_173-194-113-55_443.pcap,0,13202,00:33:92:00:02:50
3,w_hi_ff,W_Pc_ff_10-13__10_38_19.pcap.TCP_10-0-0-20_60222_104-244-43-71_443.pcap,0,16202,00:3f:4a:00:03:50
4,w_hi_ff,W_Pc_ff_10-15__21_45_20.pcap.TCP_10-0-0-20_52216_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:04:50
5,w_hi_ff,W_Pc_ff_10-15__21_45_20.pcap.TCP_10-0-0-20_53313_104-244-43-199_443.pcap,0,16202,00:3f:4a:00:05:50
6,w_hi_ff,W_Pc_ff_09-17__11_37_48.pcap.TCP_10-0-0-1_49670_104-244-43-231_443.pcap,0,16202,00:3f:4a:00:06:50
7,w_hi_ff,W_Pc_ff_10-13__10_38_19.pcap.TCP_10-0-0-20_57106_104-244-43-103_443.pcap,0,16202,00:3f:4a:00:07:50
8,w_hi_ff,W_Pc_ff_11-19__18_50_35.pcap.TCP_10-0-0-13_62479_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:08:50
9,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_54666_104-244-43-39_443.pcap,0,16202,00:3f:4a:00:09:50
10,w_hi_ff,W_Pc_ff_10-07__15_04_28.pcap.TCP_10-0-0-20_64421_92-122-132-99_443.pcap,0,14202,00:37:7a:00:0a:50
11,w_hi_ff,W_Pc_ff_10-06__11_17_11.pcap.TCP_10-0-0-5_57817_104-244-43-39_443.pcap,0,16202,00:3f:4a:00:0b:50
12,w_hi_ff,W_Pc_ff_11-03__18_26_02.pcap.TCP_10-0-0-20_51103_212-179-154-224_443.pcap,0,13202,00:33:92:00:0c:50
13,w_hi_ff,w_hi_ff_W_Jony_pc_ff_09-08__19_56_12.pcap.TCP_10-0-0-12_55499_199-59-148-213_443.pcap,0,16202,00:3f:4a:00:0d:50
14,w_hi_ff,W_Pc_ff_10-13__10_38_19.pcap.TCP_10-0-0-20_53733_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:0e:50
15,w_hi_ff,W_Pc_ff_10-06__11_17_11.pcap.TCP_10-0-0-5_57792_104-244-43-7_443.pcap,0,16202,00:3f:4a:00:0f:50
16,w_hi_ff,W_Pc_ff_11-19__18_50_35.pcap.TCP_10-0-0-13_65179_104-244-43-7_443.pcap,0,16202,00:3f:4a:00:10:50
17,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_57062_212-179-180-82_443.pcap,0,13202,00:33:92:00:11:50
18,w_hi_ff,W_Pc_ff_10-13__10_38_19.pcap.TCP_10-0-0-20_60346_191-234-72-190_443.pcap,0,14202,00:37:7a:00:12:50
19,w_hi_ff,w_hi_ff_W_Jony_pc_ff_09-08__19_56_12.pcap.TCP_10-0-0-12_58709_108-160-172-236_443.pcap,0,11202,00:2b:c2:00:13:50
20,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_61706_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:14:50
21,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_60234_173-194-207-94_443.pcap,0,13202,00:33:92:00:15:50
22,w_hi_ff,W_Pc_ff_09-16__12_41_52.pcap.TCP_10-0-0-1_62312_23-103-189-125_443.pcap,0,14202,00:37:7a:00:16:50
23,w_hi_ff,W_Pc_ff_10-15__21_45_20.pcap.TCP_10-0-0-20_54611_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:17:50
24,w_hi_ff,W_Pc_ff_09-07__19_16_55.pcap.TCP_10-0-0-1_65484_66-119-144-158_443.pcap,0,14202,00:37:7a:00:18:50
25,w_hi_ff,W_Pc_ff_09-07__19_16_55.pcap.TCP_10-0-0-1_61280_191-234-72-190_443.pcap,0,14202,00:37:7a:00:19:50
26,w_hi_ff,W_Pc_ff_10-06__14_03_33.pcap.TCP_10-0-0-5_64702_134-170-58-190_443.pcap,0,14202,00:37:7a:00:1a:50
27,w_hi_ff,W_Pc_ff_10-15__12_41_48.pcap.TCP_10-0-0-20_56058_104-244-43-231_443.pcap,0,16202,00:3f:4a:00:1b:50
28,w_hi_ff,W_Pc_ff_11-03__18_26_02.pcap.TCP_10-0-0-20_64793_92-122-128-166_443.pcap,0,14202,00:37:7a:00:1c:50
29,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_57070_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:1d:50
30,w_hi_ff,W_Pc_ff_11-19__18_50_35.pcap.TCP_10-0-0-13_52053_168-63-124-19_443.pcap,0,15202,00:3b:62:00:1e:50
31,w_hi_ff,W_Pc_ff_10-13__10_38_19.pcap.TCP_10-0-0-20_62810_23-23-117-37_443.pcap,0,18202,00:47:1a:00:1f:50
32,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_54164_173-194-32-216_443.pcap,0,13202,00:33:92:00:20:50
33,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_51581_216-58-210-78_443.pcap,0,13202,00:33:92:00:21:50
34,w_hi_ff,W_Pc_ff_10-06__14_03_33.pcap.TCP_10-0-0-5_57684_104-244-43-71_443.pcap,0,16202,00:3f:4a:00:22:50
35,w_hi_ff,W_Pc_ff_10-15__21_45_20.pcap.TCP_10-0-0-20_63935_157-55-240-220_443.pcap,0,14202,00:37:7a:00:23:50
36,w_hi_ff,W_Pc_ff_10-06__14_03_33.pcap.TCP_10-0-0-5_63096_104-244-43-7_443.pcap,0,16202,00:3f:4a:00:24:50
37,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_55265_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:25:50
38,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_56544_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:26:50
39,w_hi_ff,W_Pc_ff_10-15__21_45_20.pcap.TCP_10-0-0-20_54503_104-244-43-37_443.pcap,0,18202,00:47:1a:00:27:50
40,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_58236_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:28:50
41,w_hi_ff,W_Pc_ff_09-09__19_35_26.pcap.TCP_10-0-0-1_58290_92-122-137-92_443.pcap,0,18202,00:47:1a:00:29:50
42,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_53713_74-125-226-111_443.pcap,0,13202,00:33:92:00:2a:50
43,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_63268_212-179-180-89_443.pcap,0,13202,00:33:92:00:2b:50
44,w_hi_ff,W_Pc_ff_10-13__10_38_19.pcap.TCP_10-0-0-20_58459_104-244-43-199_443.pcap,0,16202,00:3f:4a:00:2c:50
45,w_hi_ff,W_Pc_ff_10-06__14_03_33.pcap.TCP_10-0-0-5_54318_191-232-80-60_443.pcap,0,14202,00:37:7a:00:2d:50
46,w_hi_ff,W_Pc_ff_11-19__18_50_35.pcap.TCP_10-0-0-13_50883_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:2e:50
47,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_51769_212-179-154-217_443.pcap,0,13202,00:33:92:00:2f:50
48,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_53889_212-179-154-230_443.pcap,0,13202,00:33:92:00:30:50
49,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_52755_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:31:50
50,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_54663_212-179-154-237_443.pcap,0,13202,00:33:92:00:32:50
51,w_hi_ff,W_Pc_ff_10-07__15_04_28.pcap.TCP_10-0-0-20_61565_191-234-72-190_443.pcap,0,14202,00:37:7a:00:33:50
52,w_hi_ff,W_Pc_ff_09-08__18_05_53.pcap.TCP_10-0-0-1_57169_92-122-141-199_443.pcap,0,14202,00:37:7a:00:34:50
53,w_hi_ff,W_Pc_ff_09-09__11_57_40.pcap.TCP_10-0-0-1_64498_65-55-252-43_443.pcap,0,14202,00:37:7a:00:35:50
54,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_61074_212-179-180-89_443.pcap,0,13202,00:33:92:00:36:50
55,w_hi_ff,W_Pc_ff_10-13__10_38_19.pcap.TCP_10-0-0-20_51208_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:37:50
56,w_hi_ff,W_Pc_ff_09-07__19_16_55.pcap.TCP_10-0-0-15_50240_199-59-148-11_443.pcap,0,16202,00:3f:4a:00:38:50
57,w_hi_ff,W_Pc_ff_09-08__18_05_53.pcap.TCP_10-0-0-1_53352_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:39:50
58,w_hi_ff,W_Pc_ff_10-15__12_41_48.pcap.TCP_10-0-0-20_55772_157-56-77-139_443.pcap,0,14202,00:37:7a:00:3a:50
59,w_hi_ff,W_Pc_ff_09-08__13_40_17.pcap.TCP_10-0-0-1_62658_92-122-141-199_443.pcap,0,14202,00:37:7a:00:3b:50
60,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_52716_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:3c:50
61,w_hi_ff,w_hi_ff_W_Jony_pc_ff_09-09__03_18_13.pcap.TCP_10-0-0-12_49386_66-119-144-158_443.pcap,0,14202,00:37:7a:00:3d:50
62,w_hi_ff,W_Pc_ff_10-07__15_04_28.pcap.TCP_10-0-0-20_61578_191-234-72-183_443.pcap,0,14202,00:37:7a:00:3e:50
63,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_52861_216-58-208-66_443.pcap,0,13202,00:33:92:00:3f:50
64,w_hi_ff,W_Pc_ff_10-07__15_04_28.pcap.TCP_10-0-0-20_49501_111-221-29-254_443.pcap,0,14202,00:37:7a:00:40:50
65,w_hi_ff,W_Pc_ff_09-07__19_16_55.pcap.TCP_10-0-0-15_50227_104-244-43-71_443.pcap,0,16202,00:3f:4a:00:41:50
66,w_hi_ff,w_hi_ff_W_Jony_pc_ff_09-08__19_56_12.pcap.TCP_10-0-0-12_64834_216-58-208-45_443.pcap,0,13202,00:33:92:00:42:50
67,w_hi_ff,W_Pc_ff_09-09__19_35_26.pcap.TCP_10-0-0-1_63636_131-253-34-240_443.pcap,0,14202,00:37:7a:00:43:50
68,w_hi_ff,W_Pc_ff_10-07__15_04_28.pcap.TCP_10-0-0-20_64024_65-55-252-92_443.pcap,0,14202,00:37:7a:00:44:50
69,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_61340_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:45:50
70,w_hi_ff,W_Pc_ff_09-08__18_05_53.pcap.TCP_10-0-0-1_52439_92-122-141-199_443.pcap,0,14202,00:37:7a:00:46:50
71,w_hi_ff,W_IE11Win7_ff_11-22__07_06_56.pcap.TCP_10-0-2-15_56585_192-229-233-25_443.pcap,0,16202,00:3f:4a:00:47:50
