,source,target,weight,id
0,"('217.12.15.54', 443)","('107.178.242.85', 443)",1,0
1,"('217.12.15.54', 443)","('34.240.96.173', 443)",2,0
2,"('217.12.15.54', 443)","('185.11.128.202', 443)",2,0
3,"('217.12.15.54', 443)","('66.117.29.6', 443)",1,0
4,"('217.12.15.54', 443)","('178.250.2.151', 443)",2,0
5,"('217.12.15.54', 443)","('20.36.253.28', 443)",2,0
6,"('217.12.15.54', 443)","('54.194.73.223', 443)",1,0
7,"('217.12.15.54', 443)","('151.101.0.250', 443)",2,0
8,"('217.12.15.54', 443)","('151.101.0.250', 80)",1,0
9,"('217.12.15.54', 443)","('143.166.147.101', 443)",1,0
10,"('217.12.15.54', 443)","('87.248.116.12', 443)",1,0
11,"('217.12.15.54', 443)","('51.77.188.247', 443)",1,0
12,"('217.12.15.54', 443)","('172.217.17.138', 443)",1,0
13,"('217.12.15.54', 443)","('31.13.64.35', 443)",1,0
14,"('217.12.15.54', 443)","('172.217.168.206', 443)",2,0
15,"('217.12.15.54', 443)","('95.100.65.135', 443)",1,0
16,"('217.12.15.54', 443)","('152.195.132.202', 443)",1,0
17,"('217.12.15.54', 443)","('52.72.158.71', 443)",1,0
18,"('217.12.15.54', 443)","('92.122.252.184', 443)",1,0
19,"('217.12.15.54', 443)","('172.217.168.232', 443)",1,0
20,"('217.12.15.54', 443)","('34.247.121.19', 443)",1,0
21,"('217.12.15.54', 443)","('178.250.0.157', 443)",2,0
22,"('217.12.15.54', 443)","('119.29.42.130', 443)",1,0
23,"('217.12.15.54', 443)","('92.122.254.129', 443)",2,0
24,"('217.12.15.54', 443)","('162.247.242.18', 443)",1,0
25,"('217.12.15.54', 443)","('173.241.240.143', 443)",1,0
26,"('217.12.15.54', 443)","('172.217.168.195', 443)",1,0
27,"('217.12.15.54', 443)","('185.86.137.42', 443)",2,0
28,"('217.12.15.54', 443)","('213.19.162.80', 443)",2,0
29,"('217.12.15.54', 443)","('52.30.162.218', 443)",1,0
30,"('217.12.15.54', 443)","('208.67.222.222', 53)",2,0
31,"('217.12.15.54', 443)","('74.119.119.150', 443)",2,0
32,"('217.12.15.54', 443)","('63.140.40.168', 443)",1,0
33,"('217.12.15.54', 443)","('52.170.85.255', 443)",1,0
34,"('217.12.15.54', 443)","('78.46.128.235', 443)",2,0
35,"('217.12.15.54', 443)","('173.195.214.208', 443)",2,0
36,"('217.12.15.54', 443)","('184.50.167.246', 443)",1,0
37,"('217.12.15.54', 443)","('52.51.227.120', 443)",1,0
38,"('217.12.15.54', 443)","('216.58.211.98', 443)",1,0
39,"('217.12.15.54', 443)","('34.231.199.233', 443)",1,0
40,"('217.12.15.54', 443)","('178.33.104.182', 443)",2,0
41,"('217.12.15.54', 443)","('23.62.98.59', 443)",1,0
42,"('217.12.15.54', 443)","('180.101.116.29', 80)",1,0
43,"('217.12.15.54', 443)","('178.162.133.149', 443)",2,0
44,"('217.12.15.54', 443)","('92.122.255.95', 443)",1,0
45,"('217.12.15.54', 443)","('92.122.253.32', 443)",1,0
46,"('217.12.15.54', 443)","('37.157.6.246', 443)",2,0
47,"('217.12.15.54', 443)","('13.107.21.200', 443)",1,0
48,"('217.12.15.54', 443)","('151.101.0.95', 443)",1,0
49,"('217.12.15.54', 443)","('2.21.243.51', 443)",1,0
50,"('217.12.15.54', 443)","('31.13.64.21', 443)",1,0
51,"('217.12.15.54', 443)","('152.199.19.43', 443)",1,0
52,"('217.12.15.54', 443)","('52.31.211.225', 443)",1,0
53,"('217.12.15.54', 443)","('185.54.150.17', 443)",2,0
54,"('217.12.15.54', 443)","('195.128.8.134', 443)",2,0
55,"('217.12.15.54', 443)","('52.178.24.254', 443)",2,0
56,"('217.12.15.54', 443)","('52.57.92.140', 443)",1,0
57,"('217.12.15.54', 443)","('88.214.193.110', 443)",2,0
58,"('217.12.15.54', 443)","('54.243.83.228', 443)",1,0
59,"('217.12.15.54', 443)","('52.210.17.188', 443)",2,0
60,"('217.12.15.54', 443)","('66.117.28.86', 443)",1,0
61,"('217.12.15.54', 443)","('52.216.128.13', 443)",2,0
62,"('217.12.15.54', 443)","('63.215.202.72', 443)",1,0
63,"('217.12.15.54', 443)","('185.33.223.80', 443)",2,0
64,"('217.12.15.54', 443)","('54.243.245.131', 443)",2,0
65,"('217.12.15.54', 443)","('92.122.253.103', 443)",2,0
66,"('217.12.15.54', 443)","('23.62.98.43', 443)",1,0
67,"('217.12.15.54', 443)","('185.64.189.110', 443)",2,0
68,"('217.12.15.54', 443)","('108.177.126.154', 443)",2,0
69,"('217.12.15.54', 443)","('52.209.73.180', 443)",2,0
70,"('217.12.15.54', 443)","('172.217.16.131', 443)",1,0
71,"('217.12.15.54', 443)","('151.101.2.2', 443)",1,0
72,"('217.12.15.54', 443)","('23.45.73.164', 443)",1,0
73,"('217.12.15.54', 443)","('192.99.16.81', 443)",2,0
74,"('217.12.15.54', 443)","('52.239.137.4', 443)",1,0
75,"('217.12.15.54', 443)","('46.16.76.69', 443)",1,0
76,"('217.12.15.54', 443)","('18.196.234.37', 443)",2,0
77,"('217.12.15.54', 443)","('52.209.1.74', 443)",1,0
78,"('217.12.15.54', 443)","('23.62.99.34', 443)",1,0
79,"('217.12.15.54', 443)","('52.28.80.243', 443)",1,0
80,"('217.12.15.54', 443)","('23.62.98.24', 443)",1,0
81,"('217.12.15.54', 443)","('172.217.17.68', 443)",1,0
82,"('217.12.15.54', 443)","('195.128.8.39', 443)",2,0
83,"('217.12.15.54', 443)","('18.195.155.181', 443)",1,0
84,"('217.12.15.54', 443)","('184.50.160.54', 443)",1,0
85,"('217.12.15.54', 443)","('104.19.148.8', 443)",1,0
86,"('217.12.15.54', 443)","('172.217.168.226', 443)",1,0
87,"('217.12.15.54', 443)","('185.167.164.37', 443)",2,0
88,"('107.178.242.85', 443)","('34.240.96.173', 443)",1,0
89,"('107.178.242.85', 443)","('185.11.128.202', 443)",1,0
90,"('107.178.242.85', 443)","('66.117.29.6', 443)",1,0
91,"('107.178.242.85', 443)","('178.250.2.151', 443)",2,0
92,"('107.178.242.85', 443)","('20.36.253.28', 443)",1,0
93,"('107.178.242.85', 443)","('54.194.73.223', 443)",1,0
94,"('107.178.242.85', 443)","('151.101.0.250', 443)",1,0
95,"('107.178.242.85', 443)","('151.101.0.250', 80)",1,0
96,"('107.178.242.85', 443)","('143.166.147.101', 443)",1,0
97,"('107.178.242.85', 443)","('87.248.116.12', 443)",1,0
98,"('107.178.242.85', 443)","('51.77.188.247', 443)",1,0
99,"('107.178.242.85', 443)","('172.217.17.138', 443)",1,0
100,"('107.178.242.85', 443)","('31.13.64.35', 443)",2,0
101,"('107.178.242.85', 443)","('172.217.168.206', 443)",2,0
102,"('107.178.242.85', 443)","('95.100.65.135', 443)",1,0
103,"('107.178.242.85', 443)","('152.195.132.202', 443)",1,0
104,"('107.178.242.85', 443)","('52.72.158.71', 443)",1,0
105,"('107.178.242.85', 443)","('92.122.252.184', 443)",1,0
106,"('107.178.242.85', 443)","('172.217.168.232', 443)",1,0
107,"('107.178.242.85', 443)","('34.247.121.19', 443)",1,0
108,"('107.178.242.85', 443)","('178.250.0.157', 443)",2,0
109,"('107.178.242.85', 443)","('119.29.42.130', 443)",1,0
110,"('107.178.242.85', 443)","('92.122.254.129', 443)",1,0
111,"('107.178.242.85', 443)","('162.247.242.18', 443)",1,0
112,"('107.178.242.85', 443)","('173.241.240.143', 443)",1,0
113,"('107.178.242.85', 443)","('172.217.168.195', 443)",3,0
114,"('107.178.242.85', 443)","('185.86.137.42', 443)",1,0
115,"('107.178.242.85', 443)","('213.19.162.80', 443)",2,0
116,"('107.178.242.85', 443)","('52.30.162.218', 443)",1,0
117,"('107.178.242.85', 443)","('208.67.222.222', 53)",3,0
