,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('94.31.29.138', 443)",1398,40,1138.86,0.0,501.18116524865536,251182.5604,-1.5694511663985298,0.6020495002629036,77.30000000000001,1013.4000000000001,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,20,557,40,94.7,0.0,125.87775816243314,15845.210000000003,2.749185763510413,6.716093766746598,40.0,40.0,40.0,40.0,40.0,40.0,54.39999999999999,89.00000000000006,182.20000000000022,70,1398,40,840.5285714285715,0.0,637.5322898585176,406447.4206122449,-0.34223633916612056,-1.8200282043871607,40.0,40.0,78.0,465.4000000000003,1398.0,1398.0,1398.0,1398.0,1398.0,29418.5,1.0,0.0,2,35.0,1,0.3686274509803922,0.12156862745098039,0.11372549019607843,0.5411764705882353,0
1,"('54.230.14.198', 443)",83,52,67.5,22.98033438683683,15.5,240.25,0.0,-2.0,55.10000000000001,58.2,61.3,64.4,67.5,70.6,73.69999999999999,76.80000000000001,79.9,3,52,52,52.0,0.0,0.0,0.0,0.0,-3.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,5,83,52,58.2,0.0,12.4,153.76000000000002,1.4999999999999993,0.24999999999999778,52.0,52.0,52.0,52.0,52.0,52.0,52.0,58.20000000000001,70.6,291.0,1.0,0.0,1,5.0,1,0.21176470588235294,0.9019607843137255,0.054901960784313725,0.7764705882352941,0
2,"('18.182.219.65', 443)",83,52,67.5,22.98033438683683,15.5,240.25,0.0,-2.0,52.0,52.0,52.0,58.20000000000001,67.5,76.8,83.0,83.0,83.0,6,52,52,52.0,0.0,0.0,0.0,0.0,-3.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,10,83,52,58.2,0.0,12.4,153.76000000000002,1.4999999999999991,0.24999999999999778,52.0,52.0,52.0,52.0,52.0,52.0,52.0,58.20000000000001,83.0,194.0,1.0,0.0,3,3.3333333333333335,1,0.07058823529411765,0.7137254901960784,0.8588235294117647,0.2549019607843137,0
3,"('2.20.176.180', 443)",75,52,65.8,0.0,11.26765281680262,126.96000000000001,-0.4082482904638622,-1.8333333333333341,52.0,52.0,52.0,65.80000000000001,75.0,75.0,75.0,75.0,75.0,12,52,40,42.0,0.0,4.47213595499958,20.0,1.7888543819998317,1.2000000000000002,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,50.800000000000004,22,75,40,52.81818181818182,17.791226622067224,14.458832983324395,209.05785123966942,0.6679811852820958,-1.2085069513206514,40.0,40.0,40.0,40.0,52.0,52.0,52.0,75.0,75.0,581.0,3.0,1.0,2,11.0,1,0.00784313725490196,0.0784313725490196,0.6901960784313725,0.7058823529411765,0
4,"('8.8.8.8', 53)",72,72,72.0,0.0,0.0,0.0,0.0,-3.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,2,56,56,56.0,0.0,0.0,0.0,0.0,-3.0,56.0,56.00000000000001,56.0,56.0,56.0,56.0,56.0,56.0,56.0,4,72,56,64.0,11.860817748044816,8.0,64.0,0.0,-2.0,56.0,56.0,56.0,59.2,64.0,68.8,72.0,72.0,72.0,128.0,1.0,0.0,2,2.0,1,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0
5,"('216.137.59.63', 443)",1398,52,439.0,68.19970205125769,563.9766415144452,318069.652173913,1.040537049816842,-0.8474475938971597,52.0,52.0,73.79999999999998,88.6,98.0,121.0,324.7999999999999,1353.2000000000003,1398.0,24,361,52,85.58333333333333,0.0,75.82815916414049,5749.909722222223,2.5376036197216663,5.552194381537966,52.0,52.0,52.0,52.0,52.0,52.0,60.39999999999999,74.40000000000006,168.09999999999997,47,1398,52,258.531914893617,11.860817748044816,435.6591900012019,189798.92983250335,2.1150501521759093,2.6678961440228663,52.0,52.0,52.0,52.0,60.0,87.19999999999999,102.59999999999991,243.60000000000036,1330.7999999999997,4050.3333333333335,1.0,0.0,3,15.666666666666666,1,0.8470588235294118,0.5372549019607843,0.23137254901960785,0.24705882352941178,0
6,"('85.194.242.103', 443)",355,52,108.57142857142857,0.0,94.05144054924283,8845.673469387757,1.4620988004721402,0.8273462623221346,52.0,52.0,52.0,52.0,52.0,60.0,60.0,199.0,199.0,22,810,52,228.72727272727272,11.860817748044816,276.37263741322835,76381.83471074377,1.1362303201666184,-0.5155110681997845,52.0,52.0,52.0,52.0,60.0,85.79999999999998,103.0,569.0,723.8000000000004,43,810,52,170.04651162790697,0.0,216.80973906387956,47006.46295294754,1.85827721456443,2.075588655467204,52.0,52.0,52.0,52.0,52.0,60.0,103.0,199.0,569.0,7312.0,2.0,0.0,1,43.0,1,0.3333333333333333,0.7607843137254902,0.9490196078431372,0.403921568627451,0
7,"('52.205.57.13', 443)",1398,52,406.25,60.78669095872968,494.0713722058113,244106.52083333334,1.1913760738745145,-0.13010819046182354,52.0,52.0,54.39999999999999,69.20000000000002,93.0,293.1999999999999,420.0,712.0000000000002,1336.7000000000003,17,1231,40,258.6470588235294,11.860817748044816,357.6379933061578,127904.93425605536,1.6538141569860225,1.4339535258112717,47.2,52.0,52.0,52.0,52.0,56.8,199.7999999999999,515.8000000000002,743.6000000000001,29,1398,40,319.7241379310345,29.65204437011204,425.7617835291374,181273.09631391204,1.5084391698811959,0.9341582919825595,52.0,52.0,52.0,52.0,60.0,99.00000000000001,366.7999999999997,573.4,1044.6,4636.0,2.5,1.5,2,14.5,1,0.20392156862745098,0.803921568627451,0.2235294117647059,0.050980392156862744,0
8,"('185.33.223.203', 443)",1398,52,381.53846153846155,11.860817748044816,499.58884870609285,249589.01775147935,1.1239178451945042,-0.5056208604867507,52.0,52.0,52.0,52.0,60.0,83.0,265.5,968.0,1287.0,36,1398,52,513.3055555555555,11.860817748044816,573.4741018779239,328872.5455246914,0.6323115471900492,-1.4061661588453631,52.0,52.0,52.0,52.0,60.0,569.0,1034.5,1398.0,1398.0,62,1398,52,458.0483870967742,11.860817748044816,547.5877430771859,299852.3363683662,0.8255743378764004,-1.1118115567910276,52.0,52.0,52.0,52.0,60.0,196.00000000000006,847.9999999999984,1110.0,1398.0,4057.0,1.1428571428571428,0.3499271061118826,7,8.857142857142858,1,0.7254901960784313,0.12941176470588237,0.8745098039215686,0.796078431372549,0
9,"('35.186.234.100', 443)",550,52,145.625,28.169442151606436,160.33865527376733,25708.484375,1.9086271654238274,2.1162870625398797,52.0,52.0,52.800000000000004,58.4,71.0,88.2,109.89999999999999,167.60000000000005,307.79999999999995,12,626,52,173.0,28.169442151606436,198.0542854875905,39225.5,1.5433479268730872,0.6879702697015206,52.0,52.0,52.0,55.2,71.0,86.8,122.89999999999998,229.00000000000009,537.3000000000002,20,626,52,162.05,28.169442151606436,184.3869504601668,33998.5475,1.6919084904091046,1.2384441550392227,52.0,52.0,52.0,56.8,71.0,85.2,120.19999999999997,213.60000000000005,551.9,3241.0,2.0,0.0,1,20.0,1,0.13725490196078433,0.7294117647058823,0.9176470588235294,0.39215686274509803,0
