,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('216.137.59.106', 443)",1398,52,663.9090909090909,594.5234896207464,590.2194437118598,348358.9917355372,0.2720826519024229,-1.699544886463972,52.0,52.0,60.0,294.0,453.0,748.0,1398.0,1398.0,1398.0,15,1027,52,140.6,0.0,242.96743265988002,59033.173333333325,3.2063808111847383,8.824395163011596,52.0,52.0,52.0,52.0,52.0,52.0,58.39999999999999,102.0000000000001,215.79999999999995,26,1398,52,362.0,5.930408874022408,498.27996455499095,248282.92307692306,1.3454315591927526,0.10080135178616922,52.0,52.0,52.0,52.0,56.0,83.0,267.5,748.0,1398.0,4706.0,1.0,0.0,2,13.0,1,0.8470588235294118,0.5372549019607843,0.23137254901960785,0.41568627450980394,0
1,"('87.240.190.68', 443)",1398,52,1349.833655705996,0.0,231.41237231974284,53551.686062651286,-4.834054317958147,22.069890552355236,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,514,364,52,67.51945525291829,17.791226622067224,29.32835394679596,860.1523452285422,5.632022182016856,42.651044046899926,52.0,52.0,52.0,52.0,64.0,64.0,72.0,72.0,80.0,1548,1398,52,924.0523255813954,0.0,633.0494634947776,400751.62323102576,-0.5995522867987088,-1.6266704098240055,52.0,64.0,72.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,476811.0,2.3333333333333335,1.247219128924647,3,516.0,1,0.3411764705882353,0.9411764705882353,0.7450980392156863,0.26666666666666666,0
2,"('151.101.1.140', 443)",1398,52,1183.750354609929,0.0,456.58567288546345,208470.47668427145,-1.766388231996979,1.2461751505506582,148.0,1324.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,274,667,52,76.21167883211679,0.0,65.49178704367611,4289.174170174223,4.604545286540829,29.425931992343067,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.0,148.0,979,1398,52,873.7752808988764,0.0,631.3078295494657,398549.57565045735,-0.4154339656229014,-1.78618079071145,52.0,52.0,148.0,712.0000000000005,1398.0,1398.0,1398.0,1398.0,1398.0,427713.0,4.0,0.0,2,489.5,1,0.592156862745098,0.396078431372549,0.00392156862745098,0.5490196078431373,0
3,"('216.137.59.151', 443)",1398,52,866.0,0.0,591.4268275177348,349785.6923076923,-0.3103999225610746,-1.7388317530659307,53.60000000000001,153.60000000000008,388.19999999999993,540.6,1398.0,1398.0,1398.0,1398.0,1398.0,16,1398,52,165.5,0.0,324.0792727096258,105027.375,3.4074954002400326,10.085837811732484,52.0,52.0,52.0,52.0,52.0,52.0,56.0,178.0,220.0,29,1398,52,479.51724137931035,11.860817748044816,579.7489718769582,336108.8703923901,0.8786515303854381,-1.104697927889482,52.0,52.0,52.0,52.0,60.0,241.00000000000006,518.1999999999998,1398.0,1398.0,13906.0,1.0,0.0,1,29.0,1,0.8470588235294118,0.5372549019607843,0.23137254901960785,0.592156862745098,0
4,"('113.113.73.48', 443)",1380,40,746.3571428571429,223.87293499434588,652.037349990254,425152.705782313,-0.0974574198335857,-1.9732528475478472,40.0,52.0,52.0,69.00000000000003,1229.0,1380.0,1380.0,1380.0,1380.0,27,332,40,71.92592592592592,0.0,67.59680352180037,4569.327846364883,2.6957988509695427,6.708879416605873,40.0,40.0,40.0,40.0,40.0,40.0,60.0,70.0,125.0,69,1380,40,482.4492753623188,29.65204437011204,607.3853332763189,368916.943079185,0.7617257631545699,-1.3896352661626066,40.0,40.0,40.0,52.0,60.0,121.99999999999996,1234.9999999999995,1380.0,1380.0,11096.333333333334,2.3333333333333335,0.4714045207910317,3,23.0,1,0.44313725490196076,0.44313725490196076,0.28627450980392155,0.18823529411764706,0
5,"('198.11.190.7', 443)",1320,40,315.4761904761905,240.1815593979075,362.80030175968164,131624.05895691607,1.933642119749531,2.7519937196919564,40.0,60.0,78.0,198.0,240.0,243.0,275.0,389.0,685.0,32,564,40,131.625,0.0,138.35614144301655,19142.421875,1.6678436979695066,2.1995369637941353,40.0,40.0,40.0,40.0,40.0,70.79999999999995,158.49999999999997,246.8,266.6,53,1320,40,204.47169811320754,56.33888430321287,267.9494886061293,71796.92844428621,2.8279524868121864,8.71807032812627,40.0,40.0,40.0,56.000000000000014,78.0,201.2,242.39999999999998,265.4,458.60000000000036,2709.25,2.25,0.82915619758885,4,13.25,1,0.7764705882352941,0.043137254901960784,0.7450980392156863,0.027450980392156862,0
6,"('172.217.17.66', 443)",1398,52,244.19565217391303,56.33888430321287,373.34146973591703,139383.85302457467,2.519060785556873,4.977985028708616,52.0,52.0,62.0,82.0,90.0,113.0,136.0,294.0,472.0,47,415,52,105.25531914893617,11.860817748044816,93.48716332068915,8739.849705749206,1.9512830404245454,2.5275969660922994,52.0,52.0,52.0,52.0,60.0,82.0,90.0,120.40000000000016,277.79999999999995,93,1398,52,173.9784946236559,44.478066555168056,279.61582625131746,78185.01029020695,3.6256700056289173,12.877123760533024,52.0,52.0,52.0,60.0,82.0,90.0,113.0,200.00000000000006,359.0,4045.0,1.0,0.0,4,23.25,1,0.6745098039215687,0.8509803921568627,0.06666666666666667,0.25882352941176473,0
7,"('104.193.88.77', 443)",1398,40,1017.3023255813954,0.0,571.1999983510483,326269.4381162375,-0.937198605532386,-1.0159780932023221,52.0,129.60000000000014,882.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,461,1398,40,123.91540130151844,0.0,266.33003395454153,70931.68698622726,3.629602353787558,11.784898512307764,40.0,40.0,52.0,52.0,52.0,52.0,52.0,52.0,102.0,1020,1398,40,613.5264705882353,66.71709983275208,639.1869178620403,408559.9159659747,0.33623691584088305,-1.8279671352810098,40.0,52.0,52.0,52.0,85.0,1014.8,1398.0,1398.0,1398.0,69533.0,2.888888888888889,0.9938079899999066,9,113.33333333333333,1,0.40784313725490196,0.7568627450980392,0.34509803921568627,0.30196078431372547,0
8,"('106.11.92.14', 443)",1398,40,442.09090909090907,45.96066877367366,527.9840656248246,278767.17355371907,0.9474983821032719,-0.7806433473127483,40.0,40.0,52.0,52.0,71.0,298.0,495.0,979.0,1398.0,17,634,40,96.82352941176471,0.0,144.92522830517797,21003.32179930796,3.0215772591517323,8.189330891836697,40.0,40.0,40.0,40.0,40.0,40.0,43.999999999999986,60.0,198.00000000000003,28,1398,40,232.46428571428572,0.0,388.203047215432,150701.60586734692,2.1564383523340944,3.380549411160839,40.0,40.0,40.0,40.0,40.0,53.599999999999994,69.89999999999998,277.20000000000005,737.5000000000002,2169.6666666666665,1.3333333333333333,0.4714045207910317,3,9.333333333333334,1,0.41568627450980394,0.043137254901960784,0.3607843137254902,0.054901960784313725,0
9,"('47.246.15.223', 443)",1398,40,1050.037037037037,0.0,548.077818311008,300389.2949245542,-1.01165235894786,-0.8587765396810116,103.0,309.40000000000003,1249.6,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,13,373,40,98.23076923076923,0.0,97.73366780432016,9551.869822485207,1.8473782584437737,2.25737497182275,40.0,40.0,40.0,40.0,40.0,61.99999999999999,91.99999999999991,125.0,220.20000000000007,40,1398,40,740.7,761.3162392026265,636.0869909061181,404606.66000000003,0.015977312167489193,-1.9268675807030835,40.0,49.60000000000001,103.0,196.40000000000018,553.5,1398.0,1398.0,1398.0,1398.0,29628.0,2.0,0.0,1,40.0,1,0.1843137254901961,0.9647058823529412,0.058823529411764705,0.8745098039215686,0
