,source,target,weight,id
0,"('10.8.0.6', 53807)","('10.8.0.6', 53803)",1,0
1,"('10.8.0.6', 53807)","('10.8.0.6', 53800)",2,0
2,"('10.8.0.6', 53807)","('10.8.0.6', 53802)",2,0
3,"('10.8.0.6', 53807)","('10.8.0.6', 53801)",2,0
4,"('10.8.0.6', 53803)","('10.8.0.6', 53800)",1,0
5,"('10.8.0.6', 53803)","('10.8.0.6', 53802)",1,0
6,"('10.8.0.6', 53803)","('10.8.0.6', 53801)",1,0
7,"('10.8.0.6', 53800)","('10.8.0.6', 53802)",2,0
8,"('10.8.0.6', 53800)","('10.8.0.6', 53801)",2,0
9,"('10.8.0.6', 53802)","('10.8.0.6', 53801)",2,0
