,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('87.240.190.68', 443)",231,52,90.28571428571429,17.791226622067224,59.76313791176987,3571.632653061225,1.7399484578396909,1.4681732253026656,52.0,52.0,52.0,56.800000000000004,64.0,75.39999999999999,86.0,95.0,151.20000000000005,8,180,40,84.75,17.791226622067224,57.427671901270735,3297.9375,0.9174168820196423,-0.9432327379852787,40.0,40.0,41.2,49.60000000000001,52.0,60.40000000000001,89.79999999999998,145.60000000000005,180.0,15,231,40,87.33333333333333,17.791226622067224,58.594273516179804,3433.2888888888897,1.3278241736088339,0.37451290478638244,40.0,49.60000000000001,52.0,52.0,52.0,71.60000000000001,91.79999999999998,114.40000000000009,180.0,655.0,1.0,0.0,2,7.5,1,0.3411764705882353,0.9411764705882353,0.7450980392156863,0.26666666666666666,0
1,"('104.101.247.243', 443)",1398,52,543.8260869565217,382.51137237444533,572.073091421163,327267.62192816637,0.6580301430743223,-1.4052889911830133,52.0,55.2,73.79999999999998,110.0,310.0,321.0,987.1999999999996,1398.0,1398.0,28,955,52,130.39285714285714,0.0,200.59417796809024,40238.02423469386,3.0920728526298498,8.888628769729708,52.0,52.0,52.0,52.0,52.0,52.0,52.0,130.80000000000018,262.6,51,1398,52,316.84313725490193,11.860817748044816,460.4386813850981,212003.77931564787,1.6301057287866585,1.0029175192590287,52.0,52.0,52.0,52.0,60.0,110.0,262.0,321.0,1398.0,4039.75,1.5,0.5,4,12.75,1,0.40784313725490196,0.396078431372549,0.9686274509803922,0.9529411764705882,0
2,"('217.12.15.54', 443)",1398,52,668.6923076923077,406.23300787053495,605.2030027653639,366270.674556213,0.26060453637820785,-1.7932676507212064,53.60000000000001,69.20000000000002,99.19999999999999,212.4000000000001,326.0,905.1999999999996,1398.0,1398.0,1398.0,16,589,52,106.5,0.0,136.2869216029183,18574.125,2.8095917571008546,6.926876075609718,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.0,215.5,29,1398,52,358.51724137931035,11.860817748044816,502.6007959082063,252607.56004756244,1.4130458763128781,0.25483022608293293,52.0,52.0,52.0,52.0,60.0,104.60000000000002,246.99999999999997,666.2000000000004,1398.0,5198.5,1.0,0.0,2,14.5,1,0.8509803921568627,0.047058823529411764,0.058823529411764705,0.21176470588235294,0
3,"('104.80.95.89', 443)",1398,52,453.1641791044776,121.57338191745936,550.4216456232393,302963.9879705949,1.0176904078191709,-0.7869011988951033,52.0,52.0,52.0,66.00000000000003,134.0,282.4000000000001,345.7999999999996,1398.0,1398.0,77,779,40,128.41558441558442,11.860817748044816,189.07892605101847,35750.84027660651,2.6602694948852537,5.844771599489253,40.0,40.0,52.0,52.0,52.0,52.0,60.0,170.0,253.0,144,1398,40,279.5138888888889,17.791226622067224,431.6450442800695,186317.44425154317,1.9141013127053546,2.139625179043259,40.0,52.0,52.0,52.0,52.0,71.99999999999996,170.0,302.0,1398.0,40250.0,3.0,0.0,1,144.0,1,0.40784313725490196,0.3137254901960784,0.37254901960784315,0.34901960784313724,0
4,"('104.27.242.176', 443)",1398,40,1267.3899371069183,0.0,382.9621787317773,146660.03033898977,-2.6903961521723434,5.380072551185478,834.1000000000001,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,233,465,40,51.66952789699571,0.0,48.12062604382949,2315.5946508500806,5.430595168905183,33.42483864874278,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,551,1398,40,753.3012704174229,0.0,668.0736372101717,446322.38473522814,-0.08759885320640037,-1.9761077636521154,40.0,40.0,40.0,52.0,1398.0,1398.0,1398.0,1398.0,1398.0,103767.25,2.25,1.0897247358851685,4,137.75,1,0.40784313725490196,0.10588235294117647,0.9490196078431372,0.6901960784313725,0
5,"('198.11.190.7', 443)",40,40,40.0,0.0,0.0,0.0,0.0,-3.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0,0,0,,,,,,,,,,,,,,,,1,40,40,40.0,0.0,0.0,0.0,0.0,-3.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,1.0,0.0,1,1.0,1,0.7764705882352941,0.043137254901960784,0.7450980392156863,0.027450980392156862,0
6,"('210.14.142.131', 443)",1398,40,373.98809523809524,71.1649064882689,489.6334511907283,239740.9165249433,1.3768828926888759,0.29820552839406744,40.0,47.20000000000002,52.0,60.0,88.0,270.1999999999996,344.0,610.0,1398.0,111,1398,40,131.67567567567568,17.791226622067224,210.03968574654516,44116.669588507444,4.21360015610872,20.717824753968156,40.0,40.0,40.0,40.0,52.0,60.0,116.0,166.0,239.0,195,1398,40,236.05641025641026,29.65204437011204,377.8663607169507,142782.9865614727,2.357643210946495,4.3931229260630955,40.0,40.0,40.0,52.0,60.0,99.99999999999987,164.59999999999988,300.20000000000016,610.0,9206.2,2.6,1.3564659966250538,5,39.0,1,0.8235294117647058,0.054901960784313725,0.5568627450980392,0.5137254901960784,0
7,"('54.230.14.56', 80)",1398,52,647.7,421.05903005559094,633.4009867374696,401196.81000000006,0.2542969040642917,-1.8279793460885168,52.0,52.0,55.5,58.8,336.0,926.3999999999996,1398.0,1398.0,1398.0,11,445,52,88.45454545454545,0.0,112.77279139641286,12717.702479338848,2.8439251719614167,6.092726810971392,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.0,21,1398,52,354.76190476190476,0.0,525.0898249471595,275719.3242630386,1.3645642040602055,0.048161059518814664,52.0,52.0,52.0,52.0,52.0,57.0,60.0,612.0,1398.0,3725.0,1.5,0.5,2,10.5,1,0.21176470588235294,0.9019607843137255,0.054901960784313725,0.2196078431372549,0
8,"('198.134.116.50', 443)",1398,40,372.7647058823529,45.96066877367366,504.34331554090795,254362.17993079586,1.3709428559107952,0.11966372178717366,52.0,64.6,83.0,83.0,83.0,83.0,286.0,676.4000000000003,1398.0,20,565,40,91.0,5.930408874022408,120.74311574578486,14578.9,3.1332790594255213,9.08232140737097,40.0,40.0,48.4,52.0,52.0,52.0,52.0,53.60000000000001,185.90000000000012,37,1398,40,220.45945945945945,17.791226622067224,380.0880832901333,144466.9510591673,2.45085523927551,4.631233396196749,40.0,52.0,52.0,52.0,52.0,83.0,83.0,241.20000000000007,646.1999999999997,1631.4,2.0,0.8944271909999159,5,7.4,1,0.7764705882352941,0.5254901960784314,0.4549019607843137,0.19607843137254902,0
9,"('192.155.212.202', 443)",1398,52,498.93333333333334,358.78973687835565,553.4583955055299,306316.1955555556,0.9227034992699161,-0.9721562774702099,52.0,52.0,60.0,200.40000000000012,294.0,304.0,355.19999999999993,1398.0,1398.0,20,519,52,108.75,0.0,115.22971621938501,13277.8875,2.3850473780096286,5.326864952269567,52.0,52.0,52.0,52.0,52.0,52.0,60.0,178.0,252.0,35,1398,52,275.9714285714286,11.860817748044816,419.7019681164437,176149.74204081635,2.0993847742052822,2.888577666089371,52.0,52.0,52.0,52.0,60.0,107.19999999999983,252.0,304.0,1046.4000000000012,2414.75,1.5,0.5,4,8.75,1,0.7529411764705882,0.6078431372549019,0.8313725490196079,0.792156862745098,0
