,source,target,weight,id
0,"('216.58.211.99', 443)","('151.101.2.2', 443)",1,0
1,"('216.58.211.99', 443)","('18.184.197.247', 443)",1,0
2,"('216.58.211.99', 443)","('162.247.242.18', 443)",2,0
3,"('216.58.211.99', 443)","('172.217.17.67', 443)",2,0
4,"('216.58.211.99', 443)","('52.29.77.169', 443)",1,0
5,"('216.58.211.99', 443)","('64.30.230.22', 443)",1,0
6,"('216.58.211.99', 443)","('54.93.157.57', 443)",1,0
7,"('216.58.211.99', 443)","('54.149.88.185', 443)",1,0
8,"('216.58.211.99', 443)","('172.217.168.227', 443)",3,0
9,"('216.58.211.99', 443)","('192.28.144.124', 443)",1,0
10,"('216.58.211.99', 443)","('3.122.36.177', 443)",1,0
11,"('216.58.211.99', 443)","('208.67.222.222', 53)",4,0
12,"('216.58.211.99', 443)","('172.217.17.46', 443)",3,0
13,"('216.58.211.99', 443)","('104.20.42.98', 443)",1,0
14,"('216.58.211.99', 443)","('216.137.59.18', 443)",1,0
15,"('216.58.211.99', 443)","('104.25.137.118', 443)",1,0
16,"('216.58.211.99', 443)","('52.3.125.9', 443)",1,0
17,"('216.58.211.99', 443)","('54.83.188.57', 443)",1,0
18,"('216.58.211.99', 443)","('31.13.64.35', 443)",2,0
19,"('216.58.211.99', 443)","('216.137.59.49', 443)",1,0
20,"('216.58.211.99', 443)","('104.19.195.151', 443)",2,0
21,"('216.58.211.99', 443)","('104.18.230.19', 443)",1,0
22,"('216.58.211.99', 443)","('54.229.236.204', 443)",1,0
23,"('216.58.211.99', 443)","('46.137.126.71', 443)",1,0
24,"('216.58.211.99', 443)","('172.217.20.98', 443)",3,0
25,"('216.58.211.99', 443)","('23.62.99.66', 443)",1,0
26,"('151.101.2.2', 443)","('18.184.197.247', 443)",1,0
27,"('151.101.2.2', 443)","('162.247.242.18', 443)",1,0
28,"('151.101.2.2', 443)","('172.217.17.67', 443)",1,0
29,"('151.101.2.2', 443)","('52.29.77.169', 443)",2,0
30,"('151.101.2.2', 443)","('64.30.230.22', 443)",2,0
31,"('151.101.2.2', 443)","('54.93.157.57', 443)",1,0
32,"('151.101.2.2', 443)","('54.149.88.185', 443)",1,0
33,"('151.101.2.2', 443)","('172.217.168.227', 443)",4,0
34,"('151.101.2.2', 443)","('192.28.144.124', 443)",1,0
35,"('151.101.2.2', 443)","('3.122.36.177', 443)",1,0
36,"('151.101.2.2', 443)","('208.67.222.222', 53)",4,0
37,"('151.101.2.2', 443)","('172.217.17.46', 443)",2,0
38,"('151.101.2.2', 443)","('104.20.42.98', 443)",1,0
39,"('151.101.2.2', 443)","('216.137.59.18', 443)",1,0
40,"('151.101.2.2', 443)","('104.25.137.118', 443)",1,0
41,"('151.101.2.2', 443)","('52.3.125.9', 443)",2,0
42,"('151.101.2.2', 443)","('54.83.188.57', 443)",2,0
43,"('151.101.2.2', 443)","('31.13.64.35', 443)",2,0
44,"('151.101.2.2', 443)","('216.137.59.49', 443)",1,0
45,"('151.101.2.2', 443)","('104.19.195.151', 443)",2,0
46,"('151.101.2.2', 443)","('104.18.230.19', 443)",1,0
47,"('151.101.2.2', 443)","('54.229.236.204', 443)",1,0
48,"('151.101.2.2', 443)","('46.137.126.71', 443)",1,0
49,"('151.101.2.2', 443)","('172.217.20.98', 443)",3,0
50,"('151.101.2.2', 443)","('23.62.99.66', 443)",2,0
51,"('18.184.197.247', 443)","('162.247.242.18', 443)",1,0
52,"('18.184.197.247', 443)","('172.217.17.67', 443)",1,0
53,"('18.184.197.247', 443)","('52.29.77.169', 443)",1,0
54,"('18.184.197.247', 443)","('64.30.230.22', 443)",1,0
55,"('18.184.197.247', 443)","('54.93.157.57', 443)",1,0
56,"('18.184.197.247', 443)","('54.149.88.185', 443)",1,0
57,"('18.184.197.247', 443)","('172.217.168.227', 443)",1,0
58,"('18.184.197.247', 443)","('192.28.144.124', 443)",1,0
59,"('18.184.197.247', 443)","('3.122.36.177', 443)",1,0
60,"('18.184.197.247', 443)","('208.67.222.222', 53)",1,0
61,"('18.184.197.247', 443)","('172.217.17.46', 443)",1,0
62,"('18.184.197.247', 443)","('104.20.42.98', 443)",1,0
63,"('18.184.197.247', 443)","('216.137.59.18', 443)",1,0
64,"('18.184.197.247', 443)","('104.25.137.118', 443)",1,0
65,"('18.184.197.247', 443)","('52.3.125.9', 443)",1,0
66,"('18.184.197.247', 443)","('54.83.188.57', 443)",1,0
67,"('18.184.197.247', 443)","('31.13.64.35', 443)",1,0
68,"('18.184.197.247', 443)","('216.137.59.49', 443)",1,0
69,"('18.184.197.247', 443)","('104.19.195.151', 443)",1,0
70,"('18.184.197.247', 443)","('104.18.230.19', 443)",1,0
71,"('18.184.197.247', 443)","('54.229.236.204', 443)",1,0
72,"('18.184.197.247', 443)","('46.137.126.71', 443)",1,0
73,"('18.184.197.247', 443)","('172.217.20.98', 443)",1,0
74,"('18.184.197.247', 443)","('23.62.99.66', 443)",1,0
75,"('162.247.242.18', 443)","('172.217.17.67', 443)",3,0
76,"('162.247.242.18', 443)","('52.29.77.169', 443)",1,0
77,"('162.247.242.18', 443)","('64.30.230.22', 443)",1,0
78,"('162.247.242.18', 443)","('54.93.157.57', 443)",1,0
79,"('162.247.242.18', 443)","('54.149.88.185', 443)",1,0
80,"('162.247.242.18', 443)","('172.217.168.227', 443)",2,0
81,"('162.247.242.18', 443)","('192.28.144.124', 443)",1,0
82,"('162.247.242.18', 443)","('3.122.36.177', 443)",1,0
83,"('162.247.242.18', 443)","('208.67.222.222', 53)",6,0
84,"('162.247.242.18', 443)","('172.217.17.46', 443)",1,0
85,"('162.247.242.18', 443)","('104.20.42.98', 443)",1,0
86,"('162.247.242.18', 443)","('216.137.59.18', 443)",1,0
87,"('162.247.242.18', 443)","('104.25.137.118', 443)",1,0
88,"('162.247.242.18', 443)","('52.3.125.9', 443)",3,0
89,"('162.247.242.18', 443)","('54.83.188.57', 443)",1,0
90,"('162.247.242.18', 443)","('31.13.64.35', 443)",2,0
91,"('162.247.242.18', 443)","('216.137.59.49', 443)",1,0
92,"('162.247.242.18', 443)","('104.19.195.151', 443)",2,0
93,"('162.247.242.18', 443)","('104.18.230.19', 443)",1,0
94,"('162.247.242.18', 443)","('54.229.236.204', 443)",1,0
95,"('162.247.242.18', 443)","('46.137.126.71', 443)",1,0
96,"('162.247.242.18', 443)","('172.217.20.98', 443)",4,0
97,"('162.247.242.18', 443)","('23.62.99.66', 443)",1,0
98,"('172.217.17.67', 443)","('52.29.77.169', 443)",1,0
99,"('172.217.17.67', 443)","('64.30.230.22', 443)",1,0
100,"('172.217.17.67', 443)","('54.93.157.57', 443)",1,0
101,"('172.217.17.67', 443)","('54.149.88.185', 443)",1,0
102,"('172.217.17.67', 443)","('172.217.168.227', 443)",2,0
103,"('172.217.17.67', 443)","('192.28.144.124', 443)",1,0
104,"('172.217.17.67', 443)","('3.122.36.177', 443)",1,0
105,"('172.217.17.67', 443)","('208.67.222.222', 53)",3,0
106,"('172.217.17.67', 443)","('172.217.17.46', 443)",1,0
107,"('172.217.17.67', 443)","('104.20.42.98', 443)",1,0
108,"('172.217.17.67', 443)","('216.137.59.18', 443)",1,0
109,"('172.217.17.67', 443)","('104.25.137.118', 443)",1,0
110,"('172.217.17.67', 443)","('52.3.125.9', 443)",2,0
111,"('172.217.17.67', 443)","('54.83.188.57', 443)",1,0
112,"('172.217.17.67', 443)","('31.13.64.35', 443)",1,0
113,"('172.217.17.67', 443)","('216.137.59.49', 443)",1,0
114,"('172.217.17.67', 443)","('104.19.195.151', 443)",2,0
115,"('172.217.17.67', 443)","('104.18.230.19', 443)",1,0
116,"('172.217.17.67', 443)","('54.229.236.204', 443)",1,0
117,"('172.217.17.67', 443)","('46.137.126.71', 443)",1,0
118,"('172.217.17.67', 443)","('172.217.20.98', 443)",3,0
119,"('172.217.17.67', 443)","('23.62.99.66', 443)",1,0
120,"('52.29.77.169', 443)","('64.30.230.22', 443)",2,0
121,"('52.29.77.169', 443)","('54.93.157.57', 443)",1,0
122,"('52.29.77.169', 443)","('54.149.88.185', 443)",1,0
123,"('52.29.77.169', 443)","('172.217.168.227', 443)",2,0
124,"('52.29.77.169', 443)","('192.28.144.124', 443)",1,0
125,"('52.29.77.169', 443)","('3.122.36.177', 443)",1,0
126,"('52.29.77.169', 443)","('208.67.222.222', 53)",2,0
127,"('52.29.77.169', 443)","('172.217.17.46', 443)",1,0
128,"('52.29.77.169', 443)","('104.20.42.98', 443)",1,0
129,"('52.29.77.169', 443)","('216.137.59.18', 443)",1,0
130,"('52.29.77.169', 443)","('104.25.137.118', 443)",1,0
131,"('52.29.77.169', 443)","('52.3.125.9', 443)",1,0
132,"('52.29.77.169', 443)","('54.83.188.57', 443)",1,0
133,"('52.29.77.169', 443)","('31.13.64.35', 443)",1,0
134,"('52.29.77.169', 443)","('216.137.59.49', 443)",1,0
135,"('52.29.77.169', 443)","('104.19.195.151', 443)",2,0
136,"('52.29.77.169', 443)","('104.18.230.19', 443)",1,0
137,"('52.29.77.169', 443)","('54.229.236.204', 443)",1,0
138,"('52.29.77.169', 443)","('46.137.126.71', 443)",1,0
139,"('52.29.77.169', 443)","('172.217.20.98', 443)",1,0
140,"('52.29.77.169', 443)","('23.62.99.66', 443)",2,0
141,"('64.30.230.22', 443)","('54.93.157.57', 443)",1,0
142,"('64.30.230.22', 443)","('54.149.88.185', 443)",1,0
143,"('64.30.230.22', 443)","('172.217.168.227', 443)",2,0
144,"('64.30.230.22', 443)","('192.28.144.124', 443)",1,0
145,"('64.30.230.22', 443)","('3.122.36.177', 443)",1,0
146,"('64.30.230.22', 443)","('208.67.222.222', 53)",2,0
147,"('64.30.230.22', 443)","('172.217.17.46', 443)",1,0
148,"('64.30.230.22', 443)","('104.20.42.98', 443)",1,0
149,"('64.30.230.22', 443)","('216.137.59.18', 443)",1,0
150,"('64.30.230.22', 443)","('104.25.137.118', 443)",1,0
151,"('64.30.230.22', 443)","('52.3.125.9', 443)",1,0
152,"('64.30.230.22', 443)","('54.83.188.57', 443)",1,0
153,"('64.30.230.22', 443)","('31.13.64.35', 443)",1,0
154,"('64.30.230.22', 443)","('216.137.59.49', 443)",1,0
155,"('64.30.230.22', 443)","('104.19.195.151', 443)",2,0
156,"('64.30.230.22', 443)","('104.18.230.19', 443)",1,0
157,"('64.30.230.22', 443)","('54.229.236.204', 443)",1,0
158,"('64.30.230.22', 443)","('46.137.126.71', 443)",1,0
159,"('64.30.230.22', 443)","('172.217.20.98', 443)",1,0
160,"('64.30.230.22', 443)","('23.62.99.66', 443)",2,0
161,"('54.93.157.57', 443)","('54.149.88.185', 443)",1,0
162,"('54.93.157.57', 443)","('172.217.168.227', 443)",1,0
163,"('54.93.157.57', 443)","('192.28.144.124', 443)",1,0
164,"('54.93.157.57', 443)","('3.122.36.177', 443)",1,0
165,"('54.93.157.57', 443)","('208.67.222.222', 53)",1,0
166,"('54.93.157.57', 443)","('172.217.17.46', 443)",1,0
167,"('54.93.157.57', 443)","('104.20.42.98', 443)",1,0
168,"('54.93.157.57', 443)","('216.137.59.18', 443)",1,0
169,"('54.93.157.57', 443)","('104.25.137.118', 443)",1,0
170,"('54.93.157.57', 443)","('52.3.125.9', 443)",1,0
171,"('54.93.157.57', 443)","('54.83.188.57', 443)",1,0
172,"('54.93.157.57', 443)","('31.13.64.35', 443)",1,0
173,"('54.93.157.57', 443)","('216.137.59.49', 443)",1,0
174,"('54.93.157.57', 443)","('104.19.195.151', 443)",1,0
175,"('54.93.157.57', 443)","('104.18.230.19', 443)",1,0
176,"('54.93.157.57', 443)","('54.229.236.204', 443)",1,0
177,"('54.93.157.57', 443)","('46.137.126.71', 443)",1,0
178,"('54.93.157.57', 443)","('172.217.20.98', 443)",1,0
179,"('54.93.157.57', 443)","('23.62.99.66', 443)",1,0
180,"('54.149.88.185', 443)","('172.217.168.227', 443)",1,0
181,"('54.149.88.185', 443)","('192.28.144.124', 443)",1,0
182,"('54.149.88.185', 443)","('3.122.36.177', 443)",1,0
183,"('54.149.88.185', 443)","('208.67.222.222', 53)",1,0
184,"('54.149.88.185', 443)","('172.217.17.46', 443)",1,0
185,"('54.149.88.185', 443)","('104.20.42.98', 443)",1,0
186,"('54.149.88.185', 443)","('216.137.59.18', 443)",1,0
187,"('54.149.88.185', 443)","('104.25.137.118', 443)",1,0
188,"('54.149.88.185', 443)","('52.3.125.9', 443)",1,0
189,"('54.149.88.185', 443)","('54.83.188.57', 443)",1,0
190,"('54.149.88.185', 443)","('31.13.64.35', 443)",1,0
191,"('54.149.88.185', 443)","('216.137.59.49', 443)",1,0
192,"('54.149.88.185', 443)","('104.19.195.151', 443)",1,0
193,"('54.149.88.185', 443)","('104.18.230.19', 443)",1,0
194,"('54.149.88.185', 443)","('54.229.236.204', 443)",1,0
195,"('54.149.88.185', 443)","('46.137.126.71', 443)",1,0
196,"('54.149.88.185', 443)","('172.217.20.98', 443)",1,0
197,"('54.149.88.185', 443)","('23.62.99.66', 443)",1,0
198,"('172.217.168.227', 443)","('192.28.144.124', 443)",1,0
199,"('172.217.168.227', 443)","('3.122.36.177', 443)",1,0
200,"('172.217.168.227', 443)","('208.67.222.222', 53)",8,0
201,"('172.217.168.227', 443)","('172.217.17.46', 443)",3,0
202,"('172.217.168.227', 443)","('104.20.42.98', 443)",1,0
203,"('172.217.168.227', 443)","('216.137.59.18', 443)",1,0
204,"('172.217.168.227', 443)","('104.25.137.118', 443)",1,0
205,"('172.217.168.227', 443)","('52.3.125.9', 443)",2,0
206,"('172.217.168.227', 443)","('54.83.188.57', 443)",2,0
207,"('172.217.168.227', 443)","('31.13.64.35', 443)",2,0
208,"('172.217.168.227', 443)","('216.137.59.49', 443)",1,0
209,"('172.217.168.227', 443)","('104.19.195.151', 443)",3,0
210,"('172.217.168.227', 443)","('104.18.230.19', 443)",1,0
211,"('172.217.168.227', 443)","('54.229.236.204', 443)",1,0
212,"('172.217.168.227', 443)","('46.137.126.71', 443)",1,0
213,"('172.217.168.227', 443)","('172.217.20.98', 443)",6,0
214,"('172.217.168.227', 443)","('23.62.99.66', 443)",2,0
215,"('192.28.144.124', 443)","('3.122.36.177', 443)",1,0
216,"('192.28.144.124', 443)","('208.67.222.222', 53)",1,0
217,"('192.28.144.124', 443)","('172.217.17.46', 443)",1,0
218,"('192.28.144.124', 443)","('104.20.42.98', 443)",1,0
219,"('192.28.144.124', 443)","('216.137.59.18', 443)",1,0
220,"('192.28.144.124', 443)","('104.25.137.118', 443)",1,0
221,"('192.28.144.124', 443)","('52.3.125.9', 443)",1,0
222,"('192.28.144.124', 443)","('54.83.188.57', 443)",1,0
223,"('192.28.144.124', 443)","('31.13.64.35', 443)",1,0
224,"('192.28.144.124', 443)","('216.137.59.49', 443)",1,0
225,"('192.28.144.124', 443)","('104.19.195.151', 443)",1,0
226,"('192.28.144.124', 443)","('104.18.230.19', 443)",1,0
227,"('192.28.144.124', 443)","('54.229.236.204', 443)",1,0
228,"('192.28.144.124', 443)","('46.137.126.71', 443)",1,0
229,"('192.28.144.124', 443)","('172.217.20.98', 443)",1,0
230,"('192.28.144.124', 443)","('23.62.99.66', 443)",1,0
231,"('3.122.36.177', 443)","('208.67.222.222', 53)",1,0
232,"('3.122.36.177', 443)","('172.217.17.46', 443)",1,0
233,"('3.122.36.177', 443)","('104.20.42.98', 443)",1,0
234,"('3.122.36.177', 443)","('216.137.59.18', 443)",1,0
235,"('3.122.36.177', 443)","('104.25.137.118', 443)",1,0
236,"('3.122.36.177', 443)","('52.3.125.9', 443)",1,0
237,"('3.122.36.177', 443)","('54.83.188.57', 443)",1,0
238,"('3.122.36.177', 443)","('31.13.64.35', 443)",1,0
239,"('3.122.36.177', 443)","('216.137.59.49', 443)",1,0
240,"('3.122.36.177', 443)","('104.19.195.151', 443)",1,0
241,"('3.122.36.177', 443)","('104.18.230.19', 443)",1,0
242,"('3.122.36.177', 443)","('54.229.236.204', 443)",1,0
243,"('3.122.36.177', 443)","('46.137.126.71', 443)",1,0
244,"('3.122.36.177', 443)","('172.217.20.98', 443)",1,0
245,"('3.122.36.177', 443)","('23.62.99.66', 443)",1,0
246,"('208.67.222.222', 53)","('172.217.17.46', 443)",5,0
247,"('208.67.222.222', 53)","('104.20.42.98', 443)",1,0
248,"('208.67.222.222', 53)","('216.137.59.18', 443)",1,0
249,"('208.67.222.222', 53)","('104.25.137.118', 443)",1,0
250,"('208.67.222.222', 53)","('52.3.125.9', 443)",8,0
251,"('208.67.222.222', 53)","('54.83.188.57', 443)",3,0
252,"('208.67.222.222', 53)","('31.13.64.35', 443)",8,0
253,"('208.67.222.222', 53)","('216.137.59.49', 443)",1,0
254,"('208.67.222.222', 53)","('104.19.195.151', 443)",3,0
255,"('208.67.222.222', 53)","('104.18.230.19', 443)",1,0
256,"('208.67.222.222', 53)","('54.229.236.204', 443)",1,0
257,"('208.67.222.222', 53)","('46.137.126.71', 443)",1,0
258,"('208.67.222.222', 53)","('172.217.20.98', 443)",14,0
259,"('208.67.222.222', 53)","('23.62.99.66', 443)",2,0
260,"('172.217.17.46', 443)","('104.20.42.98', 443)",1,0
