,source,target,weight,id
0,"('172.217.20.66', 443)","('216.137.59.117', 443)",2,0
1,"('172.217.20.66', 443)","('45.60.13.212', 443)",1,0
2,"('172.217.20.66', 443)","('34.243.169.134', 443)",1,0
3,"('172.217.20.66', 443)","('54.230.13.86', 443)",1,0
4,"('172.217.20.66', 443)","('54.172.190.168', 443)",2,0
5,"('172.217.20.66', 443)","('123.134.184.154', 443)",1,0
6,"('172.217.20.66', 443)","('31.13.64.21', 443)",1,0
7,"('172.217.20.66', 443)","('23.62.124.104', 443)",2,0
8,"('172.217.20.66', 443)","('216.137.59.253', 443)",1,0
9,"('172.217.20.66', 443)","('2.20.170.148', 443)",1,0
10,"('172.217.20.66', 443)","('54.192.13.65', 443)",1,0
11,"('172.217.20.66', 443)","('104.20.170.45', 443)",2,0
12,"('172.217.20.66', 443)","('123.103.57.17', 443)",1,0
13,"('172.217.20.66', 443)","('54.230.13.124', 443)",1,0
14,"('172.217.20.66', 443)","('52.58.242.112', 443)",2,0
15,"('172.217.20.66', 443)","('54.194.73.223', 443)",1,0
16,"('172.217.20.66', 443)","('62.22.171.50', 443)",2,0
17,"('172.217.20.66', 443)","('34.250.76.236', 443)",2,0
18,"('172.217.20.66', 443)","('208.67.222.222', 53)",4,0
19,"('172.217.20.66', 443)","('172.217.17.46', 443)",1,0
20,"('172.217.20.66', 443)","('92.122.255.145', 443)",1,0
21,"('172.217.20.66', 443)","('218.91.222.143', 443)",1,0
22,"('172.217.20.66', 443)","('23.62.98.24', 443)",1,0
23,"('172.217.20.66', 443)","('216.137.59.229', 443)",1,0
24,"('172.217.20.66', 443)","('52.216.161.37', 443)",2,0
25,"('172.217.20.66', 443)","('203.205.158.56', 443)",1,0
26,"('172.217.20.66', 443)","('104.123.105.197', 443)",2,0
27,"('172.217.20.66', 443)","('31.13.64.35', 443)",2,0
28,"('172.217.20.66', 443)","('23.62.98.81', 443)",1,0
29,"('172.217.20.66', 443)","('217.182.83.228', 443)",2,0
30,"('172.217.20.66', 443)","('216.137.59.23', 443)",1,0
31,"('172.217.20.66', 443)","('172.217.168.194', 443)",2,0
32,"('172.217.20.66', 443)","('60.222.11.52', 443)",1,0
33,"('172.217.20.66', 443)","('172.217.168.232', 443)",3,0
34,"('172.217.20.66', 443)","('23.62.98.43', 443)",1,0
35,"('172.217.20.66', 443)","('172.217.17.74', 443)",1,0
36,"('172.217.20.66', 443)","('172.217.17.99', 443)",2,0
37,"('172.217.20.66', 443)","('151.101.2.202', 443)",1,0
38,"('172.217.20.66', 443)","('64.74.236.51', 443)",2,0
39,"('172.217.20.66', 443)","('92.122.252.239', 443)",1,0
40,"('172.217.20.66', 443)","('37.157.6.246', 443)",1,0
41,"('172.217.20.66', 443)","('204.2.255.224', 443)",1,0
42,"('172.217.20.66', 443)","('172.217.168.226', 443)",3,0
43,"('216.137.59.117', 443)","('45.60.13.212', 443)",1,0
44,"('216.137.59.117', 443)","('34.243.169.134', 443)",1,0
45,"('216.137.59.117', 443)","('54.230.13.86', 443)",1,0
46,"('216.137.59.117', 443)","('54.172.190.168', 443)",2,0
47,"('216.137.59.117', 443)","('123.134.184.154', 443)",1,0
48,"('216.137.59.117', 443)","('31.13.64.21', 443)",1,0
49,"('216.137.59.117', 443)","('23.62.124.104', 443)",2,0
50,"('216.137.59.117', 443)","('216.137.59.253', 443)",1,0
51,"('216.137.59.117', 443)","('2.20.170.148', 443)",1,0
52,"('216.137.59.117', 443)","('54.192.13.65', 443)",1,0
53,"('216.137.59.117', 443)","('104.20.170.45', 443)",2,0
54,"('216.137.59.117', 443)","('123.103.57.17', 443)",1,0
55,"('216.137.59.117', 443)","('54.230.13.124', 443)",1,0
56,"('216.137.59.117', 443)","('52.58.242.112', 443)",2,0
57,"('216.137.59.117', 443)","('54.194.73.223', 443)",1,0
58,"('216.137.59.117', 443)","('62.22.171.50', 443)",2,0
59,"('216.137.59.117', 443)","('34.250.76.236', 443)",2,0
60,"('216.137.59.117', 443)","('208.67.222.222', 53)",4,0
61,"('216.137.59.117', 443)","('172.217.17.46', 443)",1,0
62,"('216.137.59.117', 443)","('92.122.255.145', 443)",1,0
63,"('216.137.59.117', 443)","('218.91.222.143', 443)",1,0
64,"('216.137.59.117', 443)","('23.62.98.24', 443)",1,0
65,"('216.137.59.117', 443)","('216.137.59.229', 443)",2,0
66,"('216.137.59.117', 443)","('52.216.161.37', 443)",2,0
67,"('216.137.59.117', 443)","('203.205.158.56', 443)",1,0
68,"('216.137.59.117', 443)","('104.123.105.197', 443)",2,0
69,"('216.137.59.117', 443)","('31.13.64.35', 443)",1,0
70,"('216.137.59.117', 443)","('23.62.98.81', 443)",1,0
71,"('216.137.59.117', 443)","('217.182.83.228', 443)",2,0
72,"('216.137.59.117', 443)","('216.137.59.23', 443)",1,0
73,"('216.137.59.117', 443)","('172.217.168.194', 443)",3,0
74,"('216.137.59.117', 443)","('60.222.11.52', 443)",1,0
75,"('216.137.59.117', 443)","('172.217.168.232', 443)",2,0
76,"('216.137.59.117', 443)","('23.62.98.43', 443)",1,0
77,"('216.137.59.117', 443)","('172.217.17.74', 443)",1,0
78,"('216.137.59.117', 443)","('172.217.17.99', 443)",1,0
79,"('216.137.59.117', 443)","('151.101.2.202', 443)",1,0
80,"('216.137.59.117', 443)","('64.74.236.51', 443)",2,0
81,"('216.137.59.117', 443)","('92.122.252.239', 443)",1,0
82,"('216.137.59.117', 443)","('37.157.6.246', 443)",1,0
83,"('216.137.59.117', 443)","('204.2.255.224', 443)",1,0
84,"('216.137.59.117', 443)","('172.217.168.226', 443)",3,0
85,"('45.60.13.212', 443)","('34.243.169.134', 443)",1,0
86,"('45.60.13.212', 443)","('54.230.13.86', 443)",1,0
87,"('45.60.13.212', 443)","('54.172.190.168', 443)",1,0
88,"('45.60.13.212', 443)","('123.134.184.154', 443)",1,0
89,"('45.60.13.212', 443)","('31.13.64.21', 443)",1,0
90,"('45.60.13.212', 443)","('23.62.124.104', 443)",1,0
91,"('45.60.13.212', 443)","('216.137.59.253', 443)",1,0
92,"('45.60.13.212', 443)","('2.20.170.148', 443)",1,0
93,"('45.60.13.212', 443)","('54.192.13.65', 443)",1,0
94,"('45.60.13.212', 443)","('104.20.170.45', 443)",1,0
95,"('45.60.13.212', 443)","('123.103.57.17', 443)",1,0
96,"('45.60.13.212', 443)","('54.230.13.124', 443)",1,0
97,"('45.60.13.212', 443)","('52.58.242.112', 443)",1,0
98,"('45.60.13.212', 443)","('54.194.73.223', 443)",1,0
99,"('45.60.13.212', 443)","('62.22.171.50', 443)",1,0
100,"('45.60.13.212', 443)","('34.250.76.236', 443)",1,0
101,"('45.60.13.212', 443)","('208.67.222.222', 53)",1,0
102,"('45.60.13.212', 443)","('172.217.17.46', 443)",1,0
103,"('45.60.13.212', 443)","('92.122.255.145', 443)",1,0
104,"('45.60.13.212', 443)","('218.91.222.143', 443)",1,0
105,"('45.60.13.212', 443)","('23.62.98.24', 443)",1,0
106,"('45.60.13.212', 443)","('216.137.59.229', 443)",1,0
107,"('45.60.13.212', 443)","('52.216.161.37', 443)",1,0
108,"('45.60.13.212', 443)","('203.205.158.56', 443)",1,0
109,"('45.60.13.212', 443)","('104.123.105.197', 443)",1,0
110,"('45.60.13.212', 443)","('31.13.64.35', 443)",1,0
111,"('45.60.13.212', 443)","('23.62.98.81', 443)",1,0
112,"('45.60.13.212', 443)","('217.182.83.228', 443)",1,0
113,"('45.60.13.212', 443)","('216.137.59.23', 443)",1,0
114,"('45.60.13.212', 443)","('172.217.168.194', 443)",1,0
115,"('45.60.13.212', 443)","('60.222.11.52', 443)",1,0
116,"('45.60.13.212', 443)","('172.217.168.232', 443)",1,0
117,"('45.60.13.212', 443)","('23.62.98.43', 443)",1,0
118,"('45.60.13.212', 443)","('172.217.17.74', 443)",1,0
119,"('45.60.13.212', 443)","('172.217.17.99', 443)",1,0
120,"('45.60.13.212', 443)","('151.101.2.202', 443)",1,0
121,"('45.60.13.212', 443)","('64.74.236.51', 443)",1,0
122,"('45.60.13.212', 443)","('92.122.252.239', 443)",1,0
123,"('45.60.13.212', 443)","('37.157.6.246', 443)",1,0
124,"('45.60.13.212', 443)","('204.2.255.224', 443)",1,0
125,"('45.60.13.212', 443)","('172.217.168.226', 443)",1,0
126,"('34.243.169.134', 443)","('54.230.13.86', 443)",1,0
127,"('34.243.169.134', 443)","('54.172.190.168', 443)",1,0
128,"('34.243.169.134', 443)","('123.134.184.154', 443)",1,0
129,"('34.243.169.134', 443)","('31.13.64.21', 443)",2,0
130,"('34.243.169.134', 443)","('23.62.124.104', 443)",1,0
131,"('34.243.169.134', 443)","('216.137.59.253', 443)",1,0
132,"('34.243.169.134', 443)","('2.20.170.148', 443)",1,0
133,"('34.243.169.134', 443)","('54.192.13.65', 443)",1,0
134,"('34.243.169.134', 443)","('104.20.170.45', 443)",1,0
135,"('34.243.169.134', 443)","('123.103.57.17', 443)",1,0
136,"('34.243.169.134', 443)","('54.230.13.124', 443)",1,0
137,"('34.243.169.134', 443)","('52.58.242.112', 443)",2,0
138,"('34.243.169.134', 443)","('54.194.73.223', 443)",1,0
139,"('34.243.169.134', 443)","('62.22.171.50', 443)",1,0
140,"('34.243.169.134', 443)","('34.250.76.236', 443)",1,0
141,"('34.243.169.134', 443)","('208.67.222.222', 53)",2,0
142,"('34.243.169.134', 443)","('172.217.17.46', 443)",1,0
143,"('34.243.169.134', 443)","('92.122.255.145', 443)",1,0
144,"('34.243.169.134', 443)","('218.91.222.143', 443)",1,0
145,"('34.243.169.134', 443)","('23.62.98.24', 443)",1,0
146,"('34.243.169.134', 443)","('216.137.59.229', 443)",1,0
147,"('34.243.169.134', 443)","('52.216.161.37', 443)",1,0
148,"('34.243.169.134', 443)","('203.205.158.56', 443)",1,0
149,"('34.243.169.134', 443)","('104.123.105.197', 443)",1,0
150,"('34.243.169.134', 443)","('31.13.64.35', 443)",2,0
151,"('34.243.169.134', 443)","('23.62.98.81', 443)",1,0
152,"('34.243.169.134', 443)","('217.182.83.228', 443)",1,0
153,"('34.243.169.134', 443)","('216.137.59.23', 443)",1,0
154,"('34.243.169.134', 443)","('172.217.168.194', 443)",1,0
155,"('34.243.169.134', 443)","('60.222.11.52', 443)",1,0
156,"('34.243.169.134', 443)","('172.217.168.232', 443)",1,0
157,"('34.243.169.134', 443)","('23.62.98.43', 443)",1,0
158,"('34.243.169.134', 443)","('172.217.17.74', 443)",2,0
159,"('34.243.169.134', 443)","('172.217.17.99', 443)",1,0
160,"('34.243.169.134', 443)","('151.101.2.202', 443)",1,0
161,"('34.243.169.134', 443)","('64.74.236.51', 443)",1,0
162,"('34.243.169.134', 443)","('92.122.252.239', 443)",1,0
163,"('34.243.169.134', 443)","('37.157.6.246', 443)",1,0
164,"('34.243.169.134', 443)","('204.2.255.224', 443)",1,0
165,"('34.243.169.134', 443)","('172.217.168.226', 443)",1,0
166,"('54.230.13.86', 443)","('54.172.190.168', 443)",1,0
167,"('54.230.13.86', 443)","('123.134.184.154', 443)",1,0
168,"('54.230.13.86', 443)","('31.13.64.21', 443)",1,0
169,"('54.230.13.86', 443)","('23.62.124.104', 443)",1,0
170,"('54.230.13.86', 443)","('216.137.59.253', 443)",1,0
171,"('54.230.13.86', 443)","('2.20.170.148', 443)",1,0
172,"('54.230.13.86', 443)","('54.192.13.65', 443)",1,0
173,"('54.230.13.86', 443)","('104.20.170.45', 443)",1,0
174,"('54.230.13.86', 443)","('123.103.57.17', 443)",1,0
175,"('54.230.13.86', 443)","('54.230.13.124', 443)",1,0
176,"('54.230.13.86', 443)","('52.58.242.112', 443)",1,0
177,"('54.230.13.86', 443)","('54.194.73.223', 443)",1,0
178,"('54.230.13.86', 443)","('62.22.171.50', 443)",1,0
179,"('54.230.13.86', 443)","('34.250.76.236', 443)",1,0
180,"('54.230.13.86', 443)","('208.67.222.222', 53)",1,0
181,"('54.230.13.86', 443)","('172.217.17.46', 443)",1,0
182,"('54.230.13.86', 443)","('92.122.255.145', 443)",1,0
183,"('54.230.13.86', 443)","('218.91.222.143', 443)",1,0
184,"('54.230.13.86', 443)","('23.62.98.24', 443)",1,0
185,"('54.230.13.86', 443)","('216.137.59.229', 443)",1,0
186,"('54.230.13.86', 443)","('52.216.161.37', 443)",1,0
187,"('54.230.13.86', 443)","('203.205.158.56', 443)",1,0
188,"('54.230.13.86', 443)","('104.123.105.197', 443)",1,0
189,"('54.230.13.86', 443)","('31.13.64.35', 443)",1,0
190,"('54.230.13.86', 443)","('23.62.98.81', 443)",1,0
191,"('54.230.13.86', 443)","('217.182.83.228', 443)",1,0
192,"('54.230.13.86', 443)","('216.137.59.23', 443)",1,0
193,"('54.230.13.86', 443)","('172.217.168.194', 443)",1,0
194,"('54.230.13.86', 443)","('60.222.11.52', 443)",1,0
195,"('54.230.13.86', 443)","('172.217.168.232', 443)",1,0
196,"('54.230.13.86', 443)","('23.62.98.43', 443)",1,0
197,"('54.230.13.86', 443)","('172.217.17.74', 443)",1,0
198,"('54.230.13.86', 443)","('172.217.17.99', 443)",1,0
199,"('54.230.13.86', 443)","('151.101.2.202', 443)",1,0
200,"('54.230.13.86', 443)","('64.74.236.51', 443)",1,0
201,"('54.230.13.86', 443)","('92.122.252.239', 443)",1,0
202,"('54.230.13.86', 443)","('37.157.6.246', 443)",1,0
203,"('54.230.13.86', 443)","('204.2.255.224', 443)",1,0
204,"('54.230.13.86', 443)","('172.217.168.226', 443)",1,0
205,"('54.172.190.168', 443)","('123.134.184.154', 443)",1,0
206,"('54.172.190.168', 443)","('31.13.64.21', 443)",1,0
207,"('54.172.190.168', 443)","('23.62.124.104', 443)",1,0
208,"('54.172.190.168', 443)","('216.137.59.253', 443)",1,0
209,"('54.172.190.168', 443)","('2.20.170.148', 443)",1,0
210,"('54.172.190.168', 443)","('54.192.13.65', 443)",1,0
211,"('54.172.190.168', 443)","('104.20.170.45', 443)",2,0
212,"('54.172.190.168', 443)","('123.103.57.17', 443)",1,0
213,"('54.172.190.168', 443)","('54.230.13.124', 443)",1,0
214,"('54.172.190.168', 443)","('52.58.242.112', 443)",2,0
215,"('54.172.190.168', 443)","('54.194.73.223', 443)",1,0
216,"('54.172.190.168', 443)","('62.22.171.50', 443)",2,0
217,"('54.172.190.168', 443)","('34.250.76.236', 443)",2,0
218,"('54.172.190.168', 443)","('208.67.222.222', 53)",2,0
219,"('54.172.190.168', 443)","('172.217.17.46', 443)",1,0
220,"('54.172.190.168', 443)","('92.122.255.145', 443)",1,0
221,"('54.172.190.168', 443)","('218.91.222.143', 443)",1,0
222,"('54.172.190.168', 443)","('23.62.98.24', 443)",1,0
223,"('54.172.190.168', 443)","('216.137.59.229', 443)",1,0
224,"('54.172.190.168', 443)","('52.216.161.37', 443)",2,0
225,"('54.172.190.168', 443)","('203.205.158.56', 443)",1,0
226,"('54.172.190.168', 443)","('104.123.105.197', 443)",2,0
227,"('54.172.190.168', 443)","('31.13.64.35', 443)",1,0
228,"('54.172.190.168', 443)","('23.62.98.81', 443)",1,0
229,"('54.172.190.168', 443)","('217.182.83.228', 443)",2,0
230,"('54.172.190.168', 443)","('216.137.59.23', 443)",1,0
231,"('54.172.190.168', 443)","('172.217.168.194', 443)",2,0
232,"('54.172.190.168', 443)","('60.222.11.52', 443)",1,0
233,"('54.172.190.168', 443)","('172.217.168.232', 443)",2,0
234,"('54.172.190.168', 443)","('23.62.98.43', 443)",1,0
235,"('54.172.190.168', 443)","('172.217.17.74', 443)",1,0
236,"('54.172.190.168', 443)","('172.217.17.99', 443)",1,0
237,"('54.172.190.168', 443)","('151.101.2.202', 443)",1,0
238,"('54.172.190.168', 443)","('64.74.236.51', 443)",2,0
239,"('54.172.190.168', 443)","('92.122.252.239', 443)",1,0
240,"('54.172.190.168', 443)","('37.157.6.246', 443)",1,0
241,"('54.172.190.168', 443)","('204.2.255.224', 443)",1,0
242,"('54.172.190.168', 443)","('172.217.168.226', 443)",2,0
243,"('123.134.184.154', 443)","('31.13.64.21', 443)",1,0
244,"('123.134.184.154', 443)","('23.62.124.104', 443)",1,0
245,"('123.134.184.154', 443)","('216.137.59.253', 443)",1,0
