,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('18.182.219.65', 443)",1398,52,594.1666666666666,80.8018209085553,618.3302560570327,382332.30555555556,0.3639445018687626,-1.8287427588447474,52.800000000000004,60.0,66.9,91.0,106.5,759.7999999999996,1214.0,1363.0000000000002,1398.0,18,549,52,98.61111111111111,0.0,121.08451542845275,14661.459876543211,2.9428658224361066,7.805007095351282,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.0,200.20000000000005,30,1398,52,296.8333333333333,5.930408874022408,469.75299064744894,220667.87222222224,1.6841379547264788,1.0163499364792257,52.0,52.0,52.0,52.0,56.0,60.0,105.09999999999998,311.40000000000083,1240.5000000000002,2968.3333333333335,1.3333333333333333,0.4714045207910317,3,10.0,1,0.07058823529411765,0.7137254901960784,0.8588235294117647,0.2549019607843137,0
1,"('23.56.185.158', 443)",1398,52,1079.4,0.0,537.833282718725,289264.63999999996,-1.1558544184645294,-0.560797238244588,80.70000000000002,318.8,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,34,496,40,74.3529411764706,0.0,83.80856419558773,7023.875432525951,4.090713090908541,16.596365320939757,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,57.599999999999994,64,1398,40,545.46875,14.82602218505602,625.1941190729784,390867.6865234375,0.5921628729322833,-1.5932785584275067,52.0,52.0,52.0,52.0,56.0,299.59999999999985,1398.0,1398.0,1398.0,17455.0,1.0,0.0,2,32.0,1,0.09019607843137255,0.2196078431372549,0.7254901960784313,0.6196078431372549,0
2,"('8.8.8.8', 53)",72,72,72.0,0.0,0.0,0.0,0.0,-3.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,2,56,56,56.0,0.0,0.0,0.0,0.0,-3.0,56.0,56.00000000000001,56.0,56.0,56.0,56.0,56.0,56.0,56.0,4,72,56,64.0,11.860817748044816,8.0,64.0,0.0,-2.0,56.0,56.0,56.0,59.2,64.0,68.8,72.0,72.0,72.0,128.0,1.0,0.0,2,2.0,1,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0
3,"('54.230.14.84', 443)",1398,52,861.6595744680851,0.0,615.0820141334465,378325.8841104573,-0.3827942901457676,-1.7596984624731702,52.0,90.0,116.39999999999998,761.2000000000005,1398.0,1398.0,1398.0,1398.0,1398.0,50,446,52,75.8,0.0,68.11989430408711,4640.32,3.851033743745375,16.09107061289492,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.80000000000001,127.90000000000003,97,1398,52,456.5773195876289,17.791226622067224,583.0528231105183,339950.59453714534,0.9144537894315848,-1.0809068696133821,52.0,52.0,52.0,52.0,64.0,121.0,491.9999999999974,1398.0,1398.0,22144.0,1.0,0.0,2,48.5,1,0.21176470588235294,0.9019607843137255,0.054901960784313725,0.32941176470588235,0
4,"('88.85.66.195', 443)",1398,52,503.23809523809524,260.9379904569859,575.6179209594723,331335.9909297052,0.8463428017280732,-1.1618020082496696,52.0,52.0,56.0,105.0,228.0,327.0,426.0,1398.0,1398.0,26,745,52,156.80769230769232,0.0,212.23789613594695,45044.924556213,1.7371653454485068,1.3179110186182088,52.0,52.0,52.0,52.0,52.0,52.0,56.0,127.0,569.0,47,1398,52,311.59574468085106,0.0,450.14015120468093,202626.15572657302,1.7097444705721405,1.4264504547414516,52.0,52.0,52.0,52.0,52.0,86.9999999999999,250.1999999999996,540.4000000000007,1398.0,4881.666666666667,2.3333333333333335,1.247219128924647,3,15.666666666666666,1,0.34509803921568627,0.3333333333333333,0.25882352941176473,0.7647058823529411,0
5,"('35.186.234.100', 443)",550,52,109.26666666666667,0.0,124.53940028048241,15510.062222222223,2.9273810629057806,7.504423639685296,52.0,52.0,52.0,52.0,52.0,68.80000000000001,101.99999999999997,108.2,167.59999999999997,16,619,52,143.0625,5.930408874022408,177.81256590508445,31617.30859375,1.9887395537936072,2.315800186113279,52.0,52.0,52.0,52.0,56.0,64.0,86.0,137.0,410.5,31,619,52,126.70967741935483,0.0,155.26983662132216,24108.722164412076,2.3813513128593113,4.212187337250662,52.0,52.0,52.0,52.0,52.0,64.0,90.0,113.0,252.0,1309.3333333333333,1.0,0.0,3,10.333333333333334,1,0.13725490196078433,0.7294117647058823,0.9176470588235294,0.39215686274509803,0
6,"('203.190.242.244', 443)",98,52,77.66666666666667,22.239033277584028,19.154343864744856,366.8888888888889,-0.3960727278302712,-1.4999999999999998,58.2,64.4,70.6,76.80000000000001,83.0,86.0,89.0,92.0,95.0,4,52,40,49.0,0.0,5.196152422706632,27.0,-1.1547005383792515,-0.6666666666666665,43.6,47.2,50.8,52.0,52.0,52.0,52.0,52.0,52.0,7,98,40,61.285714285714285,0.0,19.336968928633535,373.9183673469388,0.9262482272423815,-0.6762320423517867,47.2,52.0,52.0,52.0,52.0,52.0,58.199999999999974,76.80000000000003,89.0,429.0,1.0,0.0,1,7.0,1,0.796078431372549,0.7450980392156863,0.9490196078431372,0.9568627450980393,0
7,"('216.137.59.91', 443)",1398,52,1134.0625,0.0,492.01474334396124,242078.50766782407,-1.4909316210270662,0.4112061383308254,90.0,767.6,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,267,839,52,81.24719101123596,0.0,69.21950336189676,4791.339645667636,6.393735656348762,58.736568453053685,52.0,52.0,52.0,52.0,52.0,56.799999999999955,64.0,130.0,134.0,699,1398,52,731.9141630901288,919.2133754734732,642.7328843199523,413105.5605862452,0.011138972318422417,-1.9458953852598055,52.0,52.0,64.0,131.0,672.0,1398.0,1398.0,1398.0,1398.0,255804.0,3.0,1.0,2,349.5,1,0.8470588235294118,0.5372549019607843,0.23137254901960785,0.3568627450980392,0
8,"('52.29.77.169', 443)",1398,52,764.6190476190476,987.4130775247309,568.0333219761702,322661.85487528343,0.0010818125462975221,-1.743026067287733,52.0,60.0,310.0,361.0,732.0,1232.0,1398.0,1398.0,1398.0,27,1398,52,213.74074074074073,0.0,355.7424778718649,126552.71056241429,2.5638209944799883,5.433574805231258,52.0,52.0,52.0,52.0,52.0,56.8,97.99999999999993,240.40000000000006,562.8,48,1398,52,454.75,112.67776860642574,535.7534608692074,287031.7708333333,0.9748666487777449,-0.7810486576787614,52.0,52.0,52.0,58.400000000000006,128.0,310.0,552.5999999999999,1299.8000000000002,1398.0,7276.0,1.0,0.0,3,16.0,1,0.20392156862745098,0.11372549019607843,0.30196078431372547,0.6627450980392157,0
9,"('52.30.77.127', 443)",1398,52,394.9230769230769,11.860817748044816,555.2731083458581,308328.224852071,1.2124208782656438,-0.4535587433000021,52.0,52.0,52.0,56.800000000000004,60.0,97.8,206.19999999999962,984.4000000000015,1398.0,11,1131,52,183.45454545454547,0.0,308.13024508133617,94944.24793388428,2.5916479380294732,5.154114177553854,52.0,52.0,52.0,52.0,52.0,52.0,60.0,178.0,285.0,24,1398,52,298.0,4.447806655516806,470.77524715444986,221629.33333333334,1.7309080141824051,1.1826749088777264,52.0,52.0,52.0,52.0,55.0,60.0,108.69999999999985,316.60000000000014,1317.8999999999999,7152.0,1.0,0.0,1,24.0,1,0.20392156862745098,0.11764705882352941,0.30196078431372547,0.4980392156862745,0
