,source,target,weight,id
0,"('216.137.59.106', 443)","('87.248.116.12', 443)",2,0
1,"('216.137.59.106', 443)","('172.217.17.118', 443)",2,0
2,"('216.137.59.106', 443)","('216.137.59.141', 443)",1,0
3,"('216.137.59.106', 443)","('212.82.100.137', 443)",1,0
4,"('216.137.59.106', 443)","('176.34.155.23', 443)",1,0
5,"('216.137.59.106', 443)","('172.217.17.66', 443)",2,0
6,"('216.137.59.106', 443)","('172.217.132.9', 443)",1,0
7,"('216.137.59.106', 443)","('172.217.17.106', 443)",1,0
8,"('216.137.59.106', 443)","('172.217.168.205', 443)",1,0
9,"('216.137.59.106', 443)","('172.217.17.36', 443)",2,0
10,"('216.137.59.106', 443)","('172.217.20.74', 443)",1,0
11,"('216.137.59.106', 443)","('216.58.211.110', 443)",2,0
12,"('216.137.59.106', 443)","('208.67.222.222', 53)",2,0
13,"('87.248.116.12', 443)","('172.217.17.118', 443)",2,0
14,"('87.248.116.12', 443)","('216.137.59.141', 443)",1,0
15,"('87.248.116.12', 443)","('212.82.100.137', 443)",1,0
16,"('87.248.116.12', 443)","('176.34.155.23', 443)",1,0
17,"('87.248.116.12', 443)","('172.217.17.66', 443)",2,0
18,"('87.248.116.12', 443)","('172.217.132.9', 443)",1,0
19,"('87.248.116.12', 443)","('172.217.17.106', 443)",1,0
20,"('87.248.116.12', 443)","('172.217.168.205', 443)",1,0
21,"('87.248.116.12', 443)","('172.217.17.36', 443)",2,0
22,"('87.248.116.12', 443)","('172.217.20.74', 443)",1,0
23,"('87.248.116.12', 443)","('216.58.211.110', 443)",2,0
24,"('87.248.116.12', 443)","('208.67.222.222', 53)",3,0
25,"('172.217.17.118', 443)","('216.137.59.141', 443)",1,0
26,"('172.217.17.118', 443)","('212.82.100.137', 443)",1,0
27,"('172.217.17.118', 443)","('176.34.155.23', 443)",1,0
28,"('172.217.17.118', 443)","('172.217.17.66', 443)",2,0
29,"('172.217.17.118', 443)","('172.217.132.9', 443)",2,0
30,"('172.217.17.118', 443)","('172.217.17.106', 443)",1,0
31,"('172.217.17.118', 443)","('172.217.168.205', 443)",1,0
32,"('172.217.17.118', 443)","('172.217.17.36', 443)",3,0
33,"('172.217.17.118', 443)","('172.217.20.74', 443)",1,0
34,"('172.217.17.118', 443)","('216.58.211.110', 443)",2,0
35,"('172.217.17.118', 443)","('208.67.222.222', 53)",3,0
36,"('216.137.59.141', 443)","('212.82.100.137', 443)",1,0
37,"('216.137.59.141', 443)","('176.34.155.23', 443)",1,0
38,"('216.137.59.141', 443)","('172.217.17.66', 443)",1,0
39,"('216.137.59.141', 443)","('172.217.132.9', 443)",1,0
40,"('216.137.59.141', 443)","('172.217.17.106', 443)",1,0
41,"('216.137.59.141', 443)","('172.217.168.205', 443)",2,0
