,source,target,weight,id
0,"('185.86.138.78', 443)","('193.110.128.82', 443)",1,0
1,"('185.86.138.78', 443)","('151.101.2.2', 443)",2,0
2,"('185.86.138.78', 443)","('178.250.2.146', 443)",2,0
3,"('185.86.138.78', 443)","('104.123.109.85', 443)",1,0
4,"('185.86.138.78', 443)","('151.101.37.50', 443)",1,0
5,"('185.86.138.78', 443)","('185.34.188.24', 443)",1,0
6,"('185.86.138.78', 443)","('37.252.167.201', 443)",2,0
7,"('185.86.138.78', 443)","('31.13.64.21', 443)",1,0
8,"('185.86.138.78', 443)","('172.217.168.195', 443)",1,0
9,"('185.86.138.78', 443)","('216.137.59.159', 443)",1,0
10,"('185.86.138.78', 443)","('216.137.59.209', 443)",1,0
11,"('185.86.138.78', 443)","('23.62.124.104', 443)",1,0
12,"('185.86.138.78', 443)","('161.170.239.188', 443)",1,0
13,"('185.86.138.78', 443)","('178.250.2.150', 443)",2,0
14,"('185.86.138.78', 443)","('52.85.254.245', 443)",1,0
15,"('185.86.138.78', 443)","('178.250.2.141', 443)",1,0
16,"('185.86.138.78', 443)","('185.235.84.53', 443)",2,0
17,"('185.86.138.78', 443)","('193.110.128.197', 443)",1,0
18,"('185.86.138.78', 443)","('212.16.67.4', 443)",2,0
19,"('185.86.138.78', 443)","('52.30.174.169', 443)",1,0
20,"('185.86.138.78', 443)","('208.67.222.222', 53)",2,0
21,"('185.86.138.78', 443)","('185.33.223.200', 443)",2,0
22,"('185.86.138.78', 443)","('2.20.160.54', 443)",1,0
23,"('185.86.138.78', 443)","('52.22.232.46', 443)",1,0
24,"('185.86.138.78', 443)","('178.250.2.148', 443)",1,0
25,"('185.86.138.78', 443)","('23.38.42.70', 443)",1,0
26,"('185.86.138.78', 443)","('31.13.64.35', 443)",1,0
27,"('185.86.138.78', 443)","('34.240.137.188', 443)",1,0
28,"('185.86.138.78', 443)","('68.232.35.16', 443)",1,0
29,"('185.86.138.78', 443)","('178.250.2.135', 443)",1,0
30,"('185.86.138.78', 443)","('52.212.51.60', 443)",1,0
31,"('185.86.138.78', 443)","('178.250.2.89', 443)",2,0
32,"('185.86.138.78', 443)","('92.122.254.10', 443)",1,0
33,"('185.86.138.78', 443)","('151.101.2.202', 443)",1,0
34,"('185.86.138.78', 443)","('213.19.162.21', 443)",2,0
35,"('185.86.138.78', 443)","('182.253.240.29', 443)",2,0
36,"('185.86.138.78', 443)","('185.235.84.202', 443)",2,0
37,"('185.86.138.78', 443)","('172.217.168.226', 443)",1,0
38,"('185.86.138.78', 443)","('213.19.162.61', 443)",2,0
39,"('185.86.138.78', 443)","('149.202.199.193', 443)",1,0
40,"('193.110.128.82', 443)","('151.101.2.2', 443)",1,0
41,"('193.110.128.82', 443)","('178.250.2.146', 443)",1,0
42,"('193.110.128.82', 443)","('104.123.109.85', 443)",1,0
43,"('193.110.128.82', 443)","('151.101.37.50', 443)",1,0
44,"('193.110.128.82', 443)","('185.34.188.24', 443)",1,0
45,"('193.110.128.82', 443)","('37.252.167.201', 443)",2,0
46,"('193.110.128.82', 443)","('31.13.64.21', 443)",2,0
47,"('193.110.128.82', 443)","('172.217.168.195', 443)",2,0
48,"('193.110.128.82', 443)","('216.137.59.159', 443)",1,0
49,"('193.110.128.82', 443)","('216.137.59.209', 443)",1,0
50,"('193.110.128.82', 443)","('23.62.124.104', 443)",3,0
51,"('193.110.128.82', 443)","('161.170.239.188', 443)",1,0
52,"('193.110.128.82', 443)","('178.250.2.150', 443)",1,0
53,"('193.110.128.82', 443)","('52.85.254.245', 443)",1,0
54,"('193.110.128.82', 443)","('178.250.2.141', 443)",1,0
55,"('193.110.128.82', 443)","('185.235.84.53', 443)",1,0
56,"('193.110.128.82', 443)","('193.110.128.197', 443)",1,0
57,"('193.110.128.82', 443)","('212.16.67.4', 443)",1,0
58,"('193.110.128.82', 443)","('52.30.174.169', 443)",1,0
59,"('193.110.128.82', 443)","('208.67.222.222', 53)",3,0
60,"('193.110.128.82', 443)","('185.33.223.200', 443)",1,0
