,source,target,weight,id
0,"('182.61.62.50', 443)","('159.180.84.2', 443)",1,0
1,"('182.61.62.50', 443)","('91.192.149.12', 443)",2,0
2,"('182.61.62.50', 443)","('103.235.46.191', 443)",4,0
3,"('182.61.62.50', 443)","('35.187.117.15', 443)",1,0
4,"('182.61.62.50', 443)","('185.232.59.55', 443)",1,0
5,"('182.61.62.50', 443)","('213.19.162.76', 443)",1,0
6,"('182.61.62.50', 443)","('172.217.17.78', 443)",1,0
7,"('182.61.62.50', 443)","('124.17.1.253', 443)",2,0
8,"('182.61.62.50', 443)","('172.217.168.225', 443)",1,0
9,"('182.61.62.50', 443)","('180.76.180.129', 8443)",4,0
10,"('182.61.62.50', 443)","('180.76.146.140', 443)",2,0
11,"('182.61.62.50', 443)","('118.102.6.5', 443)",5,0
12,"('182.61.62.50', 443)","('172.217.17.54', 443)",1,0
13,"('182.61.62.50', 443)","('58.215.98.35', 80)",2,0
14,"('182.61.62.50', 443)","('146.148.127.183', 443)",1,0
15,"('182.61.62.50', 443)","('58.215.98.35', 443)",2,0
16,"('182.61.62.50', 443)","('106.119.182.153', 443)",3,0
17,"('182.61.62.50', 443)","('118.102.6.35', 443)",6,0
18,"('182.61.62.50', 443)","('118.102.6.9', 443)",6,0
19,"('182.61.62.50', 443)","('208.67.222.222', 53)",6,0
20,"('182.61.62.50', 443)","('46.105.202.39', 443)",1,0
21,"('182.61.62.50', 443)","('216.137.59.243', 443)",1,0
22,"('182.61.62.50', 443)","('172.217.168.198', 443)",1,0
23,"('182.61.62.50', 443)","('89.163.159.126', 443)",2,0
24,"('182.61.62.50', 443)","('180.76.135.89', 443)",2,0
25,"('182.61.62.50', 443)","('216.137.59.238', 443)",1,0
26,"('182.61.62.50', 443)","('180.76.180.129', 443)",2,0
27,"('182.61.62.50', 443)","('104.27.179.26', 443)",1,0
28,"('182.61.62.50', 443)","('163.172.9.110', 443)",1,0
29,"('182.61.62.50', 443)","('118.102.6.28', 443)",6,0
30,"('182.61.62.50', 443)","('104.20.71.110', 443)",1,0
31,"('182.61.62.50', 443)","('103.25.21.75', 443)",2,0
32,"('182.61.62.50', 443)","('52.1.48.147', 443)",2,0
33,"('182.61.62.50', 443)","('202.173.15.148', 443)",2,0
34,"('182.61.62.50', 443)","('52.7.230.228', 443)",2,0
35,"('182.61.62.50', 443)","('172.217.168.206', 443)",2,0
36,"('182.61.62.50', 443)","('210.210.24.66', 443)",1,0
37,"('182.61.62.50', 443)","('111.19.241.234', 80)",1,0
38,"('182.61.62.50', 443)","('216.58.212.244', 443)",1,0
39,"('182.61.62.50', 443)","('216.137.59.32', 443)",1,0
40,"('182.61.62.50', 443)","('104.24.4.33', 443)",1,0
41,"('182.61.62.50', 443)","('104.24.5.33', 443)",1,0
42,"('182.61.62.50', 443)","('185.59.222.23', 443)",1,0
43,"('182.61.62.50', 443)","('118.102.6.34', 443)",6,0
44,"('182.61.62.50', 443)","('5.135.121.144', 443)",1,0
45,"('182.61.62.50', 443)","('37.157.2.249', 443)",1,0
46,"('182.61.62.50', 443)","('118.102.6.6', 443)",6,0
47,"('182.61.62.50', 443)","('202.173.15.17', 443)",2,0
48,"('182.61.62.50', 443)","('93.184.220.30', 443)",1,0
49,"('159.180.84.2', 443)","('91.192.149.12', 443)",1,0
50,"('159.180.84.2', 443)","('103.235.46.191', 443)",1,0
51,"('159.180.84.2', 443)","('35.187.117.15', 443)",1,0
52,"('159.180.84.2', 443)","('185.232.59.55', 443)",1,0
53,"('159.180.84.2', 443)","('213.19.162.76', 443)",1,0
54,"('159.180.84.2', 443)","('172.217.17.78', 443)",1,0
55,"('159.180.84.2', 443)","('124.17.1.253', 443)",1,0
56,"('159.180.84.2', 443)","('172.217.168.225', 443)",1,0
57,"('159.180.84.2', 443)","('180.76.180.129', 8443)",1,0
58,"('159.180.84.2', 443)","('180.76.146.140', 443)",1,0
59,"('159.180.84.2', 443)","('118.102.6.5', 443)",1,0
60,"('159.180.84.2', 443)","('172.217.17.54', 443)",1,0
61,"('159.180.84.2', 443)","('58.215.98.35', 80)",1,0
62,"('159.180.84.2', 443)","('146.148.127.183', 443)",1,0
63,"('159.180.84.2', 443)","('58.215.98.35', 443)",1,0
64,"('159.180.84.2', 443)","('106.119.182.153', 443)",1,0
65,"('159.180.84.2', 443)","('118.102.6.35', 443)",1,0
66,"('159.180.84.2', 443)","('118.102.6.9', 443)",1,0
67,"('159.180.84.2', 443)","('208.67.222.222', 53)",1,0
68,"('159.180.84.2', 443)","('46.105.202.39', 443)",1,0
69,"('159.180.84.2', 443)","('216.137.59.243', 443)",1,0
70,"('159.180.84.2', 443)","('172.217.168.198', 443)",1,0
71,"('159.180.84.2', 443)","('89.163.159.126', 443)",1,0
72,"('159.180.84.2', 443)","('180.76.135.89', 443)",1,0
73,"('159.180.84.2', 443)","('216.137.59.238', 443)",1,0
74,"('159.180.84.2', 443)","('180.76.180.129', 443)",1,0
75,"('159.180.84.2', 443)","('104.27.179.26', 443)",1,0
76,"('159.180.84.2', 443)","('163.172.9.110', 443)",1,0
77,"('159.180.84.2', 443)","('118.102.6.28', 443)",1,0
78,"('159.180.84.2', 443)","('104.20.71.110', 443)",1,0
79,"('159.180.84.2', 443)","('103.25.21.75', 443)",1,0
80,"('159.180.84.2', 443)","('52.1.48.147', 443)",1,0
81,"('159.180.84.2', 443)","('202.173.15.148', 443)",1,0
82,"('159.180.84.2', 443)","('52.7.230.228', 443)",1,0
83,"('159.180.84.2', 443)","('172.217.168.206', 443)",1,0
84,"('159.180.84.2', 443)","('210.210.24.66', 443)",1,0
85,"('159.180.84.2', 443)","('111.19.241.234', 80)",1,0
86,"('159.180.84.2', 443)","('216.58.212.244', 443)",1,0
87,"('159.180.84.2', 443)","('216.137.59.32', 443)",1,0
88,"('159.180.84.2', 443)","('104.24.4.33', 443)",1,0
89,"('159.180.84.2', 443)","('104.24.5.33', 443)",1,0
90,"('159.180.84.2', 443)","('185.59.222.23', 443)",1,0
91,"('159.180.84.2', 443)","('118.102.6.34', 443)",1,0
92,"('159.180.84.2', 443)","('5.135.121.144', 443)",1,0
93,"('159.180.84.2', 443)","('37.157.2.249', 443)",1,0
94,"('159.180.84.2', 443)","('118.102.6.6', 443)",1,0
95,"('159.180.84.2', 443)","('202.173.15.17', 443)",1,0
96,"('159.180.84.2', 443)","('93.184.220.30', 443)",1,0
97,"('91.192.149.12', 443)","('103.235.46.191', 443)",2,0
98,"('91.192.149.12', 443)","('35.187.117.15', 443)",1,0
99,"('91.192.149.12', 443)","('185.232.59.55', 443)",1,0
100,"('91.192.149.12', 443)","('213.19.162.76', 443)",1,0
101,"('91.192.149.12', 443)","('172.217.17.78', 443)",1,0
102,"('91.192.149.12', 443)","('124.17.1.253', 443)",2,0
103,"('91.192.149.12', 443)","('172.217.168.225', 443)",1,0
104,"('91.192.149.12', 443)","('180.76.180.129', 8443)",2,0
105,"('91.192.149.12', 443)","('180.76.146.140', 443)",2,0
106,"('91.192.149.12', 443)","('118.102.6.5', 443)",2,0
107,"('91.192.149.12', 443)","('172.217.17.54', 443)",1,0
108,"('91.192.149.12', 443)","('58.215.98.35', 80)",1,0
109,"('91.192.149.12', 443)","('146.148.127.183', 443)",1,0
110,"('91.192.149.12', 443)","('58.215.98.35', 443)",2,0
111,"('91.192.149.12', 443)","('106.119.182.153', 443)",2,0
112,"('91.192.149.12', 443)","('118.102.6.35', 443)",2,0
113,"('91.192.149.12', 443)","('118.102.6.9', 443)",2,0
114,"('91.192.149.12', 443)","('208.67.222.222', 53)",2,0
115,"('91.192.149.12', 443)","('46.105.202.39', 443)",1,0
116,"('91.192.149.12', 443)","('216.137.59.243', 443)",1,0
117,"('91.192.149.12', 443)","('172.217.168.198', 443)",1,0
118,"('91.192.149.12', 443)","('89.163.159.126', 443)",2,0
119,"('91.192.149.12', 443)","('180.76.135.89', 443)",1,0
120,"('91.192.149.12', 443)","('216.137.59.238', 443)",1,0
121,"('91.192.149.12', 443)","('180.76.180.129', 443)",2,0
122,"('91.192.149.12', 443)","('104.27.179.26', 443)",1,0
123,"('91.192.149.12', 443)","('163.172.9.110', 443)",1,0
124,"('91.192.149.12', 443)","('118.102.6.28', 443)",2,0
125,"('91.192.149.12', 443)","('104.20.71.110', 443)",1,0
126,"('91.192.149.12', 443)","('103.25.21.75', 443)",2,0
127,"('91.192.149.12', 443)","('52.1.48.147', 443)",2,0
128,"('91.192.149.12', 443)","('202.173.15.148', 443)",2,0
129,"('91.192.149.12', 443)","('52.7.230.228', 443)",2,0
130,"('91.192.149.12', 443)","('172.217.168.206', 443)",2,0
131,"('91.192.149.12', 443)","('210.210.24.66', 443)",1,0
132,"('91.192.149.12', 443)","('111.19.241.234', 80)",1,0
133,"('91.192.149.12', 443)","('216.58.212.244', 443)",1,0
134,"('91.192.149.12', 443)","('216.137.59.32', 443)",1,0
135,"('91.192.149.12', 443)","('104.24.4.33', 443)",1,0
136,"('91.192.149.12', 443)","('104.24.5.33', 443)",1,0
137,"('91.192.149.12', 443)","('185.59.222.23', 443)",1,0
138,"('91.192.149.12', 443)","('118.102.6.34', 443)",2,0
139,"('91.192.149.12', 443)","('5.135.121.144', 443)",1,0
140,"('91.192.149.12', 443)","('37.157.2.249', 443)",1,0
141,"('91.192.149.12', 443)","('118.102.6.6', 443)",2,0
142,"('91.192.149.12', 443)","('202.173.15.17', 443)",2,0
143,"('91.192.149.12', 443)","('93.184.220.30', 443)",1,0
144,"('103.235.46.191', 443)","('35.187.117.15', 443)",1,0
