,source,target,weight,id
0,"('216.58.211.99', 443)","('63.32.166.115', 443)",1,0
1,"('216.58.211.99', 443)","('18.182.219.65', 443)",1,0
2,"('216.58.211.99', 443)","('23.45.73.182', 443)",1,0
3,"('216.58.211.99', 443)","('162.247.242.18', 443)",2,0
4,"('216.58.211.99', 443)","('172.217.20.110', 443)",2,0
5,"('216.58.211.99', 443)","('172.217.168.195', 443)",2,0
6,"('216.58.211.99', 443)","('192.95.36.90', 443)",1,0
7,"('216.58.211.99', 443)","('54.238.174.70', 443)",1,0
8,"('216.58.211.99', 443)","('92.122.254.49', 443)",1,0
9,"('216.58.211.99', 443)","('23.62.118.34', 443)",1,0
10,"('216.58.211.99', 443)","('184.50.168.224', 443)",1,0
11,"('216.58.211.99', 443)","('89.255.248.54', 443)",1,0
12,"('216.58.211.99', 443)","('208.67.222.222', 53)",3,0
13,"('216.58.211.99', 443)","('172.217.17.46', 443)",3,0
14,"('216.58.211.99', 443)","('213.92.16.101', 443)",1,0
15,"('216.58.211.99', 443)","('185.33.223.202', 443)",1,0
16,"('216.58.211.99', 443)","('104.16.134.15', 443)",1,0
17,"('216.58.211.99', 443)","('52.196.244.35', 443)",1,0
18,"('216.58.211.99', 443)","('66.117.28.86', 443)",1,0
19,"('216.58.211.99', 443)","('52.198.116.222', 443)",1,0
20,"('216.58.211.99', 443)","('172.217.17.138', 443)",2,0
21,"('216.58.211.99', 443)","('172.217.17.68', 443)",1,0
22,"('216.58.211.99', 443)","('172.217.168.206', 443)",3,0
23,"('216.58.211.99', 443)","('104.27.198.93', 443)",1,0
24,"('216.58.211.99', 443)","('172.217.168.238', 443)",2,0
25,"('216.58.211.99', 443)","('52.211.104.45', 443)",1,0
26,"('216.58.211.99', 443)","('92.122.252.52', 443)",1,0
27,"('216.58.211.99', 443)","('104.19.204.29', 443)",1,0
28,"('216.58.211.99', 443)","('216.58.212.162', 443)",1,0
29,"('216.58.211.99', 443)","('72.251.249.9', 443)",1,0
30,"('216.58.211.99', 443)","('172.217.168.194', 443)",2,0
31,"('216.58.211.99', 443)","('69.16.175.42', 443)",1,0
32,"('63.32.166.115', 443)","('18.182.219.65', 443)",1,0
33,"('63.32.166.115', 443)","('23.45.73.182', 443)",1,0
34,"('63.32.166.115', 443)","('162.247.242.18', 443)",1,0
35,"('63.32.166.115', 443)","('172.217.20.110', 443)",1,0
36,"('63.32.166.115', 443)","('172.217.168.195', 443)",1,0
37,"('63.32.166.115', 443)","('192.95.36.90', 443)",1,0
38,"('63.32.166.115', 443)","('54.238.174.70', 443)",1,0
39,"('63.32.166.115', 443)","('92.122.254.49', 443)",1,0
40,"('63.32.166.115', 443)","('23.62.118.34', 443)",1,0
41,"('63.32.166.115', 443)","('184.50.168.224', 443)",1,0
42,"('63.32.166.115', 443)","('89.255.248.54', 443)",1,0
43,"('63.32.166.115', 443)","('208.67.222.222', 53)",1,0
44,"('63.32.166.115', 443)","('172.217.17.46', 443)",1,0
45,"('63.32.166.115', 443)","('213.92.16.101', 443)",1,0
46,"('63.32.166.115', 443)","('185.33.223.202', 443)",1,0
47,"('63.32.166.115', 443)","('104.16.134.15', 443)",1,0
48,"('63.32.166.115', 443)","('52.196.244.35', 443)",1,0
49,"('63.32.166.115', 443)","('66.117.28.86', 443)",1,0
50,"('63.32.166.115', 443)","('52.198.116.222', 443)",1,0
51,"('63.32.166.115', 443)","('172.217.17.138', 443)",1,0
52,"('63.32.166.115', 443)","('172.217.17.68', 443)",1,0
53,"('63.32.166.115', 443)","('172.217.168.206', 443)",1,0
54,"('63.32.166.115', 443)","('104.27.198.93', 443)",1,0
55,"('63.32.166.115', 443)","('172.217.168.238', 443)",1,0
56,"('63.32.166.115', 443)","('52.211.104.45', 443)",1,0
