,source,target,weight,id
0,"('216.137.59.110', 80)","('54.209.200.130', 443)",1,0
1,"('216.137.59.110', 80)","('52.30.113.91', 443)",1,0
2,"('216.137.59.110', 80)","('23.62.99.32', 80)",2,0
3,"('216.137.59.110', 80)","('217.79.188.59', 443)",2,0
4,"('216.137.59.110', 80)","('104.20.19.239', 443)",1,0
5,"('216.137.59.110', 80)","('67.27.150.124', 80)",2,0
6,"('216.137.59.110', 80)","('34.253.155.49', 443)",1,0
7,"('216.137.59.110', 80)","('2.20.172.128', 443)",1,0
8,"('216.137.59.110', 80)","('34.227.179.23', 443)",1,0
9,"('216.137.59.110', 80)","('147.75.83.1', 80)",2,0
10,"('216.137.59.110', 80)","('172.217.168.206', 443)",2,0
11,"('216.137.59.110', 80)","('54.230.14.38', 80)",2,0
12,"('216.137.59.110', 80)","('54.77.75.246', 80)",2,0
13,"('216.137.59.110', 80)","('184.50.175.77', 443)",1,0
14,"('216.137.59.110', 80)","('172.217.168.232', 443)",2,0
15,"('216.137.59.110', 80)","('172.217.168.194', 443)",1,0
16,"('216.137.59.110', 80)","('172.217.20.66', 443)",2,0
17,"('216.137.59.110', 80)","('54.152.121.105', 443)",1,0
18,"('216.137.59.110', 80)","('147.75.205.43', 443)",1,0
19,"('216.137.59.110', 80)","('172.217.168.195', 443)",1,0
20,"('216.137.59.110', 80)","('52.200.248.139', 443)",1,0
21,"('216.137.59.110', 80)","('104.193.82.53', 443)",1,0
22,"('216.137.59.110', 80)","('2.20.169.32', 443)",2,0
23,"('216.137.59.110', 80)","('128.65.210.8', 443)",1,0
24,"('216.137.59.110', 80)","('91.215.100.40', 80)",1,0
25,"('216.137.59.110', 80)","('148.251.64.134', 80)",2,0
26,"('216.137.59.110', 80)","('18.196.44.198', 443)",1,0
27,"('216.137.59.110', 80)","('52.57.229.114', 443)",1,0
28,"('216.137.59.110', 80)","('85.10.200.83', 80)",2,0
29,"('216.137.59.110', 80)","('208.67.222.222', 53)",2,0
30,"('216.137.59.110', 80)","('52.213.21.157', 80)",2,0
31,"('216.137.59.110', 80)","('66.117.28.86', 80)",2,0
32,"('216.137.59.110', 80)","('34.253.32.157', 443)",1,0
33,"('216.137.59.110', 80)","('46.137.81.30', 443)",1,0
34,"('216.137.59.110', 80)","('2.21.243.89', 443)",1,0
35,"('216.137.59.110', 80)","('2.21.243.89', 80)",1,0
36,"('216.137.59.110', 80)","('172.217.168.238', 443)",1,0
37,"('216.137.59.110', 80)","('52.204.99.153', 443)",1,0
38,"('216.137.59.110', 80)","('172.217.17.33', 443)",1,0
39,"('216.137.59.110', 80)","('172.217.17.33', 80)",2,0
40,"('216.137.59.110', 80)","('34.254.7.51', 80)",2,0
41,"('216.137.59.110', 80)","('34.233.155.123', 80)",2,0
42,"('216.137.59.110', 80)","('80.252.91.52', 443)",2,0
43,"('216.137.59.110', 80)","('23.34.186.194', 443)",1,0
44,"('216.137.59.110', 80)","('151.101.0.95', 443)",1,0
45,"('216.137.59.110', 80)","('52.49.54.88', 443)",1,0
46,"('216.137.59.110', 80)","('18.195.73.96', 443)",1,0
47,"('216.137.59.110', 80)","('23.62.99.200', 443)",2,0
48,"('216.137.59.110', 80)","('18.203.30.199', 443)",1,0
49,"('216.137.59.110', 80)","('85.114.159.93', 443)",1,0
50,"('216.137.59.110', 80)","('52.16.89.247', 80)",2,0
51,"('216.137.59.110', 80)","('52.17.182.129', 80)",1,0
52,"('216.137.59.110', 80)","('148.251.64.134', 443)",1,0
53,"('216.137.59.110', 80)","('54.154.211.245', 443)",1,0
54,"('216.137.59.110', 80)","('66.117.29.226', 80)",2,0
55,"('216.137.59.110', 80)","('92.122.254.186', 443)",1,0
56,"('216.137.59.110', 80)","('8.248.3.252', 80)",2,0
57,"('216.137.59.110', 80)","('216.137.59.59', 443)",1,0
58,"('216.137.59.110', 80)","('52.94.216.48', 443)",1,0
59,"('216.137.59.110', 80)","('178.250.2.130', 80)",2,0
60,"('216.137.59.110', 80)","('104.20.18.239', 443)",1,0
61,"('216.137.59.110', 80)","('52.212.240.102', 443)",1,0
62,"('216.137.59.110', 80)","('128.65.210.184', 80)",1,0
63,"('216.137.59.110', 80)","('34.254.7.51', 443)",1,0
64,"('216.137.59.110', 80)","('108.177.126.154', 443)",2,0
65,"('216.137.59.110', 80)","('172.217.19.194', 443)",1,0
66,"('216.137.59.110', 80)","('52.211.144.109', 443)",1,0
67,"('216.137.59.110', 80)","('172.217.19.194', 80)",2,0
68,"('216.137.59.110', 80)","('91.215.100.39', 443)",1,0
69,"('216.137.59.110', 80)","('89.163.159.122', 80)",1,0
