,source,target,weight,id
0,"('46.51.179.90', 443)","('52.49.221.181', 443)",1,0
1,"('46.51.179.90', 443)","('172.217.17.66', 443)",2,0
2,"('46.51.179.90', 443)","('172.217.168.201', 443)",1,0
3,"('46.51.179.90', 443)","('37.252.172.80', 443)",2,0
4,"('46.51.179.90', 443)","('172.217.17.97', 443)",1,0
5,"('46.51.179.90', 443)","('172.217.20.110', 443)",2,0
6,"('46.51.179.90', 443)","('172.217.168.205', 443)",1,0
7,"('46.51.179.90', 443)","('172.217.168.230', 443)",1,0
8,"('46.51.179.90', 443)","('151.101.2.206', 443)",1,0
9,"('46.51.179.90', 443)","('151.101.36.134', 443)",1,0
10,"('46.51.179.90', 443)","('172.217.168.195', 443)",2,0
11,"('46.51.179.90', 443)","('216.58.212.131', 443)",1,0
12,"('46.51.179.90', 443)","('176.34.155.23', 443)",2,0
13,"('46.51.179.90', 443)","('104.66.101.26', 443)",1,0
14,"('46.51.179.90', 443)","('172.217.168.227', 443)",1,0
15,"('46.51.179.90', 443)","('3.122.36.177', 443)",2,0
16,"('46.51.179.90', 443)","('34.196.57.87', 443)",1,0
17,"('46.51.179.90', 443)","('208.67.222.222', 53)",3,0
18,"('46.51.179.90', 443)","('2.17.0.54', 443)",1,0
19,"('46.51.179.90', 443)","('67.226.210.13', 443)",1,0
20,"('46.51.179.90', 443)","('64.233.184.138', 80)",1,0
21,"('46.51.179.90', 443)","('172.217.168.206', 443)",2,0
22,"('46.51.179.90', 443)","('205.185.216.10', 443)",1,0
23,"('46.51.179.90', 443)","('216.58.212.238', 443)",3,0
24,"('46.51.179.90', 443)","('72.251.249.14', 443)",1,0
25,"('46.51.179.90', 443)","('216.58.211.105', 443)",1,0
26,"('46.51.179.90', 443)","('104.18.205.222', 443)",1,0
27,"('46.51.179.90', 443)","('54.243.132.219', 443)",1,0
28,"('46.51.179.90', 443)","('216.58.212.226', 443)",1,0
29,"('46.51.179.90', 443)","('173.194.76.188', 5228)",3,0
