,source,target,weight,id
0,"('192.99.16.57', 443)","('34.201.155.167', 443)",1,0
1,"('192.99.16.57', 443)","('185.167.164.42', 443)",1,0
2,"('192.99.16.57', 443)","('107.178.242.85', 443)",1,0
3,"('192.99.16.57', 443)","('185.11.128.202', 443)",1,0
4,"('192.99.16.57', 443)","('46.4.70.55', 443)",1,0
5,"('192.99.16.57', 443)","('178.250.2.151', 443)",1,0
6,"('192.99.16.57', 443)","('20.36.253.28', 443)",1,0
7,"('192.99.16.57', 443)","('88.221.191.71', 443)",1,0
8,"('192.99.16.57', 443)","('204.79.197.200', 443)",1,0
9,"('192.99.16.57', 443)","('2.16.84.132', 443)",1,0
10,"('192.99.16.57', 443)","('151.101.0.250', 443)",1,0
11,"('192.99.16.57', 443)","('143.166.147.101', 443)",1,0
12,"('192.99.16.57', 443)","('34.234.129.107', 443)",1,0
13,"('192.99.16.57', 443)","('87.248.116.11', 443)",1,0
14,"('192.99.16.57', 443)","('185.235.84.14', 443)",1,0
15,"('192.99.16.57', 443)","('54.93.148.82', 443)",1,0
16,"('192.99.16.57', 443)","('31.13.64.35', 443)",1,0
17,"('192.99.16.57', 443)","('172.217.168.206', 443)",1,0
18,"('192.99.16.57', 443)","('216.58.212.238', 443)",1,0
19,"('192.99.16.57', 443)","('95.100.184.30', 443)",1,0
20,"('192.99.16.57', 443)","('37.252.172.53', 443)",1,0
21,"('192.99.16.57', 443)","('88.221.165.83', 443)",1,0
22,"('192.99.16.57', 443)","('152.195.132.202', 443)",1,0
23,"('192.99.16.57', 443)","('88.221.165.102', 443)",1,0
24,"('192.99.16.57', 443)","('172.217.168.232', 443)",1,0
25,"('192.99.16.57', 443)","('178.250.0.157', 443)",1,0
26,"('192.99.16.57', 443)","('95.101.39.9', 443)",1,0
27,"('192.99.16.57', 443)","('173.241.240.143', 443)",1,0
28,"('192.99.16.57', 443)","('172.217.168.195', 443)",1,0
29,"('192.99.16.57', 443)","('2.20.169.32', 443)",1,0
30,"('192.99.16.57', 443)","('87.248.100.136', 443)",1,0
31,"('192.99.16.57', 443)","('121.125.60.151', 443)",1,0
32,"('192.99.16.57', 443)","('213.19.162.80', 443)",1,0
33,"('192.99.16.57', 443)","('208.67.222.222', 53)",1,0
34,"('192.99.16.57', 443)","('74.119.119.150', 443)",1,0
35,"('192.99.16.57', 443)","('63.140.40.168', 443)",1,0
36,"('192.99.16.57', 443)","('54.76.31.118', 443)",1,0
37,"('192.99.16.57', 443)","('54.225.162.88', 443)",1,0
38,"('192.99.16.57', 443)","('60.12.149.194', 80)",1,0
39,"('192.99.16.57', 443)","('178.33.104.182', 443)",1,0
40,"('192.99.16.57', 443)","('195.209.111.16', 443)",1,0
41,"('192.99.16.57', 443)","('178.162.133.149', 443)",1,0
42,"('192.99.16.57', 443)","('104.16.204.165', 443)",1,0
43,"('192.99.16.57', 443)","('52.28.36.252', 443)",1,0
44,"('192.99.16.57', 443)","('104.19.198.151', 443)",1,0
45,"('192.99.16.57', 443)","('23.23.144.134', 443)",1,0
46,"('192.99.16.57', 443)","('52.49.254.226', 443)",1,0
47,"('192.99.16.57', 443)","('31.13.64.21', 443)",1,0
48,"('192.99.16.57', 443)","('217.12.15.83', 443)",1,0
49,"('192.99.16.57', 443)","('185.54.150.17', 443)",1,0
50,"('192.99.16.57', 443)","('54.36.212.192', 443)",1,0
51,"('192.99.16.57', 443)","('78.46.128.236', 443)",1,0
52,"('192.99.16.57', 443)","('95.101.126.251', 443)",1,0
53,"('192.99.16.57', 443)","('195.128.8.134', 443)",1,0
54,"('192.99.16.57', 443)","('52.178.24.254', 443)",1,0
55,"('192.99.16.57', 443)","('108.177.126.155', 443)",1,0
56,"('192.99.16.57', 443)","('52.210.17.188', 443)",1,0
57,"('192.99.16.57', 443)","('52.216.105.69', 443)",1,0
58,"('192.99.16.57', 443)","('104.19.147.8', 443)",1,0
59,"('192.99.16.57', 443)","('151.101.128.95', 443)",1,0
60,"('192.99.16.57', 443)","('185.64.189.110', 443)",1,0
61,"('192.99.16.57', 443)","('95.101.39.10', 443)",1,0
62,"('192.99.16.57', 443)","('172.217.19.194', 443)",1,0
63,"('192.99.16.57', 443)","('151.101.2.2', 443)",1,0
64,"('192.99.16.57', 443)","('178.250.0.162', 443)",1,0
65,"('192.99.16.57', 443)","('108.177.15.95', 443)",1,0
66,"('192.99.16.57', 443)","('34.207.37.251', 443)",1,0
67,"('192.99.16.57', 443)","('52.6.202.23', 443)",1,0
68,"('192.99.16.57', 443)","('52.239.137.4', 443)",1,0
69,"('192.99.16.57', 443)","('60.212.16.243', 80)",1,0
70,"('192.99.16.57', 443)","('88.221.165.92', 443)",1,0
71,"('192.99.16.57', 443)","('46.16.76.69', 443)",1,0
72,"('192.99.16.57', 443)","('18.196.234.37', 443)",1,0
73,"('192.99.16.57', 443)","('88.221.164.225', 443)",1,0
74,"('192.99.16.57', 443)","('185.235.84.144', 443)",1,0
75,"('192.99.16.57', 443)","('31.148.200.7', 443)",1,0
76,"('192.99.16.57', 443)","('54.246.153.43', 443)",1,0
77,"('192.99.16.57', 443)","('173.195.214.209', 443)",1,0
78,"('192.99.16.57', 443)","('172.217.17.68', 443)",1,0
79,"('192.99.16.57', 443)","('88.214.193.9', 443)",1,0
80,"('192.99.16.57', 443)","('8.41.222.152', 443)",1,0
81,"('192.99.16.57', 443)","('195.128.8.39', 443)",1,0
82,"('192.99.16.57', 443)","('173.194.76.188', 5228)",1,0
83,"('192.99.16.57', 443)","('18.195.155.181', 443)",1,0
84,"('192.99.16.57', 443)","('88.221.165.123', 443)",1,0
85,"('192.99.16.57', 443)","('185.86.137.32', 443)",1,0
86,"('34.201.155.167', 443)","('185.167.164.42', 443)",1,0
87,"('34.201.155.167', 443)","('107.178.242.85', 443)",1,0
88,"('34.201.155.167', 443)","('185.11.128.202', 443)",2,0
89,"('34.201.155.167', 443)","('46.4.70.55', 443)",1,0
90,"('34.201.155.167', 443)","('178.250.2.151', 443)",1,0
91,"('34.201.155.167', 443)","('20.36.253.28', 443)",1,0
92,"('34.201.155.167', 443)","('88.221.191.71', 443)",1,0
93,"('34.201.155.167', 443)","('204.79.197.200', 443)",1,0
94,"('34.201.155.167', 443)","('2.16.84.132', 443)",2,0
95,"('34.201.155.167', 443)","('151.101.0.250', 443)",1,0
96,"('34.201.155.167', 443)","('143.166.147.101', 443)",1,0
97,"('34.201.155.167', 443)","('34.234.129.107', 443)",1,0
98,"('34.201.155.167', 443)","('87.248.116.11', 443)",1,0
99,"('34.201.155.167', 443)","('185.235.84.14', 443)",2,0
100,"('34.201.155.167', 443)","('54.93.148.82', 443)",2,0
101,"('34.201.155.167', 443)","('31.13.64.35', 443)",2,0
102,"('34.201.155.167', 443)","('172.217.168.206', 443)",2,0
103,"('34.201.155.167', 443)","('216.58.212.238', 443)",2,0
104,"('34.201.155.167', 443)","('95.100.184.30', 443)",1,0
105,"('34.201.155.167', 443)","('37.252.172.53', 443)",1,0
106,"('34.201.155.167', 443)","('88.221.165.83', 443)",1,0
107,"('34.201.155.167', 443)","('152.195.132.202', 443)",1,0
108,"('34.201.155.167', 443)","('88.221.165.102', 443)",1,0
109,"('34.201.155.167', 443)","('172.217.168.232', 443)",2,0
110,"('34.201.155.167', 443)","('178.250.0.157', 443)",2,0
111,"('34.201.155.167', 443)","('95.101.39.9', 443)",1,0
112,"('34.201.155.167', 443)","('173.241.240.143', 443)",1,0
113,"('34.201.155.167', 443)","('172.217.168.195', 443)",2,0
114,"('34.201.155.167', 443)","('2.20.169.32', 443)",1,0
115,"('34.201.155.167', 443)","('87.248.100.136', 443)",1,0
116,"('34.201.155.167', 443)","('121.125.60.151', 443)",1,0
117,"('34.201.155.167', 443)","('213.19.162.80', 443)",1,0
118,"('34.201.155.167', 443)","('208.67.222.222', 53)",2,0
119,"('34.201.155.167', 443)","('74.119.119.150', 443)",1,0
120,"('34.201.155.167', 443)","('63.140.40.168', 443)",1,0
121,"('34.201.155.167', 443)","('54.76.31.118', 443)",2,0
122,"('34.201.155.167', 443)","('54.225.162.88', 443)",2,0
123,"('34.201.155.167', 443)","('60.12.149.194', 80)",1,0
124,"('34.201.155.167', 443)","('178.33.104.182', 443)",1,0
125,"('34.201.155.167', 443)","('195.209.111.16', 443)",2,0
126,"('34.201.155.167', 443)","('178.162.133.149', 443)",1,0
127,"('34.201.155.167', 443)","('104.16.204.165', 443)",1,0
128,"('34.201.155.167', 443)","('52.28.36.252', 443)",2,0
129,"('34.201.155.167', 443)","('104.19.198.151', 443)",1,0
130,"('34.201.155.167', 443)","('23.23.144.134', 443)",2,0
131,"('34.201.155.167', 443)","('52.49.254.226', 443)",1,0
132,"('34.201.155.167', 443)","('31.13.64.21', 443)",2,0
133,"('34.201.155.167', 443)","('217.12.15.83', 443)",1,0
134,"('34.201.155.167', 443)","('185.54.150.17', 443)",1,0
135,"('34.201.155.167', 443)","('54.36.212.192', 443)",1,0
136,"('34.201.155.167', 443)","('78.46.128.236', 443)",1,0
137,"('34.201.155.167', 443)","('95.101.126.251', 443)",1,0
138,"('34.201.155.167', 443)","('195.128.8.134', 443)",1,0
139,"('34.201.155.167', 443)","('52.178.24.254', 443)",2,0
140,"('34.201.155.167', 443)","('108.177.126.155', 443)",2,0
141,"('34.201.155.167', 443)","('52.210.17.188', 443)",2,0
142,"('34.201.155.167', 443)","('52.216.105.69', 443)",1,0
