,source,target,weight,id
0,"('172.217.20.66', 443)","('91.204.210.230', 80)",1,0
1,"('172.217.20.66', 443)","('67.43.7.192', 443)",1,0
2,"('172.217.20.66', 443)","('23.111.182.58', 443)",1,0
3,"('172.217.20.66', 443)","('91.204.210.230', 443)",1,0
4,"('172.217.20.66', 443)","('31.13.64.21', 443)",1,0
5,"('172.217.20.66', 443)","('172.217.168.195', 443)",1,0
6,"('172.217.20.66', 443)","('23.62.124.104', 443)",1,0
7,"('172.217.20.66', 443)","('45.249.212.124', 443)",1,0
8,"('172.217.20.66', 443)","('162.252.84.56', 443)",1,0
9,"('172.217.20.66', 443)","('45.77.55.15', 443)",1,0
10,"('172.217.20.66', 443)","('172.217.168.227', 443)",1,0
11,"('172.217.20.66', 443)","('104.244.42.136', 443)",1,0
12,"('172.217.20.66', 443)","('185.113.25.55', 443)",1,0
13,"('172.217.20.66', 443)","('209.160.67.102', 443)",1,0
14,"('172.217.20.66', 443)","('52.85.70.240', 443)",1,0
15,"('172.217.20.66', 443)","('208.67.222.222', 53)",1,0
16,"('172.217.20.66', 443)","('190.153.242.131', 443)",1,0
17,"('172.217.20.66', 443)","('152.195.53.200', 443)",1,0
18,"('172.217.20.66', 443)","('85.195.124.227', 443)",1,0
19,"('172.217.20.66', 443)","('104.123.104.241', 443)",1,0
20,"('172.217.20.66', 443)","('108.177.126.156', 443)",1,0
21,"('172.217.20.66', 443)","('92.223.126.251', 443)",1,0
22,"('172.217.20.66', 443)","('52.20.1.103', 443)",1,0
23,"('172.217.20.66', 443)","('216.58.212.230', 443)",1,0
24,"('172.217.20.66', 443)","('95.179.183.125', 443)",1,0
25,"('172.217.20.66', 443)","('172.217.168.206', 443)",1,0
26,"('172.217.20.66', 443)","('52.85.74.250', 443)",1,0
27,"('172.217.20.66', 443)","('209.160.66.5', 443)",1,0
28,"('172.217.20.66', 443)","('216.58.211.106', 443)",1,0
29,"('172.217.20.66', 443)","('172.217.168.238', 443)",1,0
30,"('172.217.20.66', 443)","('216.58.212.238', 443)",1,0
31,"('172.217.20.66', 443)","('52.72.80.183', 443)",1,0
32,"('172.217.20.66', 443)","('88.221.165.83', 443)",1,0
33,"('172.217.20.66', 443)","('185.80.220.72', 443)",1,0
34,"('172.217.20.66', 443)","('216.58.212.142', 443)",1,0
35,"('172.217.20.66', 443)","('185.113.25.56', 443)",1,0
36,"('172.217.20.66', 443)","('173.194.76.188', 5228)",1,0
37,"('172.217.20.66', 443)","('23.52.62.142', 443)",1,0
38,"('172.217.20.66', 443)","('151.101.192.166', 443)",1,0
39,"('172.217.20.66', 443)","('23.52.62.143', 443)",1,0
40,"('172.217.20.66', 443)","('23.111.9.35', 443)",1,0
41,"('172.217.20.66', 443)","('172.217.168.194', 443)",1,0
42,"('172.217.20.66', 443)","('34.199.66.245', 443)",1,0
43,"('91.204.210.230', 80)","('67.43.7.192', 443)",1,0
44,"('91.204.210.230', 80)","('23.111.182.58', 443)",1,0
45,"('91.204.210.230', 80)","('91.204.210.230', 443)",1,0
46,"('91.204.210.230', 80)","('31.13.64.21', 443)",1,0
47,"('91.204.210.230', 80)","('172.217.168.195', 443)",1,0
48,"('91.204.210.230', 80)","('23.62.124.104', 443)",1,0
49,"('91.204.210.230', 80)","('45.249.212.124', 443)",1,0
50,"('91.204.210.230', 80)","('162.252.84.56', 443)",1,0
51,"('91.204.210.230', 80)","('45.77.55.15', 443)",1,0
52,"('91.204.210.230', 80)","('172.217.168.227', 443)",1,0
53,"('91.204.210.230', 80)","('104.244.42.136', 443)",1,0
54,"('91.204.210.230', 80)","('185.113.25.55', 443)",1,0
55,"('91.204.210.230', 80)","('209.160.67.102', 443)",1,0
56,"('91.204.210.230', 80)","('52.85.70.240', 443)",1,0
57,"('91.204.210.230', 80)","('208.67.222.222', 53)",1,0
58,"('91.204.210.230', 80)","('190.153.242.131', 443)",1,0
59,"('91.204.210.230', 80)","('152.195.53.200', 443)",1,0
60,"('91.204.210.230', 80)","('85.195.124.227', 443)",1,0
61,"('91.204.210.230', 80)","('104.123.104.241', 443)",1,0
62,"('91.204.210.230', 80)","('108.177.126.156', 443)",1,0
63,"('91.204.210.230', 80)","('92.223.126.251', 443)",1,0
64,"('91.204.210.230', 80)","('52.20.1.103', 443)",1,0
65,"('91.204.210.230', 80)","('216.58.212.230', 443)",1,0
66,"('91.204.210.230', 80)","('95.179.183.125', 443)",1,0
67,"('91.204.210.230', 80)","('172.217.168.206', 443)",1,0
68,"('91.204.210.230', 80)","('52.85.74.250', 443)",1,0
69,"('91.204.210.230', 80)","('209.160.66.5', 443)",1,0
70,"('91.204.210.230', 80)","('216.58.211.106', 443)",1,0
71,"('91.204.210.230', 80)","('172.217.168.238', 443)",1,0
72,"('91.204.210.230', 80)","('216.58.212.238', 443)",1,0
73,"('91.204.210.230', 80)","('52.72.80.183', 443)",1,0
74,"('91.204.210.230', 80)","('88.221.165.83', 443)",1,0
75,"('91.204.210.230', 80)","('185.80.220.72', 443)",1,0
76,"('91.204.210.230', 80)","('216.58.212.142', 443)",1,0
77,"('91.204.210.230', 80)","('185.113.25.56', 443)",1,0
78,"('91.204.210.230', 80)","('173.194.76.188', 5228)",1,0
79,"('91.204.210.230', 80)","('23.52.62.142', 443)",1,0
80,"('91.204.210.230', 80)","('151.101.192.166', 443)",1,0
81,"('91.204.210.230', 80)","('23.52.62.143', 443)",1,0
82,"('91.204.210.230', 80)","('23.111.9.35', 443)",1,0
83,"('91.204.210.230', 80)","('172.217.168.194', 443)",1,0
