,source,target,weight,id
0,"('216.58.212.142', 443)","('31.13.64.35', 443)",1,0
1,"('216.58.212.142', 443)","('172.217.168.205', 443)",1,0
2,"('216.58.212.142', 443)","('208.67.222.222', 53)",1,0
3,"('216.58.212.142', 443)","('172.217.168.226', 443)",1,0
4,"('31.13.64.35', 443)","('172.217.168.205', 443)",1,0
5,"('31.13.64.35', 443)","('208.67.222.222', 53)",1,0
6,"('31.13.64.35', 443)","('172.217.168.226', 443)",1,0
7,"('172.217.168.205', 443)","('208.67.222.222', 53)",1,0
8,"('172.217.168.205', 443)","('172.217.168.226', 443)",1,0
9,"('208.67.222.222', 53)","('172.217.168.226', 443)",1,0
10,"('31.13.64.35', 443)","('35.227.169.199', 443)",1,0
11,"('31.13.64.35', 443)","('172.217.168.227', 443)",1,0
12,"('35.227.169.199', 443)","('172.217.168.227', 443)",1,0
13,"('213.180.204.62', 443)","('103.6.0.121', 443)",1,0
14,"('213.180.204.62', 443)","('35.244.165.131', 443)",1,0
15,"('213.180.204.62', 443)","('52.85.255.49', 443)",1,0
16,"('103.6.0.121', 443)","('35.244.165.131', 443)",1,0
17,"('103.6.0.121', 443)","('52.85.255.49', 443)",1,0
18,"('35.244.165.131', 443)","('52.85.255.49', 443)",1,0
19,"('178.250.0.162', 443)","('52.85.255.49', 443)",1,0
20,"('216.58.211.106', 443)","('208.67.222.222', 53)",1,0
21,"('216.58.211.106', 443)","('87.250.255.11', 443)",1,0
22,"('208.67.222.222', 53)","('87.250.255.11', 443)",1,0
