,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('5.196.76.199', 443)",1398,40,557.1111111111111,406.23300787053495,598.3338801194242,358003.43209876545,0.6146632782379694,-1.5111363887758988,40.0,44.8,57.2,119.60000000000005,314.0,327.6,956.7999999999996,1383.6,1398.0,11,624,40,150.36363636363637,0.0,209.63443190783883,43946.59504132231,1.6117765185488109,0.7078822783520335,40.0,40.0,40.0,40.0,40.0,40.0,60.0,133.0,557.0,20,1398,40,333.4,20.756431059078427,475.62531471737276,226219.4399999999,1.5235705429738025,0.7484246808663761,40.0,40.0,40.0,40.0,54.0,95.80000000000001,319.09999999999997,570.4000000000001,1376.4,6668.0,1.0,0.0,1,20.0,1,0.0196078431372549,0.7686274509803922,0.2980392156862745,0.7803921568627451,0
1,"('94.31.29.138', 443)",1398,40,1145.3793103448277,0.0,500.23567988899714,250235.7354340072,-1.5705945654064848,0.5960024724643196,78.0,943.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,54,557,40,79.62962962962963,0.0,108.53149334645212,11779.08504801098,3.4401054820634713,11.499497331009298,40.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,156.10000000000008,170,1398,40,806.8470588235294,0.0,648.5963578625199,420677.2354325259,-0.23161004076559927,-1.894447122745336,40.0,40.0,57.599999999999966,244.60000000000113,1398.0,1398.0,1398.0,1398.0,1398.0,34291.0,1.5,0.5,4,42.5,1,0.3686274509803922,0.12156862745098039,0.11372549019607843,0.5411764705882353,0
2,"('148.251.87.142', 443)",1398,52,507.5,569.3192519061512,494.41618869840704,244447.36764705883,0.9173190459549273,-0.5795828365614426,52.0,60.0,83.0,143.20000000000022,467.0,467.0,540.0,942.6000000000016,1398.0,52,771,52,215.6346153846154,0.0,268.22902304145833,71946.80880177517,1.171834464322329,-0.5111014688101583,52.0,52.0,52.0,52.0,52.0,56.79999999999998,143.7999999999995,569.0,717.0,86,1398,52,331.0232558139535,17.791226622067224,400.6346412109627,160508.1157382368,1.4750696489280737,1.3327395689910722,52.0,52.0,52.0,52.0,64.0,178.0,467.0,636.0,732.5,9489.333333333334,3.0,1.4142135623730951,3,28.666666666666668,1,0.5803921568627451,0.984313725490196,0.3411764705882353,0.5568627450980392,0
3,"('172.64.162.22', 443)",1398,40,1301.0671641791046,0.0,335.7210017430562,112708.59101136113,-3.2580676758411617,8.806400071242495,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,362,592,40,52.29558011049724,0.0,45.80180015667123,2097.8048975916486,7.277487017328687,67.45702201076934,40.0,40.0,40.0,40.0,40.0,40.0,40.0,52.0,52.0,1032,1398,40,863.0290697674419,0.0,655.0123845860857,429041.2239611502,-0.4191038082503395,-1.8100712492839128,40.0,40.0,52.0,719.8000000000011,1398.0,1398.0,1398.0,1398.0,1398.0,222661.5,2.0,1.224744871391589,4,258.0,1,0.6745098039215687,0.25098039215686274,0.6352941176470588,0.08627450980392157,0
4,"('52.212.174.163', 443)",1398,52,215.53846153846155,56.33888430321287,357.2711995937703,127642.71005917163,2.761660442803257,6.267371609250281,52.0,52.0,56.8,78.40000000000002,90.0,91.6,107.19999999999996,167.2000000000001,404.40000000000015,13,569,52,128.53846153846155,0.0,148.54039356589192,22064.248520710065,2.14469145633036,3.304980576483561,52.0,52.0,52.0,52.0,52.0,65.99999999999997,95.19999999999999,128.20000000000005,301.0000000000001,26,1398,52,172.03846153846155,28.91074326085924,277.0301956284564,76745.72928994083,3.451108748353093,11.97960830309701,52.0,52.0,52.0,52.0,71.5,90.0,100.5,145.0,398.0,2236.5,1.5,0.5,2,13.0,1,0.20392156862745098,0.8313725490196079,0.6823529411764706,0.6392156862745098,0
5,"('185.184.10.30', 443)",1398,52,453.89285714285717,157.8971362708466,530.1704806195911,281080.7385204082,1.032980406574049,-0.6728570109249703,52.0,52.0,60.0,98.0,158.5,310.0,495.9999999999997,1213.6000000000006,1398.0,33,569,52,130.45454545454547,0.0,141.7798316445503,20101.52066115703,2.027317746867192,3.1642269711794917,52.0,52.0,52.0,52.0,52.0,60.0,111.99999999999991,178.0,332.00000000000006,61,1398,52,278.91803278688525,11.860817748044816,407.27464029281055,165872.63262563822,2.033225126768545,2.7851731974200193,52.0,52.0,52.0,52.0,60.0,105.0,212.0,352.0,937.0,3402.8,1.8,0.7483314773547883,5,12.2,1,0.7254901960784313,0.7215686274509804,0.0392156862745098,0.11764705882352941,0
6,"('95.101.0.107', 443)",342,52,118.42857142857143,11.860817748044816,103.19171775023854,10648.530612244895,1.362609673565036,0.28603959626977415,52.0,52.0,52.0,55.2,60.0,69.0,99.19999999999992,171.80000000000007,254.40000000000006,10,971,40,198.3,14.82602218505602,300.0023499907959,90001.41,1.8076862156519948,1.678111139636778,40.0,49.6,52.0,52.0,52.0,55.199999999999996,70.5,189.80000000000007,609.1999999999999,17,971,40,165.41176470588235,11.860817748044816,242.63530096289864,58871.8892733564,2.374004350965731,4.648649302173011,47.2,52.0,52.0,52.0,52.0,60.0,78.99999999999999,175.80000000000007,432.80000000000007,1406.0,1.0,0.0,2,8.5,1,0.37254901960784315,0.396078431372549,0.0,0.4196078431372549,0
7,"('217.12.15.54', 443)",1398,52,680.4363636363636,719.062075975217,584.3403044502053,341453.5914049586,0.23200077543576125,-1.7263805735116042,52.0,60.0,110.0,238.0,537.0,808.0,1398.0,1398.0,1398.0,73,655,52,147.56164383561645,0.0,198.5395296412644,39417.94483017451,1.7741389560947454,1.3024421277940892,52.0,52.0,52.0,52.0,52.0,52.0,52.0,178.0,570.0,128,1398,52,376.53125,11.860817748044816,488.6552167924103,238783.9208984375,1.2970728611133386,0.12451103328429936,52.0,52.0,52.0,52.0,60.0,178.0,534.0,734.8000000000011,1398.0,6024.5,1.75,0.9682458365518543,8,16.0,1,0.8509803921568627,0.047058823529411764,0.058823529411764705,0.21176470588235294,0
8,"('167.114.119.127', 443)",1398,52,428.77777777777777,201.63390171676187,527.1166385320083,277851.95061728393,1.218777388872366,-0.3498798140159973,52.0,56.800000000000004,69.2,105.60000000000002,196.0,287.2,310.0,745.2000000000004,1398.0,13,615,52,145.3846153846154,0.0,193.5158663586642,37448.39053254438,1.822210425722264,1.4747117703846264,52.0,52.0,52.0,52.0,52.0,52.0,55.19999999999999,130.80000000000018,490.80000000000024,22,1398,52,261.3181818181818,5.930408874022408,393.96635601206043,155209.48966942154,2.1462047676281157,3.394327230644059,52.0,52.0,52.0,52.0,56.0,73.79999999999998,190.6,310.0,610.4000000000001,1916.3333333333333,1.3333333333333333,0.4714045207910317,3,7.333333333333333,1,0.6549019607843137,0.4470588235294118,0.4666666666666667,0.4980392156862745,0
9,"('106.11.248.142', 443)",337,40,119.83333333333333,29.65204437011204,99.417665544018,9883.872222222224,0.9005554691567,-0.6891070816219647,40.0,40.0,40.0,47.20000000000002,60.0,90.39999999999995,186.0,225.60000000000005,273.2,40,983,40,176.0,23.721635496089633,252.72475145897366,63869.8,2.050494206375458,3.0617253427641327,40.0,40.0,40.0,40.0,56.0,67.19999999999997,103.59999999999988,200.60000000000042,567.3000000000002,70,983,40,151.92857142857142,29.65204437011204,203.7291143671329,41505.552040816314,2.544255644863436,6.376544514407476,40.0,40.0,40.0,40.0,60.0,78.0,133.0,225.60000000000005,336.1,1063.5,2.1,1.3,10,7.0,1,0.41568627450980394,0.043137254901960784,0.9725490196078431,0.5568627450980392,0
