,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('213.180.204.62', 443)",52,52,52.0,0.0,0.0,0.0,0.0,-3.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,4,52,52,52.0,0.0,0.0,0.0,0.0,-3.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,8,52,52,52.0,0.0,0.0,0.0,0.0,-3.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,138.66666666666666,3.0,1.4142135623730951,3,2.6666666666666665,1,0.8352941176470589,0.7058823529411765,0.8,0.24313725490196078,0
1,"('173.194.76.188', 5228)",78,78,78.0,0.0,0.0,0.0,0.0,-3.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,2,80,52,66.0,20.756431059078427,14.0,196.0,0.0,-2.0,54.800000000000004,57.6,60.4,63.2,66.0,68.8,71.6,74.4,77.2,3,80,52,70.0,2.965204437011204,12.754084313139327,162.66666666666666,-0.6940881680759781,-1.5,57.2,62.400000000000006,67.6,72.80000000000001,78.0,78.4,78.8,79.2,79.6,210.0,1.0,0.0,1,3.0,1,0.6784313725490196,0.7607843137254902,0.2980392156862745,0.7372549019607844,0
2,"('172.217.168.202', 443)",52,40,49.0,0.0,5.196152422706632,27.0,-1.1547005383792515,-0.6666666666666665,43.6,47.2,50.8,52.0,52.0,52.0,52.0,52.0,52.0,3,75,64,67.66666666666667,0.0,5.185449728701348,26.888888888888886,0.7071067811865449,-1.5000000000000022,64.0,64.0,64.0,64.0,64.0,66.2,68.4,70.6,72.8,7,75,40,57.0,17.791226622067224,10.596495377515827,112.28571428571429,0.1476795336978732,-0.788561272653109,47.2,52.0,52.0,52.0,52.0,59.199999999999996,64.0,64.0,68.4,199.5,1.5,0.5,2,3.5,1,0.6745098039215687,0.8509803921568627,0.6588235294117647,0.792156862745098,0
3,"('172.217.17.138', 443)",52,40,48.0,0.0,5.656854249492381,32.0,-0.7071067811865475,-1.5,40.0,40.0,44.8,52.0,52.0,52.0,52.0,52.0,52.0,7,75,52,65.42857142857143,0.0,7.287114711346771,53.10204081632653,-0.25084476205512424,-0.5013700807219181,59.2,64.0,64.0,64.0,64.0,64.0,66.19999999999999,72.80000000000001,75.0,16,75,40,55.625,17.791226622067224,10.769604217426005,115.984375,0.2561113339035101,-0.7627661958294749,40.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,69.5,222.5,1.5,0.5,4,4.0,1,0.6745098039215687,0.8509803921568627,0.06666666666666667,0.5411764705882353,0
4,"('172.217.20.78', 443)",108,52,85.6,0.0,27.434285119171594,752.64,-0.40824829046386246,-1.8333333333333333,52.0,52.0,63.199999999999996,85.60000000000001,108.0,108.0,108.0,108.0,108.0,4,64,52,61.0,0.0,5.196152422706632,27.0,-1.1547005383792515,-0.6666666666666665,55.6,59.2,62.8,64.0,64.0,64.0,64.0,64.0,64.0,9,108,52,74.66666666666667,17.791226622067224,24.073960113690383,579.5555555555555,0.5776336923662014,-1.5000000000000004,52.0,52.0,56.8,64.0,64.0,64.0,90.39999999999998,108.0,108.0,672.0,1.0,0.0,1,9.0,1,0.6745098039215687,0.8509803921568627,0.0784313725490196,0.3058823529411765,0
5,"('172.217.17.106', 443)",115,40,75.57142857142857,17.791226622067224,34.446053652703064,1186.530612244898,0.23654856405677344,-1.8767135695731771,40.0,42.400000000000006,49.6,52.0,52.0,89.79999999999998,115.0,115.0,115.0,5,83,52,65.4,0.0,9.951884243699784,99.04,0.6163419896675163,-0.38595981845751703,56.8,61.6,64.0,64.0,64.0,64.0,64.0,67.80000000000001,75.4,12,115,40,71.33333333333333,22.98033438683683,27.54188729109818,758.5555555555555,0.6660782290357423,-1.0765031846834467,41.2,52.0,52.0,56.800000000000004,64.0,64.0,77.29999999999998,108.60000000000002,115.0,856.0,2.0,0.0,1,12.0,1,0.6745098039215687,0.8509803921568627,0.06666666666666667,0.41568627450980394,0
6,"('172.217.168.234', 443)",115,40,74.1,17.791226622067224,32.32166456109586,1044.69,0.36051794194921083,-1.7745762817116277,40.0,49.6,52.0,52.0,52.0,74.39999999999998,110.1,115.0,115.0,7,83,52,63.285714285714285,0.0,9.602295643889176,92.20408163265304,0.7726564099861496,0.08340755320168425,52.0,54.400000000000006,61.599999999999994,64.0,64.0,64.0,64.0,64.0,71.60000000000001,17,115,40,69.6470588235294,17.791226622067224,26.09246268554465,680.8166089965399,0.8372546471570829,-0.8401543807394041,47.2,52.0,52.0,52.0,64.0,64.0,67.79999999999998,103.00000000000001,115.0,592.0,2.5,1.5,2,8.5,1,0.6745098039215687,0.8509803921568627,0.6588235294117647,0.9176470588235294,0
7,"('172.217.20.67', 443)",52,40,48.0,0.0,5.656854249492381,32.0,-0.7071067811865475,-1.5,42.4,44.8,47.2,49.6,52.0,52.0,52.0,52.0,52.0,2,83,64,73.5,14.084721075803218,9.5,90.25,0.0,-2.0,65.9,67.80000000000001,69.69999999999999,71.6,73.5,75.4,77.3,79.2,81.1,5,83,40,58.2,17.791226622067224,14.538225476309,211.36000000000004,0.5820672956590545,-0.7969668047914076,44.8,49.6,52.0,52.0,52.0,56.8,61.599999999999994,67.80000000000001,75.4,145.5,1.5,0.5,2,2.5,1,0.6745098039215687,0.8509803921568627,0.0784313725490196,0.2627450980392157,0
8,"('216.58.211.106', 443)",1398,40,213.72222222222223,17.791226622067224,359.7979070959381,129454.5339506173,2.3506781668584313,4.361816492068049,40.0,40.0,52.0,52.0,52.0,52.0,78.0,176.0,743.5,29,1238,52,117.82758620689656,17.791226622067224,217.32592224670415,47230.556480380495,4.720895516227746,21.35212003123031,52.0,52.0,52.0,64.0,64.0,64.0,70.59999999999998,78.20000000000002,156.99999999999994,65,1398,40,170.93846153846152,17.791226622067224,308.2892686035222,95042.27313609466,3.006119447277532,8.015138578440158,40.0,52.0,52.0,52.0,52.0,64.0,75.0,137.2,328.0,1388.875,1.625,0.6959705453537527,8,8.125,1,0.8470588235294118,0.22745098039215686,0.8274509803921568,0.41568627450980394,0
9,"('208.67.222.222', 53)",291,127,209.0,121.57338191745936,82.0,6724.0,0.0,-2.0,143.4,159.8,176.2,192.60000000000002,209.0,225.4,241.8,258.2,274.6,2,65,65,65.0,0.0,0.0,0.0,0.0,-3.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,4,291,65,137.0,45.96066877367366,92.44457799135652,8546.0,0.9191938871513031,-0.8906899893195122,65.0,65.0,65.0,77.4,96.0,114.6,143.39999999999992,192.60000000000008,241.8,548.0,1.0,0.0,1,4.0,1,0.8156862745098039,0.2627450980392157,0.8705882352941177,0.8705882352941177,0
