,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('94.130.35.188', 443)",1398,52,269.22222222222223,45.96066877367366,391.0251799539573,152900.69135802472,2.07018750796465,3.01349006942288,52.0,52.0,52.0,55.2,83.0,101.0,172.3999999999998,386.6,726.0000000000014,26,569,52,122.57692307692308,59.30408874022408,114.7972034894321,13178.397928994082,2.584987356927755,6.677189544696802,52.0,52.0,52.0,64.0,92.0,94.0,119.0,145.0,216.0,53,1398,52,197.28301886792454,56.33888430321287,299.5529611005272,89731.97650409398,2.988122996391256,8.51034441839288,52.0,52.0,52.0,60.0,90.0,94.0,130.19999999999996,223.60000000000014,408.0000000000001,5228.0,2.0,1.0,2,26.5,1,0.3686274509803922,0.5098039215686274,0.13725490196078433,0.7372549019607844,0
1,"('198.11.190.7', 443)",1320,40,298.0625,42.99546433666246,421.00734387151726,177247.18359375,1.7127515530759188,1.457110229621887,40.0,40.0,40.0,60.0,69.0,109.0,291.5,314.0,1002.5,18,557,40,125.83333333333333,0.0,154.31398366821963,23812.805555555555,1.768400221677047,1.6425031765568443,40.0,40.0,40.0,40.0,40.0,60.0,76.19999999999997,152.80000000000004,404.90000000000003,34,1320,40,206.88235294117646,29.65204437011204,321.5700239089717,103407.2802768166,2.508418093475051,5.6806586694504055,40.0,40.0,40.0,40.0,60.0,74.4,136.29999999999993,304.40000000000003,511.9999999999999,1758.5,1.5,0.8660254037844386,4,8.5,1,0.7764705882352941,0.043137254901960784,0.7450980392156863,0.027450980392156862,0
2,"('23.56.185.158', 443)",1398,52,461.97058823529414,94.14524087510573,547.0079838805515,299217.7344290657,0.8944357822304533,-1.047222726943558,52.0,52.0,52.0,70.00000000000006,115.5,288.80000000000007,397.99999999999835,1160.6000000000004,1398.0,39,1398,52,235.33333333333334,0.0,394.19260770061624,155387.81196581194,2.2146794691945715,3.467622781460001,52.0,52.0,52.0,52.0,52.0,58.400000000000006,91.39999999999995,178.0,673.8000000000015,73,1398,52,340.8904109589041,11.860817748044816,484.9308822842507,235157.96059298178,1.448581511835066,0.3500858855328235,52.0,52.0,52.0,52.0,60.0,110.99999999999997,188.39999999999998,569.0,1398.0,4977.0,1.6,0.8,5,14.6,1,0.09019607843137255,0.2196078431372549,0.7254901960784313,0.6196078431372549,0
3,"('8.8.8.8', 53)",72,72,72.0,0.0,0.0,0.0,0.0,-3.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,6,56,56,56.0,0.0,0.0,0.0,0.0,-3.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,12,72,56,64.0,11.860817748044816,8.0,64.0,0.0,-2.0,56.0,56.0,56.0,56.0,64.0,72.0,72.0,72.0,72.0,128.0,1.0,0.0,6,2.0,1,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0
4,"('216.18.168.1', 443)",1398,52,669.4,814.6899190688282,536.746718667194,288097.04,0.28429388196283445,-1.472246082662747,59.2,78.4,230.69999999999996,409.2,621.0,761.2,957.6999999999999,1398.0,1398.0,15,862,52,194.13333333333333,0.0,269.1395837768119,72436.11555555556,1.5982217212937408,0.8287495427885743,52.0,52.0,52.0,52.0,52.0,52.0,58.39999999999999,256.2000000000004,661.3999999999999,25,1398,52,384.24,11.860817748044816,461.4231272920767,212911.30240000002,1.1729165356027103,0.037520852655596126,52.0,52.0,52.0,52.0,60.0,224.39999999999984,552.3999999999997,758.6000000000001,1183.6000000000008,4803.0,2.0,1.0,2,12.5,1,0.8470588235294118,0.07058823529411765,0.6588235294117647,0.00392156862745098,0
5,"('104.18.63.180', 80)",762,40,189.2,17.791226622067224,286.4502749169566,82053.76,1.4986839514532586,0.2482454225800761,40.0,40.0,42.4,47.2,52.0,52.0,52.0,194.00000000000014,478.00000000000006,8,460,40,97.5,0.0,137.27253913292344,18843.75,2.2508514918872202,3.0992863212956774,40.0,40.0,40.0,40.0,40.0,44.0,57.99999999999999,60.0,179.99999999999994,13,762,40,132.76923076923077,0.0,212.47485058278662,45145.5621301775,2.2194000655752326,3.3741726140665147,40.0,40.0,40.0,40.0,40.0,52.0,55.19999999999999,60.0,380.0000000000003,863.0,1.0,0.0,2,6.5,1,0.40784313725490196,0.07058823529411765,0.24705882352941178,0.7058823529411765,0
6,"('185.15.175.134', 443)",1398,52,894.1052631578947,0.0,600.327006918277,360392.515235457,-0.40683743853443805,-1.7397758184321168,58.4,143.60000000000002,328.0,697.2000000000002,1398.0,1398.0,1398.0,1398.0,1398.0,24,569,52,111.20833333333333,0.0,146.42062103368121,21438.99826388889,2.288085565722692,3.5091390138703433,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.20000000000002,352.8999999999998,43,1398,52,457.13953488372096,11.860817748044816,567.7756919276923,322369.23634396977,0.9572573880876711,-0.9254052305769824,52.0,52.0,52.0,52.0,60.0,212.3999999999999,487.79999999999995,1398.0,1398.0,9828.5,3.0,0.0,2,21.5,1,0.7254901960784313,0.058823529411764705,0.6862745098039216,0.5254901960784314,0
7,"('88.221.165.58', 443)",1398,52,1133.6396396396397,0.0,484.67399574602996,234908.88215242268,-1.4954110990357719,0.4636197876890007,75.0,788.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,615,1102,40,161.19024390243902,0.0,245.1194921528556,60083.565433273834,2.22606726820529,3.880038960877723,52.0,52.0,52.0,52.0,52.0,52.0,64.0,95.0,569.0,1281,1398,40,666.7728337236534,594.5234896207464,622.106166088188,387016.0818849442,0.18851195259288991,-1.8370594585944064,52.0,52.0,52.0,64.0,453.0,1066.0,1398.0,1398.0,1398.0,142356.0,2.6666666666666665,1.247219128924647,6,213.5,1,0.34509803921568627,0.8666666666666667,0.6470588235294118,0.22745098039215686,0
8,"('104.16.78.22', 443)",1398,40,1337.8331303288671,0.0,264.34368463037794,69877.58360396471,-4.292409672586726,16.837712431720593,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,288,557,40,54.71527777777778,8.895613311033612,56.11560032578142,3148.96059992284,7.925111296402831,65.90831044311948,40.0,40.0,40.0,40.0,46.0,52.0,52.0,52.0,52.0,1109,1398,40,1004.6158701532912,0.0,607.5128577091621,369071.8722819525,-0.9104885200438618,-1.1520250906044933,40.0,52.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1114119.0,3.0,0.0,1,1109.0,1,0.40784313725490196,0.06274509803921569,0.3058823529411765,0.08627450980392157,0
9,"('178.250.2.150', 443)",1398,40,376.4,70.4236053790161,519.4328060490596,269810.44000000006,1.3858024307902779,0.07530065830296007,50.8,52.0,52.0,56.8,93.5,172.20000000000005,271.4999999999999,555.6000000000012,1398.0,20,633,52,196.8,0.0,226.3200388829942,51220.76000000001,1.047682186733673,-0.7170625876348087,52.0,52.0,52.0,52.0,52.0,55.2,160.19999999999965,429.0000000000002,575.4000000000001,40,1398,40,286.6,5.930408874022408,410.58451018030377,168579.63999999998,1.9161057464950848,2.470400873919643,52.0,52.0,52.0,52.0,56.0,86.7999999999999,271.4999999999997,429.0000000000005,709.5000000000011,2866.0,1.0,0.0,4,10.0,1,0.6980392156862745,0.9803921568627451,0.00784313725490196,0.5882352941176471,0
