,source,target,weight,id
0,"('151.101.2.2', 443)","('178.250.2.146', 443)",2,0
1,"('151.101.2.2', 443)","('178.250.0.163', 443)",2,0
2,"('151.101.2.2', 443)","('37.252.172.80', 443)",2,0
3,"('151.101.2.2', 443)","('66.117.29.4', 443)",1,0
4,"('151.101.2.2', 443)","('217.69.139.42', 443)",1,0
5,"('151.101.2.2', 443)","('172.217.168.230', 443)",1,0
6,"('151.101.2.2', 443)","('107.178.242.85', 443)",2,0
7,"('151.101.2.2', 443)","('185.235.84.16', 443)",2,0
8,"('151.101.2.2', 443)","('31.13.64.21', 443)",2,0
9,"('151.101.2.2', 443)","('45.60.71.61', 443)",1,0
10,"('151.101.2.2', 443)","('91.216.195.18', 443)",2,0
11,"('151.101.2.2', 443)","('104.16.205.165', 443)",2,0
12,"('151.101.2.2', 443)","('199.167.65.37', 443)",1,0
13,"('151.101.2.2', 443)","('138.201.10.168', 443)",2,0
14,"('151.101.2.2', 443)","('178.250.2.151', 443)",2,0
15,"('151.101.2.2', 443)","('78.41.109.26', 443)",1,0
16,"('151.101.2.2', 443)","('178.250.2.150', 443)",2,0
17,"('151.101.2.2', 443)","('95.101.2.56', 443)",1,0
18,"('151.101.2.2', 443)","('172.217.168.226', 443)",2,0
19,"('151.101.2.2', 443)","('138.201.8.30', 443)",1,0
20,"('151.101.2.2', 443)","('37.252.172.39', 443)",2,0
21,"('151.101.2.2', 443)","('213.19.162.80', 443)",1,0
22,"('151.101.2.2', 443)","('104.27.185.197', 443)",1,0
23,"('151.101.2.2', 443)","('138.201.8.34', 443)",1,0
24,"('151.101.2.2', 443)","('208.67.222.222', 53)",2,0
25,"('151.101.2.2', 443)","('68.232.35.133', 443)",1,0
26,"('151.101.2.2', 443)","('213.180.193.90', 443)",1,0
27,"('151.101.2.2', 443)","('108.177.126.156', 443)",2,0
28,"('151.101.2.2', 443)","('54.246.153.43', 443)",1,0
29,"('151.101.2.2', 443)","('185.184.8.30', 443)",1,0
30,"('151.101.2.2', 443)","('23.38.39.79', 443)",1,0
31,"('151.101.2.2', 443)","('52.51.227.120', 443)",1,0
32,"('151.101.2.2', 443)","('185.73.193.7', 443)",1,0
33,"('151.101.2.2', 443)","('31.13.64.35', 443)",2,0
34,"('151.101.2.2', 443)","('172.217.168.206', 443)",2,0
35,"('151.101.2.2', 443)","('144.76.219.93', 443)",1,0
36,"('151.101.2.2', 443)","('216.58.212.238', 443)",2,0
37,"('151.101.2.2', 443)","('185.235.84.4', 443)",2,0
38,"('151.101.2.2', 443)","('52.29.81.150', 443)",2,0
39,"('151.101.2.2', 443)","('188.42.191.196', 443)",1,0
40,"('151.101.2.2', 443)","('52.28.132.7', 443)",1,0
41,"('151.101.2.2', 443)","('216.58.212.226', 443)",2,0
42,"('151.101.2.2', 443)","('217.69.136.175', 443)",1,0
43,"('151.101.2.2', 443)","('173.194.76.188', 5228)",2,0
44,"('151.101.2.2', 443)","('87.250.251.119', 443)",1,0
45,"('151.101.2.2', 443)","('195.209.111.17', 443)",2,0
46,"('151.101.2.2', 443)","('5.189.232.236', 443)",1,0
47,"('151.101.2.2', 443)","('54.171.6.140', 443)",2,0
48,"('151.101.2.2', 443)","('172.217.168.232', 443)",2,0
49,"('151.101.2.2', 443)","('2.18.168.12', 443)",2,0
50,"('151.101.2.2', 443)","('52.19.91.138', 443)",2,0
51,"('151.101.2.2', 443)","('172.217.168.194', 443)",2,0
52,"('178.250.2.146', 443)","('178.250.0.163', 443)",3,0
53,"('178.250.2.146', 443)","('37.252.172.80', 443)",3,0
54,"('178.250.2.146', 443)","('66.117.29.4', 443)",1,0
55,"('178.250.2.146', 443)","('217.69.139.42', 443)",1,0
56,"('178.250.2.146', 443)","('172.217.168.230', 443)",1,0
57,"('178.250.2.146', 443)","('107.178.242.85', 443)",2,0
58,"('178.250.2.146', 443)","('185.235.84.16', 443)",4,0
59,"('178.250.2.146', 443)","('31.13.64.21', 443)",4,0
60,"('178.250.2.146', 443)","('45.60.71.61', 443)",1,0
61,"('178.250.2.146', 443)","('91.216.195.18', 443)",2,0
62,"('178.250.2.146', 443)","('104.16.205.165', 443)",3,0
63,"('178.250.2.146', 443)","('199.167.65.37', 443)",1,0
64,"('178.250.2.146', 443)","('138.201.10.168', 443)",2,0
