,source,target,weight,id
0,"('172.217.17.138', 443)","('172.217.17.68', 443)",1,0
1,"('172.217.17.138', 443)","('172.217.17.36', 443)",1,0
2,"('172.217.17.138', 443)","('216.58.211.106', 443)",3,0
3,"('172.217.17.138', 443)","('208.67.222.222', 53)",1,0
4,"('172.217.17.68', 443)","('172.217.17.36', 443)",1,0
5,"('172.217.17.68', 443)","('216.58.211.106', 443)",1,0
6,"('172.217.17.68', 443)","('208.67.222.222', 53)",1,0
7,"('172.217.17.36', 443)","('216.58.211.106', 443)",1,0
8,"('172.217.17.36', 443)","('208.67.222.222', 53)",1,0
9,"('216.58.211.106', 443)","('208.67.222.222', 53)",1,0
