,source,target,weight,id
0,"('182.61.62.50', 443)","('85.114.144.107', 443)",1,0
1,"('182.61.62.50', 443)","('103.235.46.191', 443)",5,0
2,"('182.61.62.50', 443)","('52.85.255.161', 443)",1,0
3,"('182.61.62.50', 443)","('31.13.64.21', 443)",3,0
4,"('182.61.62.50', 443)","('124.17.1.253', 443)",1,0
5,"('182.61.62.50', 443)","('85.114.144.106', 443)",1,0
6,"('182.61.62.50', 443)","('172.217.168.225', 443)",1,0
7,"('182.61.62.50', 443)","('180.76.180.129', 8443)",3,0
8,"('182.61.62.50', 443)","('180.76.146.140', 443)",1,0
9,"('182.61.62.50', 443)","('58.215.98.35', 80)",2,0
10,"('182.61.62.50', 443)","('58.215.98.35', 443)",2,0
11,"('182.61.62.50', 443)","('118.102.6.13', 443)",5,0
12,"('182.61.62.50', 443)","('35.171.90.165', 443)",1,0
13,"('182.61.62.50', 443)","('195.181.172.9', 443)",1,0
14,"('182.61.62.50', 443)","('118.102.6.31', 443)",4,0
15,"('182.61.62.50', 443)","('210.73.222.180', 443)",1,0
16,"('182.61.62.50', 443)","('208.67.222.222', 53)",5,0
17,"('182.61.62.50', 443)","('52.85.255.108', 443)",1,0
18,"('182.61.62.50', 443)","('180.76.135.89', 443)",3,0
19,"('182.61.62.50', 443)","('35.186.236.204', 443)",1,0
20,"('182.61.62.50', 443)","('52.85.255.117', 443)",1,0
21,"('182.61.62.50', 443)","('180.76.180.129', 443)",2,0
22,"('182.61.62.50', 443)","('37.157.4.24', 443)",1,0
23,"('182.61.62.50', 443)","('54.230.14.143', 443)",1,0
24,"('182.61.62.50', 443)","('104.20.71.110', 443)",1,0
25,"('182.61.62.50', 443)","('52.1.48.147', 443)",1,0
26,"('182.61.62.50', 443)","('202.173.15.148', 443)",1,0
27,"('182.61.62.50', 443)","('52.1.121.181', 443)",1,0
28,"('182.61.62.50', 443)","('31.13.64.35', 443)",3,0
29,"('182.61.62.50', 443)","('104.20.68.21', 443)",2,0
30,"('182.61.62.50', 443)","('210.210.24.66', 443)",1,0
31,"('182.61.62.50', 443)","('172.217.168.206', 443)",3,0
32,"('182.61.62.50', 443)","('216.58.212.238', 443)",5,0
33,"('182.61.62.50', 443)","('104.27.178.26', 443)",1,0
