,source,target,weight,id
0,"('91.198.174.208', 443)","('202.77.129.185', 80)",1,0
1,"('91.198.174.208', 443)","('104.193.88.77', 443)",1,0
2,"('91.198.174.208', 443)","('221.179.193.41', 443)",1,0
3,"('91.198.174.208', 443)","('31.13.64.21', 443)",1,0
4,"('91.198.174.208', 443)","('91.198.174.192', 443)",1,0
5,"('91.198.174.208', 443)","('119.96.247.19', 80)",1,0
6,"('91.198.174.208', 443)","('123.125.54.76', 443)",1,0
7,"('91.198.174.208', 443)","('202.77.128.77', 80)",1,0
8,"('91.198.174.208', 443)","('180.163.251.63', 80)",1,0
9,"('91.198.174.208', 443)","('95.100.184.183', 443)",1,0
10,"('91.198.174.208', 443)","('49.7.36.94', 443)",1,0
11,"('91.198.174.208', 443)","('31.13.64.52', 443)",1,0
12,"('91.198.174.208', 443)","('202.108.33.107', 443)",1,0
13,"('91.198.174.208', 443)","('208.67.222.222', 53)",1,0
14,"('91.198.174.208', 443)","('34.198.162.82', 443)",1,0
15,"('91.198.174.208', 443)","('116.211.94.5', 80)",1,0
16,"('91.198.174.208', 443)","('202.77.129.150', 80)",1,0
17,"('91.198.174.208', 443)","('49.7.36.58', 80)",1,0
18,"('91.198.174.208', 443)","('208.67.220.220', 53)",1,0
19,"('91.198.174.208', 443)","('202.77.129.166', 80)",1,0
20,"('91.198.174.208', 443)","('31.13.64.35', 443)",1,0
21,"('91.198.174.208', 443)","('172.217.168.206', 443)",1,0
22,"('91.198.174.208', 443)","('172.217.20.67', 443)",1,0
23,"('91.198.174.208', 443)","('221.179.193.43', 80)",1,0
24,"('91.198.174.208', 443)","('216.58.212.238', 443)",1,0
25,"('91.198.174.208', 443)","('213.244.178.253', 80)",1,0
26,"('91.198.174.208', 443)","('36.110.213.49', 80)",1,0
27,"('91.198.174.208', 443)","('31.13.64.174', 443)",1,0
28,"('91.198.174.208', 443)","('173.194.76.188', 5228)",1,0
29,"('91.198.174.208', 443)","('36.51.254.236', 443)",1,0
30,"('91.198.174.208', 443)","('54.230.14.63', 80)",1,0
31,"('91.198.174.208', 443)","('104.193.88.123', 443)",1,0
32,"('202.77.129.185', 80)","('104.193.88.77', 443)",1,0
33,"('202.77.129.185', 80)","('221.179.193.41', 443)",1,0
34,"('202.77.129.185', 80)","('31.13.64.21', 443)",1,0
35,"('202.77.129.185', 80)","('91.198.174.192', 443)",1,0
36,"('202.77.129.185', 80)","('119.96.247.19', 80)",1,0
37,"('202.77.129.185', 80)","('123.125.54.76', 443)",1,0
38,"('202.77.129.185', 80)","('202.77.128.77', 80)",1,0
39,"('202.77.129.185', 80)","('180.163.251.63', 80)",1,0
40,"('202.77.129.185', 80)","('95.100.184.183', 443)",1,0
41,"('202.77.129.185', 80)","('49.7.36.94', 443)",1,0
42,"('202.77.129.185', 80)","('31.13.64.52', 443)",1,0
43,"('202.77.129.185', 80)","('202.108.33.107', 443)",1,0
44,"('202.77.129.185', 80)","('208.67.222.222', 53)",1,0
45,"('202.77.129.185', 80)","('34.198.162.82', 443)",1,0
46,"('202.77.129.185', 80)","('116.211.94.5', 80)",1,0
47,"('202.77.129.185', 80)","('202.77.129.150', 80)",1,0
48,"('202.77.129.185', 80)","('49.7.36.58', 80)",1,0
49,"('202.77.129.185', 80)","('208.67.220.220', 53)",1,0
50,"('202.77.129.185', 80)","('202.77.129.166', 80)",1,0
51,"('202.77.129.185', 80)","('31.13.64.35', 443)",1,0
52,"('202.77.129.185', 80)","('172.217.168.206', 443)",1,0
53,"('202.77.129.185', 80)","('172.217.20.67', 443)",1,0
54,"('202.77.129.185', 80)","('221.179.193.43', 80)",1,0
55,"('202.77.129.185', 80)","('216.58.212.238', 443)",1,0
56,"('202.77.129.185', 80)","('213.244.178.253', 80)",1,0
57,"('202.77.129.185', 80)","('36.110.213.49', 80)",1,0
58,"('202.77.129.185', 80)","('31.13.64.174', 443)",1,0
59,"('202.77.129.185', 80)","('173.194.76.188', 5228)",1,0
60,"('202.77.129.185', 80)","('36.51.254.236', 443)",1,0
61,"('202.77.129.185', 80)","('54.230.14.63', 80)",1,0
62,"('202.77.129.185', 80)","('104.193.88.123', 443)",1,0
63,"('104.193.88.77', 443)","('221.179.193.41', 443)",1,0
64,"('104.193.88.77', 443)","('31.13.64.21', 443)",1,0
65,"('104.193.88.77', 443)","('91.198.174.192', 443)",1,0
