,source,target,weight,id
0,"('52.85.74.162', 443)","('23.111.224.2', 443)",2,0
1,"('52.85.74.162', 443)","('185.145.129.33', 443)",1,0
2,"('52.85.74.162', 443)","('178.250.0.162', 443)",1,0
3,"('52.85.74.162', 443)","('23.52.63.137', 443)",1,0
4,"('52.85.74.162', 443)","('95.100.184.39', 443)",1,0
5,"('52.85.74.162', 443)","('52.18.226.220', 443)",1,0
6,"('52.85.74.162', 443)","('88.221.166.39', 443)",1,0
7,"('52.85.74.162', 443)","('185.235.84.16', 443)",1,0
8,"('52.85.74.162', 443)","('88.221.165.92', 443)",1,0
9,"('52.85.74.162', 443)","('213.196.5.1', 443)",2,0
10,"('52.85.74.162', 443)","('193.34.169.2', 443)",1,0
11,"('52.85.74.162', 443)","('193.34.169.17', 443)",1,0
12,"('52.85.74.162', 443)","('104.20.30.186', 443)",1,0
13,"('52.85.74.162', 443)","('193.34.169.9', 443)",1,0
14,"('52.85.74.162', 443)","('104.28.5.131', 443)",1,0
15,"('52.85.74.162', 443)","('104.24.102.90', 443)",1,0
16,"('52.85.74.162', 443)","('52.220.102.185', 443)",1,0
17,"('52.85.74.162', 443)","('208.67.222.222', 53)",2,0
18,"('52.85.74.162', 443)","('68.232.35.133', 443)",1,0
19,"('52.85.74.162', 443)","('192.240.120.10', 443)",2,0
20,"('52.85.74.162', 443)","('104.28.15.80', 443)",1,0
21,"('52.85.74.162', 443)","('185.63.144.5', 443)",1,0
22,"('52.85.74.162', 443)","('95.211.229.247', 443)",1,0
23,"('52.85.74.162', 443)","('104.155.76.175', 443)",1,0
24,"('52.85.74.162', 443)","('193.34.169.16', 443)",1,0
25,"('52.85.74.162', 443)","('192.229.220.136', 443)",1,0
26,"('52.85.74.162', 443)","('104.18.60.153', 443)",2,0
27,"('52.85.74.162', 443)","('85.119.149.18', 443)",1,0
28,"('52.85.74.162', 443)","('66.117.28.86', 443)",1,0
29,"('52.85.74.162', 443)","('173.241.240.17', 443)",1,0
30,"('52.85.74.162', 443)","('208.67.220.220', 53)",1,0
31,"('52.85.74.162', 443)","('18.203.180.196', 443)",1,0
32,"('52.85.74.162', 443)","('52.17.150.45', 443)",1,0
33,"('52.85.74.162', 443)","('142.0.204.220', 443)",2,0
34,"('52.85.74.162', 443)","('52.213.106.142', 443)",1,0
35,"('52.85.74.162', 443)","('172.217.17.68', 443)",1,0
36,"('52.85.74.162', 443)","('34.254.86.102', 443)",1,0
37,"('52.85.74.162', 443)","('216.58.212.238', 443)",2,0
38,"('52.85.74.162', 443)","('216.58.211.106', 443)",2,0
39,"('52.85.74.162', 443)","('52.211.104.45', 443)",1,0
40,"('52.85.74.162', 443)","('185.235.84.4', 443)",1,0
41,"('52.85.74.162', 443)","('198.134.112.243', 443)",2,0
42,"('52.85.74.162', 443)","('130.211.98.40', 443)",1,0
43,"('52.85.74.162', 443)","('88.212.196.123', 443)",1,0
44,"('52.85.74.162', 443)","('193.34.169.37', 443)",1,0
45,"('52.85.74.162', 443)","('104.16.208.165', 443)",1,0
46,"('52.85.74.162', 443)","('172.217.20.98', 443)",1,0
47,"('52.85.74.162', 443)","('95.100.65.135', 443)",1,0
48,"('52.85.74.162', 443)","('52.85.70.93', 443)",1,0
49,"('52.85.74.162', 443)","('173.194.76.188', 5228)",2,0
50,"('52.85.74.162', 443)","('18.153.6.27', 443)",1,0
51,"('52.85.74.162', 443)","('54.247.67.84', 443)",1,0
52,"('52.85.74.162', 443)","('87.250.251.119', 443)",1,0
53,"('52.85.74.162', 443)","('108.177.126.154', 443)",2,0
54,"('52.85.74.162', 443)","('198.134.112.244', 443)",2,0
55,"('52.85.74.162', 443)","('172.217.168.194', 443)",1,0
56,"('52.85.74.162', 443)","('178.250.0.157', 443)",1,0
57,"('23.111.224.2', 443)","('185.145.129.33', 443)",1,0
58,"('23.111.224.2', 443)","('178.250.0.162', 443)",1,0
59,"('23.111.224.2', 443)","('23.52.63.137', 443)",1,0
60,"('23.111.224.2', 443)","('95.100.184.39', 443)",1,0
