,source,target,weight,id
0,"('172.217.17.138', 443)","('172.217.20.78', 443)",1,0
1,"('172.217.17.138', 443)","('216.58.211.106', 443)",4,0
2,"('172.217.17.138', 443)","('172.217.17.106', 443)",1,0
3,"('172.217.20.78', 443)","('216.58.211.106', 443)",1,0
4,"('172.217.20.78', 443)","('172.217.17.106', 443)",1,0
5,"('216.58.211.106', 443)","('172.217.17.106', 443)",1,0
6,"('172.217.168.202', 443)","('172.217.17.138', 443)",2,0
7,"('172.217.168.202', 443)","('172.217.168.234', 443)",1,0
8,"('172.217.168.202', 443)","('172.217.20.67', 443)",2,0
9,"('172.217.168.202', 443)","('216.58.211.106', 443)",2,0
10,"('172.217.17.138', 443)","('172.217.168.234', 443)",1,0
11,"('172.217.17.138', 443)","('172.217.20.67', 443)",2,0
12,"('172.217.168.234', 443)","('172.217.20.67', 443)",1,0
13,"('172.217.168.234', 443)","('216.58.211.106', 443)",1,0
14,"('172.217.20.67', 443)","('216.58.211.106', 443)",2,0
15,"('172.217.168.202', 443)","('208.67.222.222', 53)",1,0
16,"('172.217.17.138', 443)","('208.67.222.222', 53)",1,0
17,"('172.217.20.67', 443)","('208.67.222.222', 53)",1,0
18,"('216.58.211.106', 443)","('208.67.222.222', 53)",1,0
19,"('213.180.204.62', 443)","('216.58.211.106', 443)",1,0
20,"('216.58.211.106', 443)","('87.250.255.11', 443)",1,0
21,"('216.58.211.106', 443)","('173.194.76.188', 5228)",1,0
22,"('87.250.255.11', 443)","('173.194.76.188', 5228)",1,0
