,source,target,weight,id
0,"('34.249.72.87', 443)","('66.211.179.184', 443)",1,0
1,"('34.249.72.87', 443)","('172.217.17.67', 443)",1,0
2,"('34.249.72.87', 443)","('172.217.20.110', 443)",1,0
3,"('34.249.72.87', 443)","('172.217.17.130', 443)",1,0
4,"('34.249.72.87', 443)","('172.217.168.205', 443)",1,0
5,"('34.249.72.87', 443)","('140.205.174.2', 443)",1,0
6,"('34.249.72.87', 443)","('151.101.2.206', 443)",1,0
7,"('34.249.72.87', 443)","('192.225.158.3', 443)",1,0
8,"('34.249.72.87', 443)","('23.56.186.102', 443)",1,0
9,"('34.249.72.87', 443)","('213.19.162.76', 443)",1,0
10,"('34.249.72.87', 443)","('172.217.168.195', 443)",1,0
11,"('34.249.72.87', 443)","('213.244.178.240', 443)",1,0
12,"('34.249.72.87', 443)","('66.135.205.94', 443)",1,0
13,"('34.249.72.87', 443)","('23.38.33.252', 443)",1,0
14,"('34.249.72.87', 443)","('95.100.185.145', 443)",1,0
15,"('34.249.72.87', 443)","('172.217.168.227', 443)",1,0
16,"('34.249.72.87', 443)","('91.235.133.71', 443)",1,0
17,"('34.249.72.87', 443)","('66.211.184.152', 443)",1,0
18,"('34.249.72.87', 443)","('208.67.222.222', 53)",1,0
19,"('34.249.72.87', 443)","('104.20.19.254', 80)",1,0
20,"('34.249.72.87', 443)","('88.221.164.163', 80)",1,0
21,"('34.249.72.87', 443)","('216.58.211.98', 443)",1,0
22,"('34.249.72.87', 443)","('216.58.212.238', 443)",1,0
23,"('34.249.72.87', 443)","('1.82.233.108', 443)",1,0
24,"('34.249.72.87', 443)","('104.20.18.254', 80)",1,0
25,"('34.249.72.87', 443)","('66.135.211.132', 443)",1,0
26,"('34.249.72.87', 443)","('172.217.17.129', 443)",1,0
27,"('34.249.72.87', 443)","('23.56.185.41', 443)",1,0
28,"('34.249.72.87', 443)","('173.194.76.188', 5228)",1,0
29,"('34.249.72.87', 443)","('172.217.19.195', 443)",1,0
30,"('34.249.72.87', 443)","('91.235.132.129', 3478)",1,0
31,"('34.249.72.87', 443)","('172.217.168.194', 443)",1,0
32,"('34.249.72.87', 443)","('213.19.162.61', 443)",1,0
33,"('66.211.179.184', 443)","('172.217.17.67', 443)",1,0
34,"('66.211.179.184', 443)","('172.217.20.110', 443)",2,0
35,"('66.211.179.184', 443)","('172.217.17.130', 443)",1,0
36,"('66.211.179.184', 443)","('172.217.168.205', 443)",2,0
37,"('66.211.179.184', 443)","('140.205.174.2', 443)",1,0
38,"('66.211.179.184', 443)","('151.101.2.206', 443)",1,0
39,"('66.211.179.184', 443)","('192.225.158.3', 443)",1,0
40,"('66.211.179.184', 443)","('23.56.186.102', 443)",2,0
41,"('66.211.179.184', 443)","('213.19.162.76', 443)",2,0
42,"('66.211.179.184', 443)","('172.217.168.195', 443)",2,0
43,"('66.211.179.184', 443)","('213.244.178.240', 443)",1,0
44,"('66.211.179.184', 443)","('66.135.205.94', 443)",2,0
45,"('66.211.179.184', 443)","('23.38.33.252', 443)",1,0
46,"('66.211.179.184', 443)","('95.100.185.145', 443)",2,0
47,"('66.211.179.184', 443)","('172.217.168.227', 443)",1,0
48,"('66.211.179.184', 443)","('91.235.133.71', 443)",1,0
49,"('66.211.179.184', 443)","('66.211.184.152', 443)",1,0
50,"('66.211.179.184', 443)","('208.67.222.222', 53)",3,0
51,"('66.211.179.184', 443)","('104.20.19.254', 80)",1,0
52,"('66.211.179.184', 443)","('88.221.164.163', 80)",1,0
53,"('66.211.179.184', 443)","('216.58.211.98', 443)",1,0
54,"('66.211.179.184', 443)","('216.58.212.238', 443)",3,0
55,"('66.211.179.184', 443)","('1.82.233.108', 443)",1,0
56,"('66.211.179.184', 443)","('104.20.18.254', 80)",1,0
57,"('66.211.179.184', 443)","('66.135.211.132', 443)",1,0
58,"('66.211.179.184', 443)","('172.217.17.129', 443)",1,0
59,"('66.211.179.184', 443)","('23.56.185.41', 443)",2,0
60,"('66.211.179.184', 443)","('173.194.76.188', 5228)",3,0
61,"('66.211.179.184', 443)","('172.217.19.195', 443)",2,0
62,"('66.211.179.184', 443)","('91.235.132.129', 3478)",1,0
63,"('66.211.179.184', 443)","('172.217.168.194', 443)",1,0
64,"('66.211.179.184', 443)","('213.19.162.61', 443)",2,0
65,"('172.217.17.67', 443)","('172.217.20.110', 443)",6,0
66,"('172.217.17.67', 443)","('172.217.17.130', 443)",2,0
67,"('172.217.17.67', 443)","('172.217.168.205', 443)",6,0
68,"('172.217.17.67', 443)","('140.205.174.2', 443)",1,0
69,"('172.217.17.67', 443)","('151.101.2.206', 443)",1,0
70,"('172.217.17.67', 443)","('192.225.158.3', 443)",1,0
71,"('172.217.17.67', 443)","('23.56.186.102', 443)",1,0
72,"('172.217.17.67', 443)","('213.19.162.76', 443)",2,0
73,"('172.217.17.67', 443)","('172.217.168.195', 443)",6,0
74,"('172.217.17.67', 443)","('213.244.178.240', 443)",1,0
75,"('172.217.17.67', 443)","('66.135.205.94', 443)",1,0
76,"('172.217.17.67', 443)","('23.38.33.252', 443)",1,0
77,"('172.217.17.67', 443)","('95.100.185.145', 443)",1,0
78,"('172.217.17.67', 443)","('172.217.168.227', 443)",4,0
79,"('172.217.17.67', 443)","('91.235.133.71', 443)",1,0
80,"('172.217.17.67', 443)","('66.211.184.152', 443)",1,0
81,"('172.217.17.67', 443)","('208.67.222.222', 53)",6,0
82,"('172.217.17.67', 443)","('104.20.19.254', 80)",1,0
83,"('172.217.17.67', 443)","('88.221.164.163', 80)",1,0
84,"('172.217.17.67', 443)","('216.58.211.98', 443)",2,0
85,"('172.217.17.67', 443)","('216.58.212.238', 443)",6,0
86,"('172.217.17.67', 443)","('1.82.233.108', 443)",1,0
87,"('172.217.17.67', 443)","('104.20.18.254', 80)",1,0
88,"('172.217.17.67', 443)","('66.135.211.132', 443)",1,0
89,"('172.217.17.67', 443)","('172.217.17.129', 443)",1,0
90,"('172.217.17.67', 443)","('23.56.185.41', 443)",1,0
91,"('172.217.17.67', 443)","('173.194.76.188', 5228)",6,0
92,"('172.217.17.67', 443)","('172.217.19.195', 443)",1,0
93,"('172.217.17.67', 443)","('91.235.132.129', 3478)",1,0
94,"('172.217.17.67', 443)","('172.217.168.194', 443)",3,0
95,"('172.217.17.67', 443)","('213.19.162.61', 443)",1,0
96,"('172.217.20.110', 443)","('172.217.17.130', 443)",2,0
97,"('172.217.20.110', 443)","('172.217.168.205', 443)",7,0
98,"('172.217.20.110', 443)","('140.205.174.2', 443)",1,0
99,"('172.217.20.110', 443)","('151.101.2.206', 443)",2,0
100,"('172.217.20.110', 443)","('192.225.158.3', 443)",1,0
101,"('172.217.20.110', 443)","('23.56.186.102', 443)",1,0
102,"('172.217.20.110', 443)","('213.19.162.76', 443)",2,0
103,"('172.217.20.110', 443)","('172.217.168.195', 443)",7,0
104,"('172.217.20.110', 443)","('213.244.178.240', 443)",1,0
105,"('172.217.20.110', 443)","('66.135.205.94', 443)",1,0
106,"('172.217.20.110', 443)","('23.38.33.252', 443)",1,0
107,"('172.217.20.110', 443)","('95.100.185.145', 443)",1,0
108,"('172.217.20.110', 443)","('172.217.168.227', 443)",4,0
109,"('172.217.20.110', 443)","('91.235.133.71', 443)",1,0
110,"('172.217.20.110', 443)","('66.211.184.152', 443)",1,0
