,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('80.85.204.245', 443)",71,71,71.0,0.0,0.0,0.0,0.0,-3.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,4,40,40,40.0,0.0,0.0,0.0,0.0,-3.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,6,71,40,50.333333333333336,0.0,14.613540144521982,213.55555555555557,0.707106781186547,-1.5000000000000004,40.0,40.0,40.0,40.0,40.0,40.0,55.5,71.0,71.0,302.0,2.0,0.0,1,6.0,1,0.3137254901960784,0.3333333333333333,0.8,0.9607843137254902,0
1,"('94.31.29.138', 443)",1398,40,923.55,0.0,608.855604802978,370705.1475,-0.5848359623821064,-1.582811962512121,50.8,102.80000000000001,249.10000000000002,1216.0000000000002,1398.0,1398.0,1398.0,1398.0,1398.0,15,557,40,111.0,0.0,139.39966523154447,19432.266666666666,2.3011910669832543,4.311474538837807,40.0,40.0,40.0,40.0,40.0,48.00000000000001,74.39999999999998,139.60000000000002,252.99999999999994,35,1398,40,575.3142857142857,140.8472107580322,617.9404858735447,381850.4440816326,0.5008241898384633,-1.6580711917843003,40.0,40.0,42.39999999999999,78.0,135.0,409.39999999999964,1398.0,1398.0,1398.0,20136.0,1.0,0.0,1,35.0,1,0.3686274509803922,0.12156862745098039,0.11372549019607843,0.5411764705882353,0
2,"('210.129.72.63', 443)",1398,52,1070.4418604651162,19.273828840572826,500.10000406084276,250100.01406165498,-1.4471089856730055,0.13910342581630442,62.0,716.8000000000003,1318.0,1318.0,1318.0,1318.0,1318.0,1332.8000000000002,1347.0,47,569,52,79.23404255319149,0.0,98.46248076145714,9694.860117700318,4.346259367348986,17.488928777226484,52.0,52.0,52.0,52.0,52.0,56.79999999999998,64.0,64.0,64.0,90,1398,52,552.8111111111111,17.791226622067224,608.0239742065082,369693.1532098766,0.46647356673828744,-1.7477776879775129,52.0,52.0,52.0,64.0,64.0,427.5999999999998,1318.0,1318.0,1331.3000000000002,24876.5,2.0,0.0,2,45.0,1,0.8235294117647058,0.5058823529411764,0.2823529411764706,0.24705882352941178,0
3,"('217.12.15.54', 443)",952,52,214.77777777777777,11.860817748044816,285.53878031141124,81532.39506172837,1.8438161204239616,2.0297071821088117,52.0,52.0,52.0,53.60000000000001,60.0,78.4,157.99999999999994,293.6000000000001,528.0000000000001,12,734,52,203.75,0.0,254.23418502108117,64635.020833333336,1.2110637499367665,-0.41452253516355464,52.0,52.0,52.0,52.0,52.0,56.8,90.09999999999997,476.6000000000003,609.6,21,952,52,208.47619047619048,0.0,268.15393927256093,71906.5351473923,1.5509438035254255,1.0157290413820057,52.0,52.0,52.0,52.0,52.0,60.0,103.0,422.0,614.0,2189.0,1.0,0.0,2,10.5,1,0.8509803921568627,0.047058823529411764,0.058823529411764705,0.21176470588235294,0
4,"('212.73.137.51', 443)",1340,52,1244.5366568914956,0.0,294.56349131520545,86767.6504158031,-3.1066083551233485,8.410050621806041,1009.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,687,569,52,109.92430858806405,0.0,156.79429623073003,24584.451330489923,2.4380813081003785,3.9957584382714915,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,518.1999999999999,1710,1340,52,788.7011695906433,0.0,609.2584498007417,371195.85865360283,-0.27341226229770965,-1.8434295859639285,52.0,52.0,52.0,531.2,1340.0,1340.0,1340.0,1340.0,1340.0,269735.8,2.2,1.16619037896906,5,342.0,1,0.8313725490196079,0.28627450980392155,0.5372549019607843,0.2,0
5,"('220.130.119.50', 443)",1398,40,729.2289156626506,518.9107764769607,627.7154663012246,394026.70663376385,0.038630540646497125,-1.899253273862823,40.0,48.0,71.0,302.80000000000024,390.0,1398.0,1398.0,1398.0,1398.0,84,563,40,137.71428571428572,0.0,184.46883666538443,34028.75170068028,1.5117353511943032,0.4605486041828386,40.0,40.0,40.0,40.0,40.0,40.0,60.0,358.0,498.0,167,1398,40,431.70059880239523,29.65204437011204,548.1050482269408,300419.14389185706,1.029593049444023,-0.7004907569000074,40.0,40.0,40.0,40.0,60.0,314.0,498.0,1398.0,1398.0,12015.666666666666,2.3333333333333335,0.9428090415820634,6,27.833333333333332,1,0.8627450980392157,0.5098039215686274,0.4666666666666667,0.19607843137254902,0
6,"('210.59.230.39', 80)",1398,52,1013.8521634615385,0.0,567.3648017709494,321902.81828858866,-0.9388181548178351,-0.9853054967534018,52.0,83.0,757.0999999999996,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,581,569,40,113.63166953528399,0.0,150.51739326463792,22655.485675181666,2.197844976038315,3.0583400491985318,40.0,52.0,52.0,52.0,52.0,52.0,60.0,64.0,468.0,1413,1398,40,643.6978060863411,382.51137237444533,628.5411894753521,395064.0268670905,0.26745164732296617,-1.826051837263105,52.0,52.0,52.0,60.0,310.0,998.0,1398.0,1398.0,1398.0,90954.5,3.0,1.0954451150103321,10,141.3,1,0.8235294117647058,0.23137254901960785,0.9019607843137255,0.15294117647058825,0
7,"('183.111.150.248', 80)",1370,40,495.5,5.930408874022408,587.9282937326869,345659.6785714286,0.665047799727659,-1.456822988163123,40.0,40.0,40.0,44.0,44.0,197.79999999999973,1158.999999999999,1337.2000000000003,1370.0,40,1181,40,161.3,0.0,289.44880376329075,83780.61,2.5377837488656683,5.480024879303034,40.0,40.0,40.0,40.0,40.0,40.0,45.99999999999994,60.0,557.0,68,1370,40,298.9117647058824,0.0,467.6173880709501,218666.02162629753,1.5358483703978971,0.6431939880242368,40.0,40.0,40.0,40.0,40.0,44.0,60.0,545.8000000000001,1246.7000000000003,4065.2,1.4,0.4898979485566356,5,13.6,1,0.7176470588235294,0.43529411764705883,0.5882352941176471,0.9725490196078431,0
8,"('95.100.185.45', 443)",1398,52,327.54285714285714,106.74735973240334,416.0401315022484,173089.39102040813,1.8286852197131305,2.103171577532221,52.0,52.0,53.599999999999994,73.80000000000004,124.0,213.19999999999996,405.79999999999995,413.20000000000005,1091.2000000000012,32,1398,40,358.65625,20.75643105907843,468.68510279924357,219665.7255859375,1.13148560152165,-0.46105195588976455,52.0,52.0,52.0,52.0,60.0,103.0,445.9999999999997,985.8000000000004,1200.7000000000003,67,1398,40,342.4029850746269,75.6127131437857,442.240127238973,195576.33014034305,1.4511740744160289,0.6129506165969989,52.0,52.0,52.0,60.0,103.0,186.00000000000006,406.0,569.0,1216.2,7647.0,1.3333333333333333,0.4714045207910317,3,22.333333333333332,1,0.37254901960784315,0.39215686274509803,0.7254901960784313,0.17647058823529413,0
9,"('8.8.8.8', 53)",72,72,72.0,0.0,0.0,0.0,0.0,-3.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,4,56,56,56.0,0.0,0.0,0.0,0.0,-3.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,8,72,56,64.0,11.860817748044816,8.0,64.0,0.0,-2.0,56.0,56.0,56.0,56.0,64.0,72.0,72.0,72.0,72.0,128.0,1.25,0.4330127018922193,4,2.0,1,0.03137254901960784,0.03137254901960784,0.03137254901960784,0.03137254901960784,0
