,source,target,weight,id
0,"('52.85.255.91', 443)","('193.110.128.82', 443)",1,0
1,"('52.85.255.91', 443)","('151.101.2.2', 443)",1,0
2,"('52.85.255.91', 443)","('178.250.2.146', 443)",1,0
3,"('52.85.255.91', 443)","('151.101.37.50', 443)",1,0
4,"('52.85.255.91', 443)","('185.34.188.24', 443)",1,0
5,"('52.85.255.91', 443)","('178.250.0.93', 443)",1,0
6,"('52.85.255.91', 443)","('37.252.167.201', 443)",1,0
7,"('52.85.255.91', 443)","('31.13.64.21', 443)",3,0
8,"('52.85.255.91', 443)","('23.62.124.104', 443)",1,0
9,"('52.85.255.91', 443)","('178.250.2.150', 443)",1,0
10,"('52.85.255.91', 443)","('52.85.254.245', 443)",3,0
11,"('52.85.255.91', 443)","('88.221.187.189', 443)",1,0
12,"('52.85.255.91', 443)","('195.93.246.216', 443)",1,0
13,"('52.85.255.91', 443)","('193.110.128.197', 443)",1,0
14,"('52.85.255.91', 443)","('172.217.9.35', 443)",1,0
15,"('52.85.255.91', 443)","('185.235.84.144', 443)",1,0
16,"('52.85.255.91', 443)","('212.16.67.4', 443)",1,0
17,"('52.85.255.91', 443)","('52.17.13.134', 443)",1,0
18,"('52.85.255.91', 443)","('208.67.222.222', 53)",3,0
19,"('52.85.255.91', 443)","('2.20.160.54', 443)",1,0
20,"('52.85.255.91', 443)","('146.20.128.149', 443)",1,0
21,"('52.85.255.91', 443)","('149.202.221.211', 443)",1,0
22,"('52.85.255.91', 443)","('208.67.220.220', 53)",1,0
23,"('52.85.255.91', 443)","('34.196.223.248', 443)",1,0
24,"('52.85.255.91', 443)","('23.38.42.70', 443)",1,0
25,"('52.85.255.91', 443)","('185.86.138.16', 443)",1,0
26,"('52.85.255.91', 443)","('185.235.84.14', 443)",1,0
27,"('52.85.255.91', 443)","('31.13.64.35', 443)",3,0
28,"('52.85.255.91', 443)","('146.20.129.110', 443)",1,0
29,"('52.85.255.91', 443)","('172.217.168.206', 443)",3,0
30,"('52.85.255.91', 443)","('216.58.212.238', 443)",3,0
31,"('52.85.255.91', 443)","('47.74.174.177', 443)",1,0
32,"('52.85.255.91', 443)","('34.240.137.188', 443)",1,0
33,"('52.85.255.91', 443)","('68.232.35.16', 443)",1,0
34,"('52.85.255.91', 443)","('88.221.165.83', 443)",1,0
35,"('52.85.255.91', 443)","('104.25.31.112', 443)",1,0
36,"('52.85.255.91', 443)","('52.85.255.173', 443)",2,0
37,"('52.85.255.91', 443)","('173.194.76.188', 5228)",3,0
38,"('52.85.255.91', 443)","('151.101.2.202', 443)",1,0
39,"('52.85.255.91', 443)","('182.253.240.29', 443)",1,0
40,"('52.85.255.91', 443)","('164.215.133.232', 443)",1,0
41,"('52.85.255.91', 443)","('185.33.223.220', 443)",1,0
42,"('52.85.255.91', 443)","('172.217.168.194', 443)",2,0
43,"('52.85.255.91', 443)","('213.19.162.61', 443)",3,0
44,"('193.110.128.82', 443)","('151.101.2.2', 443)",2,0
45,"('193.110.128.82', 443)","('178.250.2.146', 443)",1,0
46,"('193.110.128.82', 443)","('151.101.37.50', 443)",1,0
47,"('193.110.128.82', 443)","('185.34.188.24', 443)",1,0
48,"('193.110.128.82', 443)","('178.250.0.93', 443)",1,0
49,"('193.110.128.82', 443)","('37.252.167.201', 443)",1,0
50,"('193.110.128.82', 443)","('31.13.64.21', 443)",2,0
51,"('193.110.128.82', 443)","('23.62.124.104', 443)",2,0
52,"('193.110.128.82', 443)","('178.250.2.150', 443)",1,0
53,"('193.110.128.82', 443)","('52.85.254.245', 443)",1,0
54,"('193.110.128.82', 443)","('88.221.187.189', 443)",1,0
55,"('193.110.128.82', 443)","('195.93.246.216', 443)",1,0
56,"('193.110.128.82', 443)","('193.110.128.197', 443)",1,0
57,"('193.110.128.82', 443)","('172.217.9.35', 443)",1,0
58,"('193.110.128.82', 443)","('185.235.84.144', 443)",1,0
59,"('193.110.128.82', 443)","('212.16.67.4', 443)",1,0
60,"('193.110.128.82', 443)","('52.17.13.134', 443)",1,0
61,"('193.110.128.82', 443)","('208.67.222.222', 53)",2,0
62,"('193.110.128.82', 443)","('2.20.160.54', 443)",1,0
63,"('193.110.128.82', 443)","('146.20.128.149', 443)",1,0
64,"('193.110.128.82', 443)","('149.202.221.211', 443)",1,0
65,"('193.110.128.82', 443)","('208.67.220.220', 53)",1,0
66,"('193.110.128.82', 443)","('34.196.223.248', 443)",1,0
67,"('193.110.128.82', 443)","('23.38.42.70', 443)",1,0
68,"('193.110.128.82', 443)","('185.86.138.16', 443)",1,0
69,"('193.110.128.82', 443)","('185.235.84.14', 443)",1,0
70,"('193.110.128.82', 443)","('31.13.64.35', 443)",2,0
71,"('193.110.128.82', 443)","('146.20.129.110', 443)",1,0
72,"('193.110.128.82', 443)","('172.217.168.206', 443)",1,0
73,"('193.110.128.82', 443)","('216.58.212.238', 443)",2,0
74,"('193.110.128.82', 443)","('47.74.174.177', 443)",1,0
75,"('193.110.128.82', 443)","('34.240.137.188', 443)",1,0
76,"('193.110.128.82', 443)","('68.232.35.16', 443)",1,0
77,"('193.110.128.82', 443)","('88.221.165.83', 443)",1,0
78,"('193.110.128.82', 443)","('104.25.31.112', 443)",1,0
79,"('193.110.128.82', 443)","('52.85.255.173', 443)",1,0
80,"('193.110.128.82', 443)","('173.194.76.188', 5228)",2,0
81,"('193.110.128.82', 443)","('151.101.2.202', 443)",1,0
82,"('193.110.128.82', 443)","('182.253.240.29', 443)",1,0
83,"('193.110.128.82', 443)","('164.215.133.232', 443)",1,0
84,"('193.110.128.82', 443)","('185.33.223.220', 443)",1,0
85,"('193.110.128.82', 443)","('172.217.168.194', 443)",2,0
86,"('193.110.128.82', 443)","('213.19.162.61', 443)",2,0
87,"('151.101.2.2', 443)","('178.250.2.146', 443)",1,0
88,"('151.101.2.2', 443)","('151.101.37.50', 443)",1,0
89,"('151.101.2.2', 443)","('185.34.188.24', 443)",1,0
90,"('151.101.2.2', 443)","('178.250.0.93', 443)",1,0
91,"('151.101.2.2', 443)","('37.252.167.201', 443)",1,0
92,"('151.101.2.2', 443)","('31.13.64.21', 443)",4,0
93,"('151.101.2.2', 443)","('23.62.124.104', 443)",4,0
94,"('151.101.2.2', 443)","('178.250.2.150', 443)",1,0
95,"('151.101.2.2', 443)","('52.85.254.245', 443)",1,0
96,"('151.101.2.2', 443)","('88.221.187.189', 443)",2,0
97,"('151.101.2.2', 443)","('195.93.246.216', 443)",1,0
98,"('151.101.2.2', 443)","('193.110.128.197', 443)",1,0
99,"('151.101.2.2', 443)","('172.217.9.35', 443)",1,0
100,"('151.101.2.2', 443)","('185.235.84.144', 443)",1,0
101,"('151.101.2.2', 443)","('212.16.67.4', 443)",1,0
102,"('151.101.2.2', 443)","('52.17.13.134', 443)",2,0
103,"('151.101.2.2', 443)","('208.67.222.222', 53)",6,0
104,"('151.101.2.2', 443)","('2.20.160.54', 443)",2,0
105,"('151.101.2.2', 443)","('146.20.128.149', 443)",1,0
106,"('151.101.2.2', 443)","('149.202.221.211', 443)",1,0
107,"('151.101.2.2', 443)","('208.67.220.220', 53)",1,0
108,"('151.101.2.2', 443)","('34.196.223.248', 443)",1,0
109,"('151.101.2.2', 443)","('23.38.42.70', 443)",2,0
110,"('151.101.2.2', 443)","('185.86.138.16', 443)",1,0
111,"('151.101.2.2', 443)","('185.235.84.14', 443)",1,0
112,"('151.101.2.2', 443)","('31.13.64.35', 443)",5,0
113,"('151.101.2.2', 443)","('146.20.129.110', 443)",1,0
114,"('151.101.2.2', 443)","('172.217.168.206', 443)",3,0
115,"('151.101.2.2', 443)","('216.58.212.238', 443)",6,0
116,"('151.101.2.2', 443)","('47.74.174.177', 443)",1,0
117,"('151.101.2.2', 443)","('34.240.137.188', 443)",1,0
118,"('151.101.2.2', 443)","('68.232.35.16', 443)",1,0
119,"('151.101.2.2', 443)","('88.221.165.83', 443)",2,0
120,"('151.101.2.2', 443)","('104.25.31.112', 443)",1,0
121,"('151.101.2.2', 443)","('52.85.255.173', 443)",1,0
122,"('151.101.2.2', 443)","('173.194.76.188', 5228)",6,0
123,"('151.101.2.2', 443)","('151.101.2.202', 443)",1,0
124,"('151.101.2.2', 443)","('182.253.240.29', 443)",1,0
125,"('151.101.2.2', 443)","('164.215.133.232', 443)",1,0
126,"('151.101.2.2', 443)","('185.33.223.220', 443)",1,0
127,"('151.101.2.2', 443)","('172.217.168.194', 443)",4,0
128,"('151.101.2.2', 443)","('213.19.162.61', 443)",2,0
129,"('178.250.2.146', 443)","('151.101.37.50', 443)",1,0
130,"('178.250.2.146', 443)","('185.34.188.24', 443)",1,0
131,"('178.250.2.146', 443)","('178.250.0.93', 443)",2,0
132,"('178.250.2.146', 443)","('37.252.167.201', 443)",1,0
133,"('178.250.2.146', 443)","('31.13.64.21', 443)",1,0
134,"('178.250.2.146', 443)","('23.62.124.104', 443)",1,0
135,"('178.250.2.146', 443)","('178.250.2.150', 443)",2,0
136,"('178.250.2.146', 443)","('52.85.254.245', 443)",1,0
137,"('178.250.2.146', 443)","('88.221.187.189', 443)",1,0
138,"('178.250.2.146', 443)","('195.93.246.216', 443)",1,0
139,"('178.250.2.146', 443)","('193.110.128.197', 443)",1,0
140,"('178.250.2.146', 443)","('172.217.9.35', 443)",1,0
141,"('178.250.2.146', 443)","('185.235.84.144', 443)",2,0
142,"('178.250.2.146', 443)","('212.16.67.4', 443)",1,0
143,"('178.250.2.146', 443)","('52.17.13.134', 443)",1,0
144,"('178.250.2.146', 443)","('208.67.222.222', 53)",2,0
145,"('178.250.2.146', 443)","('2.20.160.54', 443)",1,0
146,"('178.250.2.146', 443)","('146.20.128.149', 443)",1,0
147,"('178.250.2.146', 443)","('149.202.221.211', 443)",1,0
148,"('178.250.2.146', 443)","('208.67.220.220', 53)",1,0
149,"('178.250.2.146', 443)","('34.196.223.248', 443)",1,0
150,"('178.250.2.146', 443)","('23.38.42.70', 443)",1,0
151,"('178.250.2.146', 443)","('185.86.138.16', 443)",2,0
152,"('178.250.2.146', 443)","('185.235.84.14', 443)",2,0
153,"('178.250.2.146', 443)","('31.13.64.35', 443)",1,0
154,"('178.250.2.146', 443)","('146.20.129.110', 443)",1,0
155,"('178.250.2.146', 443)","('172.217.168.206', 443)",1,0
156,"('178.250.2.146', 443)","('216.58.212.238', 443)",2,0
157,"('178.250.2.146', 443)","('47.74.174.177', 443)",1,0
158,"('178.250.2.146', 443)","('34.240.137.188', 443)",1,0
159,"('178.250.2.146', 443)","('68.232.35.16', 443)",1,0
160,"('178.250.2.146', 443)","('88.221.165.83', 443)",1,0
161,"('178.250.2.146', 443)","('104.25.31.112', 443)",1,0
162,"('178.250.2.146', 443)","('52.85.255.173', 443)",1,0
163,"('178.250.2.146', 443)","('173.194.76.188', 5228)",2,0
164,"('178.250.2.146', 443)","('151.101.2.202', 443)",1,0
165,"('178.250.2.146', 443)","('182.253.240.29', 443)",1,0
166,"('178.250.2.146', 443)","('164.215.133.232', 443)",1,0
167,"('178.250.2.146', 443)","('185.33.223.220', 443)",2,0
168,"('178.250.2.146', 443)","('172.217.168.194', 443)",2,0
169,"('178.250.2.146', 443)","('213.19.162.61', 443)",2,0
170,"('151.101.37.50', 443)","('185.34.188.24', 443)",1,0
171,"('151.101.37.50', 443)","('178.250.0.93', 443)",1,0
172,"('151.101.37.50', 443)","('37.252.167.201', 443)",1,0
173,"('151.101.37.50', 443)","('31.13.64.21', 443)",1,0
174,"('151.101.37.50', 443)","('23.62.124.104', 443)",1,0
175,"('151.101.37.50', 443)","('178.250.2.150', 443)",1,0
176,"('151.101.37.50', 443)","('52.85.254.245', 443)",1,0
177,"('151.101.37.50', 443)","('88.221.187.189', 443)",1,0
178,"('151.101.37.50', 443)","('195.93.246.216', 443)",1,0
179,"('151.101.37.50', 443)","('193.110.128.197', 443)",1,0
180,"('151.101.37.50', 443)","('172.217.9.35', 443)",1,0
181,"('151.101.37.50', 443)","('185.235.84.144', 443)",1,0
182,"('151.101.37.50', 443)","('212.16.67.4', 443)",1,0
183,"('151.101.37.50', 443)","('52.17.13.134', 443)",1,0
184,"('151.101.37.50', 443)","('208.67.222.222', 53)",1,0
185,"('151.101.37.50', 443)","('2.20.160.54', 443)",1,0
186,"('151.101.37.50', 443)","('146.20.128.149', 443)",1,0
187,"('151.101.37.50', 443)","('149.202.221.211', 443)",1,0
188,"('151.101.37.50', 443)","('208.67.220.220', 53)",1,0
189,"('151.101.37.50', 443)","('34.196.223.248', 443)",1,0
190,"('151.101.37.50', 443)","('23.38.42.70', 443)",1,0
191,"('151.101.37.50', 443)","('185.86.138.16', 443)",1,0
192,"('151.101.37.50', 443)","('185.235.84.14', 443)",1,0
