id,folder,fname,sample_type,label,modified_mac
6260.0,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_33653_212-179-154-230_443.pcap.Seconds_1441759800.pcap,4.0,13201.0,00:33:91:18:74:10
6261.0,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_37938_192-229-233-25_443.pcap.Seconds_1444977000.pcap,4.0,16201.0,00:3f:49:18:75:10
6262.0,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_51525_212-179-154-251_443.pcap.Seconds_1444757400.pcap,4.0,13201.0,00:33:91:18:76:10
6263.0,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_55020_212-179-180-76_443.pcap.Seconds_1451308800.pcap,4.0,17201.0,00:43:31:18:77:10
6264.0,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_40636_212-179-154-223_443.pcap.Seconds_1444245600.pcap,4.0,13201.0,00:33:91:18:78:10
6265.0,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_46092_54-192-78-4_443.pcap.Seconds_1451317800.pcap,4.0,18201.0,00:47:19:18:79:10
6266.0,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_34720_212-179-154-217_443.pcap.Seconds_1442499600.pcap,4.0,13201.0,00:33:91:18:7a:10
6267.0,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_53031_212-179-180-117_443.pcap.Seconds_1444746000.pcap,4.0,13201.0,00:33:91:18:7b:10
6268.0,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_41692_212-179-180-95_443.pcap.Seconds_1441762200.pcap,4.0,13201.0,00:33:91:18:7c:10
6269.0,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_44527_212-179-154-245_443.pcap.Seconds_1444771800.pcap,4.0,13201.0,00:33:91:18:7d:10
6270.0,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_57965_212-179-154-224_443.pcap.Seconds_1444981800.pcap,4.0,13201.0,00:33:91:18:7e:10
6271.0,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_37986_212-179-180-110_443.pcap.Seconds_1441783200.pcap,4.0,13201.0,00:33:91:18:7f:10
