,source,target,weight,id
0,"('180.179.9.87', 443)","('35.154.116.238', 443)",2,0
1,"('180.179.9.87', 443)","('8.37.236.225', 443)",11,0
2,"('180.179.9.87', 443)","('172.217.168.230', 443)",7,0
3,"('180.179.9.87', 443)","('52.31.61.9', 443)",2,0
4,"('180.179.9.87', 443)","('8.37.239.2', 443)",26,0
5,"('180.179.9.87', 443)","('31.13.64.21', 443)",8,0
6,"('180.179.9.87', 443)","('104.16.107.25', 443)",2,0
7,"('180.179.9.87', 443)","('66.117.29.6', 443)",2,0
8,"('180.179.9.87', 443)","('104.19.197.151', 443)",1,0
9,"('180.179.9.87', 443)","('23.222.67.78', 443)",2,0
10,"('180.179.9.87', 443)","('172.217.168.227', 443)",6,0
11,"('180.179.9.87', 443)","('157.185.188.1', 80)",26,0
12,"('180.179.9.87', 443)","('88.221.164.111', 80)",2,0
13,"('180.179.9.87', 443)","('208.67.222.222', 53)",26,0
14,"('180.179.9.87', 443)","('8.37.239.4', 443)",5,0
15,"('180.179.9.87', 443)","('104.18.95.72', 443)",2,0
16,"('180.179.9.87', 443)","('198.145.13.14', 443)",2,0
17,"('180.179.9.87', 443)","('172.217.17.98', 443)",13,0
18,"('180.179.9.87', 443)","('172.217.20.99', 443)",8,0
19,"('180.179.9.87', 443)","('52.209.249.216', 443)",2,0
20,"('180.179.9.87', 443)","('66.117.28.86', 443)",4,0
21,"('180.179.9.87', 443)","('31.13.64.35', 443)",13,0
22,"('180.179.9.87', 443)","('172.217.17.68', 443)",18,0
23,"('180.179.9.87', 443)","('216.58.211.98', 443)",4,0
24,"('180.179.9.87', 443)","('52.49.41.66', 443)",2,0
25,"('180.179.9.87', 443)","('172.217.168.206', 443)",23,0
26,"('180.179.9.87', 443)","('216.58.211.106', 443)",10,0
27,"('180.179.9.87', 443)","('104.19.195.151', 443)",2,0
28,"('180.179.9.87', 443)","('95.101.194.250', 443)",2,0
29,"('180.179.9.87', 443)","('54.85.185.169', 443)",2,0
30,"('180.179.9.87', 443)","('88.221.165.83', 443)",3,0
31,"('180.179.9.87', 443)","('172.217.20.98', 443)",11,0
32,"('180.179.9.87', 443)","('54.239.164.143', 443)",2,0
33,"('180.179.9.87', 443)","('35.154.66.130', 443)",2,0
34,"('180.179.9.87', 443)","('198.145.13.11', 443)",2,0
35,"('180.179.9.87', 443)","('172.217.168.232', 443)",18,0
36,"('180.179.9.87', 443)","('94.23.144.230', 443)",1,0
37,"('180.179.9.87', 443)","('108.177.126.157', 443)",12,0
38,"('180.179.9.87', 443)","('104.211.246.38', 443)",2,0
39,"('35.154.116.238', 443)","('8.37.236.225', 443)",1,0
40,"('35.154.116.238', 443)","('172.217.168.230', 443)",2,0
41,"('35.154.116.238', 443)","('52.31.61.9', 443)",2,0
42,"('35.154.116.238', 443)","('8.37.239.2', 443)",2,0
43,"('35.154.116.238', 443)","('31.13.64.21', 443)",2,0
44,"('35.154.116.238', 443)","('104.16.107.25', 443)",2,0
45,"('35.154.116.238', 443)","('66.117.29.6', 443)",2,0
46,"('35.154.116.238', 443)","('104.19.197.151', 443)",1,0
47,"('35.154.116.238', 443)","('23.222.67.78', 443)",2,0
48,"('35.154.116.238', 443)","('172.217.168.227', 443)",1,0
49,"('35.154.116.238', 443)","('157.185.188.1', 80)",2,0
50,"('35.154.116.238', 443)","('88.221.164.111', 80)",2,0
51,"('35.154.116.238', 443)","('208.67.222.222', 53)",2,0
52,"('35.154.116.238', 443)","('8.37.239.4', 443)",1,0
53,"('35.154.116.238', 443)","('104.18.95.72', 443)",2,0
54,"('35.154.116.238', 443)","('198.145.13.14', 443)",2,0
55,"('35.154.116.238', 443)","('172.217.17.98', 443)",2,0
56,"('35.154.116.238', 443)","('172.217.20.99', 443)",2,0
57,"('35.154.116.238', 443)","('52.209.249.216', 443)",2,0
58,"('35.154.116.238', 443)","('66.117.28.86', 443)",2,0
59,"('35.154.116.238', 443)","('31.13.64.35', 443)",2,0
60,"('35.154.116.238', 443)","('172.217.17.68', 443)",2,0
61,"('35.154.116.238', 443)","('216.58.211.98', 443)",2,0
62,"('35.154.116.238', 443)","('52.49.41.66', 443)",2,0
63,"('35.154.116.238', 443)","('172.217.168.206', 443)",2,0
64,"('35.154.116.238', 443)","('216.58.211.106', 443)",1,0
65,"('35.154.116.238', 443)","('104.19.195.151', 443)",2,0
66,"('35.154.116.238', 443)","('95.101.194.250', 443)",2,0
67,"('35.154.116.238', 443)","('54.85.185.169', 443)",2,0
68,"('35.154.116.238', 443)","('88.221.165.83', 443)",2,0
69,"('35.154.116.238', 443)","('172.217.20.98', 443)",2,0
70,"('35.154.116.238', 443)","('54.239.164.143', 443)",2,0
71,"('35.154.116.238', 443)","('35.154.66.130', 443)",2,0
72,"('35.154.116.238', 443)","('198.145.13.11', 443)",2,0
73,"('35.154.116.238', 443)","('172.217.168.232', 443)",2,0
74,"('35.154.116.238', 443)","('94.23.144.230', 443)",1,0
75,"('35.154.116.238', 443)","('108.177.126.157', 443)",2,0
76,"('35.154.116.238', 443)","('104.211.246.38', 443)",2,0
77,"('8.37.236.225', 443)","('172.217.168.230', 443)",3,0
78,"('8.37.236.225', 443)","('52.31.61.9', 443)",1,0
79,"('8.37.236.225', 443)","('8.37.239.2', 443)",12,0
80,"('8.37.236.225', 443)","('31.13.64.21', 443)",4,0
81,"('8.37.236.225', 443)","('104.16.107.25', 443)",1,0
82,"('8.37.236.225', 443)","('66.117.29.6', 443)",1,0
83,"('8.37.236.225', 443)","('104.19.197.151', 443)",1,0
84,"('8.37.236.225', 443)","('23.222.67.78', 443)",1,0
85,"('8.37.236.225', 443)","('172.217.168.227', 443)",4,0
86,"('8.37.236.225', 443)","('157.185.188.1', 80)",12,0
87,"('8.37.236.225', 443)","('88.221.164.111', 80)",1,0
88,"('8.37.236.225', 443)","('208.67.222.222', 53)",12,0
89,"('8.37.236.225', 443)","('8.37.239.4', 443)",3,0
90,"('8.37.236.225', 443)","('104.18.95.72', 443)",1,0
91,"('8.37.236.225', 443)","('198.145.13.14', 443)",1,0
92,"('8.37.236.225', 443)","('172.217.17.98', 443)",3,0
93,"('8.37.236.225', 443)","('172.217.20.99', 443)",6,0
94,"('8.37.236.225', 443)","('52.209.249.216', 443)",1,0
95,"('8.37.236.225', 443)","('66.117.28.86', 443)",2,0
96,"('8.37.236.225', 443)","('31.13.64.35', 443)",6,0
97,"('8.37.236.225', 443)","('172.217.17.68', 443)",10,0
98,"('8.37.236.225', 443)","('216.58.211.98', 443)",2,0
99,"('8.37.236.225', 443)","('52.49.41.66', 443)",1,0
100,"('8.37.236.225', 443)","('172.217.168.206', 443)",11,0
101,"('8.37.236.225', 443)","('216.58.211.106', 443)",6,0
102,"('8.37.236.225', 443)","('104.19.195.151', 443)",1,0
103,"('8.37.236.225', 443)","('95.101.194.250', 443)",1,0
104,"('8.37.236.225', 443)","('54.85.185.169', 443)",1,0
105,"('8.37.236.225', 443)","('88.221.165.83', 443)",1,0
106,"('8.37.236.225', 443)","('172.217.20.98', 443)",5,0
107,"('8.37.236.225', 443)","('54.239.164.143', 443)",1,0
108,"('8.37.236.225', 443)","('35.154.66.130', 443)",1,0
109,"('8.37.236.225', 443)","('198.145.13.11', 443)",1,0
110,"('8.37.236.225', 443)","('172.217.168.232', 443)",11,0
111,"('8.37.236.225', 443)","('94.23.144.230', 443)",1,0
112,"('8.37.236.225', 443)","('108.177.126.157', 443)",5,0
113,"('8.37.236.225', 443)","('104.211.246.38', 443)",1,0
114,"('172.217.168.230', 443)","('52.31.61.9', 443)",2,0
115,"('172.217.168.230', 443)","('8.37.239.2', 443)",8,0
116,"('172.217.168.230', 443)","('31.13.64.21', 443)",5,0
117,"('172.217.168.230', 443)","('104.16.107.25', 443)",2,0
118,"('172.217.168.230', 443)","('66.117.29.6', 443)",2,0
119,"('172.217.168.230', 443)","('104.19.197.151', 443)",1,0
