,source,target,weight,id
0,"('180.179.9.87', 443)","('151.101.2.217', 443)",2,0
1,"('180.179.9.87', 443)","('52.222.167.14', 443)",2,0
2,"('180.179.9.87', 443)","('8.37.239.2', 443)",10,0
3,"('180.179.9.87', 443)","('23.40.243.35', 443)",3,0
4,"('180.179.9.87', 443)","('52.31.211.225', 443)",2,0
5,"('180.179.9.87', 443)","('104.86.111.18', 443)",3,0
6,"('180.179.9.87', 443)","('212.16.67.4', 443)",1,0
7,"('180.179.9.87', 443)","('157.185.188.1', 80)",10,0
8,"('180.179.9.87', 443)","('23.56.186.27', 443)",2,0
9,"('180.179.9.87', 443)","('208.67.222.222', 53)",9,0
10,"('180.179.9.87', 443)","('108.177.126.156', 443)",2,0
11,"('180.179.9.87', 443)","('54.171.102.191', 443)",1,0
12,"('180.179.9.87', 443)","('66.117.28.86', 443)",2,0
13,"('180.179.9.87', 443)","('66.117.29.227', 443)",2,0
14,"('180.179.9.87', 443)","('172.217.168.206', 443)",3,0
15,"('180.179.9.87', 443)","('95.100.96.88', 443)",3,0
16,"('180.179.9.87', 443)","('216.137.59.170', 443)",2,0
17,"('180.179.9.87', 443)","('172.217.20.98', 443)",4,0
18,"('180.179.9.87', 443)","('216.58.212.138', 443)",1,0
19,"('180.179.9.87', 443)","('54.154.86.186', 443)",2,0
20,"('180.179.9.87', 443)","('151.101.2.202', 443)",2,0
21,"('180.179.9.87', 443)","('87.250.251.119', 443)",1,0
22,"('180.179.9.87', 443)","('184.154.69.154', 443)",1,0
23,"('180.179.9.87', 443)","('172.217.168.232', 443)",5,0
24,"('180.179.9.87', 443)","('96.127.174.18', 443)",1,0
25,"('180.179.9.87', 443)","('108.178.19.78', 3085)",1,0
26,"('151.101.2.217', 443)","('52.222.167.14', 443)",1,0
27,"('151.101.2.217', 443)","('8.37.239.2', 443)",2,0
28,"('151.101.2.217', 443)","('23.40.243.35', 443)",2,0
29,"('151.101.2.217', 443)","('52.31.211.225', 443)",2,0
30,"('151.101.2.217', 443)","('104.86.111.18', 443)",2,0
31,"('151.101.2.217', 443)","('212.16.67.4', 443)",1,0
32,"('151.101.2.217', 443)","('157.185.188.1', 80)",2,0
33,"('151.101.2.217', 443)","('23.56.186.27', 443)",2,0
34,"('151.101.2.217', 443)","('208.67.222.222', 53)",2,0
35,"('151.101.2.217', 443)","('108.177.126.156', 443)",1,0
36,"('151.101.2.217', 443)","('54.171.102.191', 443)",1,0
37,"('151.101.2.217', 443)","('66.117.28.86', 443)",2,0
38,"('151.101.2.217', 443)","('66.117.29.227', 443)",2,0
39,"('151.101.2.217', 443)","('172.217.168.206', 443)",1,0
40,"('151.101.2.217', 443)","('95.100.96.88', 443)",2,0
41,"('151.101.2.217', 443)","('216.137.59.170', 443)",2,0
42,"('151.101.2.217', 443)","('172.217.20.98', 443)",2,0
43,"('151.101.2.217', 443)","('216.58.212.138', 443)",1,0
44,"('151.101.2.217', 443)","('54.154.86.186', 443)",2,0
45,"('151.101.2.217', 443)","('151.101.2.202', 443)",2,0
46,"('151.101.2.217', 443)","('87.250.251.119', 443)",1,0
47,"('151.101.2.217', 443)","('184.154.69.154', 443)",1,0
48,"('151.101.2.217', 443)","('172.217.168.232', 443)",1,0
49,"('151.101.2.217', 443)","('96.127.174.18', 443)",1,0
50,"('151.101.2.217', 443)","('108.178.19.78', 3085)",1,0
51,"('52.222.167.14', 443)","('8.37.239.2', 443)",2,0
52,"('52.222.167.14', 443)","('23.40.243.35', 443)",1,0
53,"('52.222.167.14', 443)","('52.31.211.225', 443)",1,0
54,"('52.222.167.14', 443)","('104.86.111.18', 443)",1,0
55,"('52.222.167.14', 443)","('212.16.67.4', 443)",1,0
56,"('52.222.167.14', 443)","('157.185.188.1', 80)",2,0
57,"('52.222.167.14', 443)","('23.56.186.27', 443)",1,0
58,"('52.222.167.14', 443)","('208.67.222.222', 53)",2,0
59,"('52.222.167.14', 443)","('108.177.126.156', 443)",1,0
60,"('52.222.167.14', 443)","('54.171.102.191', 443)",1,0
61,"('52.222.167.14', 443)","('66.117.28.86', 443)",1,0
62,"('52.222.167.14', 443)","('66.117.29.227', 443)",1,0
63,"('52.222.167.14', 443)","('172.217.168.206', 443)",1,0
64,"('52.222.167.14', 443)","('95.100.96.88', 443)",1,0
65,"('52.222.167.14', 443)","('216.137.59.170', 443)",1,0
66,"('52.222.167.14', 443)","('172.217.20.98', 443)",1,0
67,"('52.222.167.14', 443)","('216.58.212.138', 443)",1,0
68,"('52.222.167.14', 443)","('54.154.86.186', 443)",1,0
69,"('52.222.167.14', 443)","('151.101.2.202', 443)",1,0
