,source,target,weight,id
0,"('180.179.9.87', 443)","('23.56.184.216', 443)",4,0
1,"('180.179.9.87', 443)","('23.56.184.159', 443)",4,0
2,"('180.179.9.87', 443)","('40.77.226.250', 443)",5,0
3,"('180.179.9.87', 443)","('8.37.239.2', 443)",18,0
4,"('180.179.9.87', 443)","('40.112.72.205', 443)",2,0
5,"('180.179.9.87', 443)","('216.58.212.131', 443)",1,0
6,"('180.179.9.87', 443)","('95.100.129.106', 443)",4,0
7,"('180.179.9.87', 443)","('157.185.188.1', 80)",18,0
8,"('180.179.9.87', 443)","('2.21.41.70', 443)",3,0
9,"('180.179.9.87', 443)","('54.172.140.249', 443)",1,0
10,"('180.179.9.87', 443)","('198.11.132.39', 443)",9,0
11,"('180.179.9.87', 443)","('208.67.222.222', 53)",17,0
12,"('180.179.9.87', 443)","('23.62.132.121', 443)",2,0
13,"('180.179.9.87', 443)","('65.55.163.78', 443)",4,0
14,"('180.179.9.87', 443)","('8.37.239.4', 443)",9,0
15,"('180.179.9.87', 443)","('95.100.97.43', 443)",3,0
16,"('180.179.9.87', 443)","('180.179.9.91', 80)",4,0
17,"('180.179.9.87', 443)","('172.217.17.99', 443)",2,0
18,"('180.179.9.87', 443)","('172.217.168.226', 443)",4,0
19,"('23.56.184.216', 443)","('23.56.184.159', 443)",4,0
20,"('23.56.184.216', 443)","('40.77.226.250', 443)",4,0
21,"('23.56.184.216', 443)","('8.37.239.2', 443)",4,0
22,"('23.56.184.216', 443)","('40.112.72.205', 443)",2,0
23,"('23.56.184.216', 443)","('216.58.212.131', 443)",1,0
24,"('23.56.184.216', 443)","('95.100.129.106', 443)",4,0
25,"('23.56.184.216', 443)","('157.185.188.1', 80)",4,0
26,"('23.56.184.216', 443)","('2.21.41.70', 443)",2,0
27,"('23.56.184.216', 443)","('54.172.140.249', 443)",1,0
28,"('23.56.184.216', 443)","('198.11.132.39', 443)",2,0
29,"('23.56.184.216', 443)","('208.67.222.222', 53)",4,0
30,"('23.56.184.216', 443)","('23.62.132.121', 443)",2,0
31,"('23.56.184.216', 443)","('65.55.163.78', 443)",3,0
32,"('23.56.184.216', 443)","('8.37.239.4', 443)",3,0
33,"('23.56.184.216', 443)","('95.100.97.43', 443)",3,0
34,"('23.56.184.216', 443)","('180.179.9.91', 80)",2,0
35,"('23.56.184.216', 443)","('172.217.17.99', 443)",1,0
36,"('23.56.184.216', 443)","('172.217.168.226', 443)",1,0
37,"('23.56.184.159', 443)","('40.77.226.250', 443)",4,0
38,"('23.56.184.159', 443)","('8.37.239.2', 443)",4,0
39,"('23.56.184.159', 443)","('40.112.72.205', 443)",2,0
40,"('23.56.184.159', 443)","('216.58.212.131', 443)",1,0
41,"('23.56.184.159', 443)","('95.100.129.106', 443)",4,0
42,"('23.56.184.159', 443)","('157.185.188.1', 80)",4,0
43,"('23.56.184.159', 443)","('2.21.41.70', 443)",2,0
44,"('23.56.184.159', 443)","('54.172.140.249', 443)",1,0
45,"('23.56.184.159', 443)","('198.11.132.39', 443)",2,0
46,"('23.56.184.159', 443)","('208.67.222.222', 53)",4,0
47,"('23.56.184.159', 443)","('23.62.132.121', 443)",2,0
