,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('203.133.166.12', 443)",60,52,56.0,5.930408874022408,4.0,16.0,0.0,-2.0,52.800000000000004,53.6,54.4,55.2,56.0,56.8,57.6,58.4,59.2,4,60,52,54.0,0.0,3.4641016151377544,12.0,1.1547005383792515,-0.6666666666666665,52.0,52.0,52.0,52.0,52.0,52.0,52.8,55.2,57.60000000000001,6,60,52,54.666666666666664,0.0,3.7712361663282534,14.222222222222223,0.7071067811865493,-1.4999999999999982,52.0,52.0,52.0,52.0,52.0,52.0,56.0,60.0,60.0,328.0,3.0,0.0,1,6.0,1,0.796078431372549,0.5215686274509804,0.6509803921568628,0.047058823529411764,0
1,"('52.212.174.163', 443)",1398,52,700.35,621.9516306631,630.6845705263448,397763.0275,0.11092742240056098,-1.9073037129041792,52.0,52.0,81.0,108.60000000000002,471.5,1314.6,1398.0,1398.0,1398.0,18,424,52,102.05555555555556,0.0,94.52011674313465,8934.052469135804,2.386093011287651,4.95814041719476,52.0,52.0,52.0,52.0,52.0,65.99999999999997,93.6,106.80000000000001,202.00000000000006,38,1398,52,416.94736842105266,56.33888430321287,550.292694719361,302822.04986149585,1.1208707594120748,-0.6211012819417703,52.0,52.0,52.0,58.400000000000006,90.0,110.6,304.7999999999999,1342.4,1398.0,7922.0,1.5,0.5,2,19.0,1,0.20392156862745098,0.8313725490196079,0.6823529411764706,0.6392156862745098,0
2,"('157.240.20.35', 443)",1398,52,360.1333333333333,62.269293177235284,480.4098065425208,230793.58222222226,1.4313134825181715,0.3150959694243074,52.0,58.4,84.4,90.6,94.0,112.00000000000001,274.5999999999998,546.6000000000007,1269.6,18,447,40,101.0,17.791226622067224,99.53558827541701,9907.333333333334,2.4645413054765464,5.473931355215711,40.0,52.0,52.0,52.0,52.0,65.99999999999997,93.6,106.80000000000001,200.20000000000005,33,1398,40,218.78787878787878,56.33888430321287,356.31300145320455,126958.95500459136,2.573717532614385,5.325089726323187,52.0,52.0,52.0,58.400000000000006,90.0,94.0,106.19999999999999,222.4000000000001,440.4,3610.0,1.0,0.0,2,16.5,1,0.615686274509804,0.9411764705882353,0.0784313725490196,0.13725490196078433,0
3,"('193.252.148.236', 443)",1398,52,929.5954692556634,0.0,583.0982931945505,340003.6195263979,-0.5823067601099997,-1.52361246999498,52.0,135.4,343.5999999999996,1045.2,1398.0,1398.0,1398.0,1398.0,1398.0,298,993,52,123.29865771812081,0.0,169.12902048042517,28604.625568668078,2.4856791583311932,5.828395597903404,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,476.0,607,1398,52,533.7528830313015,75.6127131437857,591.2706292850296,349600.95705511485,0.6434611278420174,-1.4369633727241578,52.0,52.0,52.0,52.0,103.0,454.59999999999997,1094.9999999999993,1398.0,1398.0,46284.0,3.142857142857143,1.124858267715973,7,86.71428571428571,1,0.7568627450980392,0.9882352941176471,0.5803921568627451,0.9254901960784314,0
4,"('35.190.75.210', 443)",1398,52,866.9672131147541,0.0,621.9001018089144,386759.7366299381,-0.38284174571495677,-1.7791124913943654,52.0,82.0,113.0,636.0,1398.0,1398.0,1398.0,1398.0,1398.0,69,589,52,78.44927536231884,0.0,79.12172537938699,6260.247427011132,4.678451243376917,24.376359479361632,52.0,52.0,52.0,52.0,52.0,52.0,52.0,83.60000000000002,100.0,130,1398,52,448.44615384615383,31.134646588617642,582.7982506380279,339653.8009467455,0.9583574448033897,-1.0071196355088414,52.0,52.0,52.0,52.0,73.0,105.19999999999989,402.2999999999993,1398.0,1398.0,19432.666666666668,1.6666666666666667,0.9428090415820634,3,43.333333333333336,1,0.13725490196078433,0.7450980392156863,0.29411764705882354,0.8235294117647058,0
5,"('2.21.41.191', 443)",1398,52,1235.3896713615025,0.0,417.3887001698411,174213.3270294695,-2.2936338871530806,3.41818864264709,295.6,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,163,1189,40,81.97546012269939,0.0,142.17098281593766,20212.58835484964,5.76908391088793,35.69481593755657,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.0,376,1398,40,735.3723404255319,862.1331900610076,658.9098061489169,434162.1326392033,-0.02285808580224485,-1.9688493988746332,52.0,52.0,52.0,52.0,816.5,1398.0,1398.0,1398.0,1398.0,69125.0,2.0,0.7071067811865476,4,94.0,1,0.00784313725490196,0.08235294117647059,0.1607843137254902,0.7490196078431373,0
6,"('23.222.65.248', 443)",1398,52,1184.0664819944598,0.0,439.17145266082804,192871.56483222192,-1.8063863848977846,1.5807349272591944,238.4000000000001,1075.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1269,922,40,122.87549251379039,0.0,166.38803263963214,27684.977405687296,2.1015543689245932,2.8004851107300253,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,509.0,2713,1398,40,687.6966457795799,681.9970205125769,629.2583507600685,395966.0720012814,0.13975624405993595,-1.8691175154076491,52.0,52.0,52.0,64.0,512.0,1398.0,1398.0,1398.0,1398.0,466430.25,3.25,1.299038105676658,4,678.25,1,0.09019607843137255,0.8705882352941177,0.2549019607843137,0.9725490196078431,0
7,"('3.120.218.212', 443)",1340,52,529.4444444444445,75.6127131437857,537.5901187730939,289003.13580246916,0.4689352617344979,-1.5161702900866827,52.0,56.800000000000004,69.2,87.00000000000001,103.0,696.5999999999999,872.0,1070.0,1340.0,13,795,40,133.23076923076923,0.0,200.7114859486521,40285.100591715964,2.720327142580014,6.124213692028244,42.400000000000006,52.0,52.0,52.0,52.0,52.0,55.19999999999999,130.80000000000018,239.60000000000005,22,1340,40,295.3181818181818,14.82602218505602,424.24321780228814,179982.3078512397,1.5323157233774944,0.8035039970654987,52.0,52.0,52.0,52.0,56.0,73.79999999999998,155.49999999999994,687.0000000000003,885.5000000000001,3248.5,1.5,0.5,2,11.0,1,0.011764705882352941,0.47058823529411764,0.8549019607843137,0.8313725490196079,0
8,"('68.232.35.198', 443)",1398,52,1367.932451751251,0.0,185.3536476796232,34355.97470814189,-6.423292728813475,40.425125361932814,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1666,1398,52,75.3343337334934,17.791226622067224,106.94534392997943,11437.306588301588,10.367961778834045,116.00261975580855,52.0,52.0,52.0,52.0,64.0,64.0,64.0,72.0,80.0,7262,1398,52,1071.3931423850179,0.0,569.6215556724089,324468.7166866553,-1.1877030925653795,-0.5735750702174509,52.0,72.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1111493.857142857,3.0,1.1952286093343936,7,1037.4285714285713,1,0.26666666666666666,0.9098039215686274,0.13725490196078433,0.7764705882352941,0
9,"('216.137.59.129', 443)",1398,52,821.4230769230769,0.0,629.2395393878186,395942.39792899415,-0.20946688334912303,-1.89876871469615,52.0,90.0,121.0,334.0,1398.0,1398.0,1398.0,1398.0,1398.0,31,341,52,78.96774193548387,0.0,65.04513761350044,4230.8699271592095,2.919047769545187,7.804895244891339,52.0,52.0,52.0,52.0,52.0,52.0,52.0,90.0,108.0,57,1398,52,417.63157894736844,17.791226622067224,565.3811827517676,319655.88180978765,1.1176017400269076,-0.6770315941633069,52.0,52.0,52.0,52.0,64.0,106.80000000000001,301.99999999999983,1398.0,1398.0,11902.5,1.5,0.5,2,28.5,1,0.8470588235294118,0.5372549019607843,0.23137254901960785,0.5058823529411764,0
