,source,target,weight,id
0,"('8.37.236.225', 443)","('168.235.194.6', 80)",1,0
1,"('8.37.236.225', 443)","('23.56.186.184', 80)",1,0
2,"('8.37.236.225', 443)","('172.217.168.226', 443)",1,0
3,"('8.37.236.225', 443)","('157.185.188.1', 80)",2,0
4,"('8.37.236.225', 443)","('157.185.129.50', 80)",1,0
5,"('8.37.236.225', 443)","('208.67.222.222', 53)",2,0
6,"('8.37.236.225', 443)","('52.30.168.248', 443)",1,0
7,"('8.37.236.225', 443)","('8.37.239.4', 443)",2,0
8,"('8.37.236.225', 443)","('157.185.128.201', 80)",1,0
9,"('8.37.236.225', 443)","('8.37.237.4', 443)",1,0
10,"('8.37.236.225', 443)","('180.179.9.91', 443)",1,0
11,"('8.37.236.225', 443)","('157.185.129.21', 80)",2,0
12,"('8.37.236.225', 443)","('180.179.9.97', 80)",2,0
13,"('8.37.236.225', 443)","('8.37.239.129', 80)",2,0
14,"('8.37.236.225', 443)","('168.235.199.134', 443)",1,0
15,"('8.37.236.225', 443)","('8.37.239.129', 443)",2,0
16,"('8.37.236.225', 443)","('95.213.218.28', 443)",2,0
17,"('8.37.236.225', 443)","('172.217.20.100', 443)",2,0
18,"('168.235.194.6', 80)","('23.56.186.184', 80)",2,0
19,"('168.235.194.6', 80)","('172.217.168.226', 443)",2,0
20,"('168.235.194.6', 80)","('157.185.188.1', 80)",2,0
21,"('168.235.194.6', 80)","('157.185.129.50', 80)",1,0
22,"('168.235.194.6', 80)","('208.67.222.222', 53)",2,0
23,"('168.235.194.6', 80)","('52.30.168.248', 443)",1,0
24,"('168.235.194.6', 80)","('8.37.239.4', 443)",2,0
25,"('168.235.194.6', 80)","('157.185.128.201', 80)",1,0
26,"('168.235.194.6', 80)","('8.37.237.4', 443)",2,0
27,"('168.235.194.6', 80)","('180.179.9.91', 443)",1,0
28,"('168.235.194.6', 80)","('157.185.129.21', 80)",2,0
29,"('168.235.194.6', 80)","('180.179.9.97', 80)",2,0
30,"('168.235.194.6', 80)","('8.37.239.129', 80)",1,0
31,"('168.235.194.6', 80)","('168.235.199.134', 443)",2,0
32,"('168.235.194.6', 80)","('8.37.239.129', 443)",2,0
33,"('168.235.194.6', 80)","('95.213.218.28', 443)",2,0
34,"('168.235.194.6', 80)","('172.217.20.100', 443)",2,0
35,"('23.56.186.184', 80)","('172.217.168.226', 443)",2,0
36,"('23.56.186.184', 80)","('157.185.188.1', 80)",2,0
37,"('23.56.186.184', 80)","('157.185.129.50', 80)",1,0
38,"('23.56.186.184', 80)","('208.67.222.222', 53)",2,0
39,"('23.56.186.184', 80)","('52.30.168.248', 443)",1,0
40,"('23.56.186.184', 80)","('8.37.239.4', 443)",2,0
41,"('23.56.186.184', 80)","('157.185.128.201', 80)",1,0
42,"('23.56.186.184', 80)","('8.37.237.4', 443)",2,0
43,"('23.56.186.184', 80)","('180.179.9.91', 443)",1,0
44,"('23.56.186.184', 80)","('157.185.129.21', 80)",2,0
45,"('23.56.186.184', 80)","('180.179.9.97', 80)",2,0
46,"('23.56.186.184', 80)","('8.37.239.129', 80)",1,0
47,"('23.56.186.184', 80)","('168.235.199.134', 443)",2,0
48,"('23.56.186.184', 80)","('8.37.239.129', 443)",2,0
49,"('23.56.186.184', 80)","('95.213.218.28', 443)",2,0
50,"('23.56.186.184', 80)","('172.217.20.100', 443)",2,0
51,"('172.217.168.226', 443)","('157.185.188.1', 80)",2,0
52,"('172.217.168.226', 443)","('157.185.129.50', 80)",1,0
53,"('172.217.168.226', 443)","('208.67.222.222', 53)",2,0
54,"('172.217.168.226', 443)","('52.30.168.248', 443)",1,0
55,"('172.217.168.226', 443)","('8.37.239.4', 443)",2,0
56,"('172.217.168.226', 443)","('157.185.128.201', 80)",1,0
57,"('172.217.168.226', 443)","('8.37.237.4', 443)",2,0
58,"('172.217.168.226', 443)","('180.179.9.91', 443)",1,0
59,"('172.217.168.226', 443)","('157.185.129.21', 80)",2,0
60,"('172.217.168.226', 443)","('180.179.9.97', 80)",2,0
61,"('172.217.168.226', 443)","('8.37.239.129', 80)",1,0
62,"('172.217.168.226', 443)","('168.235.199.134', 443)",2,0
63,"('172.217.168.226', 443)","('8.37.239.129', 443)",2,0
64,"('172.217.168.226', 443)","('95.213.218.28', 443)",2,0
65,"('172.217.168.226', 443)","('172.217.20.100', 443)",2,0
66,"('157.185.188.1', 80)","('157.185.129.50', 80)",1,0
67,"('157.185.188.1', 80)","('208.67.222.222', 53)",4,0
68,"('157.185.188.1', 80)","('52.30.168.248', 443)",2,0
69,"('157.185.188.1', 80)","('8.37.239.4', 443)",3,0
70,"('157.185.188.1', 80)","('157.185.128.201', 80)",1,0
71,"('157.185.188.1', 80)","('8.37.237.4', 443)",2,0
72,"('157.185.188.1', 80)","('180.179.9.91', 443)",1,0
73,"('157.185.188.1', 80)","('157.185.129.21', 80)",4,0
74,"('157.185.188.1', 80)","('180.179.9.97', 80)",3,0
75,"('157.185.188.1', 80)","('8.37.239.129', 80)",2,0
76,"('157.185.188.1', 80)","('168.235.199.134', 443)",2,0
77,"('157.185.188.1', 80)","('8.37.239.129', 443)",4,0
78,"('157.185.188.1', 80)","('95.213.218.28', 443)",4,0
79,"('157.185.188.1', 80)","('172.217.20.100', 443)",4,0
80,"('157.185.129.50', 80)","('208.67.222.222', 53)",1,0
81,"('157.185.129.50', 80)","('52.30.168.248', 443)",1,0
82,"('157.185.129.50', 80)","('8.37.239.4', 443)",1,0
83,"('157.185.129.50', 80)","('157.185.128.201', 80)",1,0
84,"('157.185.129.50', 80)","('8.37.237.4', 443)",1,0
85,"('157.185.129.50', 80)","('180.179.9.91', 443)",1,0
86,"('157.185.129.50', 80)","('157.185.129.21', 80)",1,0
87,"('157.185.129.50', 80)","('180.179.9.97', 80)",1,0
88,"('157.185.129.50', 80)","('8.37.239.129', 80)",1,0
89,"('157.185.129.50', 80)","('168.235.199.134', 443)",1,0
90,"('157.185.129.50', 80)","('8.37.239.129', 443)",1,0
91,"('157.185.129.50', 80)","('95.213.218.28', 443)",1,0
92,"('157.185.129.50', 80)","('172.217.20.100', 443)",1,0
93,"('208.67.222.222', 53)","('52.30.168.248', 443)",3,0
94,"('208.67.222.222', 53)","('8.37.239.4', 443)",3,0
95,"('208.67.222.222', 53)","('157.185.128.201', 80)",1,0
96,"('208.67.222.222', 53)","('8.37.237.4', 443)",2,0
97,"('208.67.222.222', 53)","('180.179.9.91', 443)",1,0
98,"('208.67.222.222', 53)","('157.185.129.21', 80)",4,0
99,"('208.67.222.222', 53)","('180.179.9.97', 80)",3,0
100,"('208.67.222.222', 53)","('8.37.239.129', 80)",2,0
101,"('208.67.222.222', 53)","('168.235.199.134', 443)",2,0
102,"('208.67.222.222', 53)","('8.37.239.129', 443)",4,0
103,"('208.67.222.222', 53)","('95.213.218.28', 443)",4,0
104,"('208.67.222.222', 53)","('172.217.20.100', 443)",4,0
105,"('52.30.168.248', 443)","('8.37.239.4', 443)",1,0
106,"('52.30.168.248', 443)","('157.185.128.201', 80)",1,0
107,"('52.30.168.248', 443)","('8.37.237.4', 443)",1,0
108,"('52.30.168.248', 443)","('180.179.9.91', 443)",1,0
109,"('52.30.168.248', 443)","('157.185.129.21', 80)",2,0
110,"('52.30.168.248', 443)","('180.179.9.97', 80)",1,0
111,"('52.30.168.248', 443)","('8.37.239.129', 80)",1,0
112,"('52.30.168.248', 443)","('168.235.199.134', 443)",1,0
113,"('52.30.168.248', 443)","('8.37.239.129', 443)",2,0
114,"('52.30.168.248', 443)","('95.213.218.28', 443)",2,0
115,"('52.30.168.248', 443)","('172.217.20.100', 443)",2,0
116,"('8.37.239.4', 443)","('157.185.128.201', 80)",1,0
117,"('8.37.239.4', 443)","('8.37.237.4', 443)",2,0
118,"('8.37.239.4', 443)","('180.179.9.91', 443)",1,0
119,"('8.37.239.4', 443)","('157.185.129.21', 80)",3,0
120,"('8.37.239.4', 443)","('180.179.9.97', 80)",3,0
121,"('8.37.239.4', 443)","('8.37.239.129', 80)",2,0
122,"('8.37.239.4', 443)","('168.235.199.134', 443)",2,0
123,"('8.37.239.4', 443)","('8.37.239.129', 443)",3,0
124,"('8.37.239.4', 443)","('95.213.218.28', 443)",3,0
125,"('8.37.239.4', 443)","('172.217.20.100', 443)",3,0
