,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('180.179.9.87', 443)",1398,40,554.2222222222222,732.4054959417674,501.8813002156714,251884.8395061729,0.6936364487562475,-0.8624424167061528,40.0,47.2,156.79999999999995,360.40000000000003,546.0,589.2,600.0,919.2000000000003,1398.0,14,1047,40,201.42857142857142,0.0,328.8731223621731,108157.53061224487,1.931696745204334,1.9488268156338844,40.0,40.0,40.0,40.0,40.0,40.0,70.59999999999997,199.60000000000002,730.9000000000008,23,1398,40,339.4782608695652,17.791226622067224,440.5042436320506,194043.98865784498,1.3412010590672587,0.46686067974196854,40.0,40.0,40.0,40.0,52.0,182.79999999999995,406.79999999999967,600.0,1025.0,2602.6666666666665,1.3333333333333333,0.4714045207910317,3,7.666666666666667,1,0.7058823529411765,0.7019607843137254,0.03529411764705882,0.3411764705882353,0
1,"('172.217.17.131', 443)",1398,52,554.0,243.8880649441715,562.7839283419526,316725.75,0.5920672936482771,-1.4472597549020572,57.6,81.20000000000002,113.0,113.0,220.5,456.4000000000001,905.7999999999996,1226.8000000000002,1398.0,9,257,52,86.44444444444444,0.0,65.64231546987746,4308.913580246913,1.9077487665357078,2.1495594802196605,52.0,52.0,52.0,52.0,52.0,58.39999999999999,62.4,93.20000000000002,161.00000000000003,17,1398,52,306.47058823529414,17.791226622067224,453.6425280466936,205791.54325259518,1.720537589197633,1.2676556128850676,52.0,52.0,52.0,60.0,64.0,113.0,160.99999999999991,313.8,1141.2000000000003,2605.0,1.0,0.0,2,8.5,1,0.6745098039215687,0.8509803921568627,0.06666666666666667,0.5137254901960784,0
2,"('104.193.88.109', 443)",1398,52,642.547619047619,131.21029633774577,643.718446379018,414373.43820861675,0.27529745858354254,-1.8963122816706037,52.0,52.0,52.0,68.80000000000004,140.5,1259.0,1398.0,1398.0,1398.0,38,325,52,80.86842105263158,0.0,62.88174827346944,3954.1142659279767,2.617414935132009,6.071600343598181,52.0,52.0,52.0,52.0,52.0,52.0,60.0,92.60000000000002,137.0,80,1398,52,375.75,11.860817748044816,545.9834818929965,298097.9625,1.2848184956511515,-0.2937942230165733,52.0,52.0,52.0,52.0,60.0,90.39999999999998,143.59999999999994,1286.8000000000004,1398.0,15030.0,1.5,0.5,2,40.0,1,0.40784313725490196,0.7568627450980392,0.34509803921568627,0.42745098039215684,0
3,"('172.217.20.66', 443)",1398,52,303.2352941176471,56.33888430321287,431.6536641952073,186324.88581314878,1.836558151121626,1.943378848358452,52.0,52.0,52.0,68.80000000000001,90.0,113.0,171.99999999999986,508.0000000000001,904.2000000000003,20,562,52,103.25,5.930408874022408,115.98615219068179,13452.7875,3.187423010362221,9.45606200678256,52.0,52.0,52.0,52.0,56.0,71.2,87.19999999999999,97.6,150.0000000000002,37,1398,52,195.13513513513513,17.791226622067224,320.6451404010664,102813.30606281957,2.926441485596937,7.869811209448658,52.0,52.0,52.0,52.0,64.0,88.39999999999999,102.6,136.2,556.6,3610.0,1.0,0.0,2,18.5,1,0.6745098039215687,0.8509803921568627,0.0784313725490196,0.25882352941176473,0
4,"('113.113.73.48', 443)",1380,40,744.547619047619,223.87293499434588,653.9433207702679,427641.8667800454,-0.09752125898513721,-1.9733356299553197,40.0,40.0,52.0,59.20000000000004,1229.0,1380.0,1380.0,1380.0,1380.0,26,322,40,69.5,0.0,65.78417509027298,4327.557692307692,2.845812421621401,7.255364720411055,40.0,40.0,40.0,40.0,40.0,40.0,60.0,74.0,106.5,68,1380,40,486.44117647058823,23.721635496089633,611.0659534624465,373401.59948096884,0.7398981920751381,-1.4240653865239228,40.0,40.0,40.0,40.0,56.0,90.59999999999994,1253.0,1380.0,1380.0,16539.0,1.5,0.5,2,34.0,1,0.44313725490196076,0.44313725490196076,0.28627450980392155,0.18823529411764706,0
5,"('103.235.47.110', 443)",1320,40,337.1290322580645,45.96066877367366,455.05850328852506,207078.24141519255,1.3866868601003841,0.2703282916884775,40.0,40.0,40.0,49.0,71.0,108.0,378.0,380.0,1320.0,37,1398,40,168.94594594594594,0.0,367.5920878148837,135123.9430241052,2.9994101609963537,7.143795212909328,40.0,40.0,40.0,40.0,40.0,52.0,52.0,82.40000000000002,195.9999999999999,68,1398,40,245.61764705882354,15.567323294308821,418.2618455624267,174942.97145328726,2.046468582346967,2.5232475618396784,40.0,40.0,40.0,40.0,50.5,60.0,105.99999999999997,323.20000000000016,1124.0000000000011,3340.4,1.8,1.1661903789690602,5,13.6,1,0.403921568627451,0.9215686274509803,0.1843137254901961,0.43137254901960786,0
6,"('104.193.88.77', 443)",1398,40,1120.068825910931,0.0,508.40823211831065,258478.93048566603,-1.4031005108606809,0.11631779808537068,75.40000000000003,600.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,216,1398,40,98.38888888888889,0.0,218.08193046435946,47559.72839506172,5.011406475447519,24.489717221232365,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,463,1398,40,643.4319654427646,84.50832645481931,647.9721909728124,419867.9602741069,0.2536428222171161,-1.888812032220316,52.0,52.0,52.0,52.0,97.0,1382.4,1398.0,1398.0,1398.0,74477.25,2.5,1.118033988749895,4,115.75,1,0.40784313725490196,0.7568627450980392,0.34509803921568627,0.30196078431372547,0
7,"('54.243.187.195', 443)",83,52,67.5,22.98033438683683,15.5,240.25,0.0,-2.0,55.10000000000001,58.2,61.3,64.4,67.5,70.6,73.69999999999999,76.80000000000001,79.9,2,52,52,52.0,0.0,0.0,0.0,0.0,-3.0,52.00000000000001,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,4,83,52,59.75,0.0,13.423393758658799,180.1875,1.1547005383792515,-0.6666666666666665,52.0,52.0,52.0,52.0,52.0,52.0,55.09999999999999,64.4,73.7,239.0,1.0,0.0,1,4.0,1,0.21176470588235294,0.9529411764705882,0.7333333333333333,0.7647058823529411,0
8,"('8.37.236.225', 443)",0,0,,,,,,,,,,,,,,,,6,60,60,60.0,0.0,0.0,0.0,0.0,-3.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,6,60,60,60.0,0.0,0.0,0.0,0.0,-3.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,180.0,4.0,0.0,2,3.0,1,0.03137254901960784,0.1450980392156863,0.9254901960784314,0.8823529411764706,0
9,"('39.155.219.150', 80)",0,0,,,,,,,,,,,,,,,,5,60,60,60.0,0.0,0.0,0.0,0.0,-3.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,5,60,60,60.0,0.0,0.0,0.0,0.0,-3.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,100.0,2.0,1.4142135623730951,3,1.6666666666666667,1,0.15294117647058825,0.6078431372549019,0.8588235294117647,0.5882352941176471,0
