,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('192.96.200.41', 443)",1398,52,699.4,593.7821885114936,587.0593155721149,344638.64,0.24646603442958098,-1.757916275526814,59.2,78.4,230.69999999999996,364.8,456.5,859.7999999999995,1398.0,1398.0,1398.0,13,505,52,112.84615384615384,0.0,128.49294871634976,16510.437869822486,2.2242319109710316,3.8342858930947434,52.0,52.0,52.0,52.0,52.0,52.0,55.19999999999999,130.80000000000018,240.40000000000006,23,1398,52,367.8695652173913,11.860817748044816,493.6829914330104,243722.89603024579,1.4353933699205612,0.38933424851128384,52.0,52.0,52.0,52.0,60.0,193.59999999999994,341.1999999999998,503.40000000000003,1398.0,8461.0,2.0,0.0,1,23.0,1,0.7529411764705882,0.3764705882352941,0.7843137254901961,0.1607843137254902,0
1,"('146.20.128.237', 443)",1398,52,548.6078431372549,382.51137237444533,573.9129905506574,329376.120722799,0.6797801651475437,-1.3558850373781113,52.0,52.0,90.0,90.0,310.0,426.0,926.0,1398.0,1398.0,54,775,52,131.40740740740742,0.0,154.4987736399271,23869.871056241427,2.457296224551799,5.868364876452487,52.0,52.0,52.0,52.0,52.0,60.0,105.0,145.0,364.0,105,1398,52,334.04761904761904,56.33888430321287,464.47513400975373,215737.15011337868,1.6277563233598695,1.0422103421239477,52.0,52.0,52.0,56.80000000000001,90.0,113.19999999999999,310.0,434.4000000000001,1398.0,11691.666666666666,3.0,0.816496580927726,3,35.0,1,0.5725490196078431,0.0784313725490196,0.5019607843137255,0.9294117647058824,0
2,"('42.112.37.34', 443)",1398,52,1332.2318634423898,0.0,276.54894490455393,76479.31892782201,-4.132713790891594,15.424948589794951,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,708,1318,52,67.33333333333333,0.0,64.14209302734388,4114.208097928436,12.601613331425662,217.48295713958333,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,83.20000000000027,2114,1398,52,908.60454115421,0.0,639.2409403714124,408628.9798469276,-0.5539400960180196,-1.6796787820129797,52.0,52.0,64.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,480197.5,3.25,1.299038105676658,4,528.5,1,0.16470588235294117,0.4392156862745098,0.1450980392156863,0.13333333333333333,0
3,"('106.11.248.142', 443)",1320,40,257.3157894736842,29.65204437011204,397.63393011949,158112.74238227148,1.977237752747859,2.492120126745225,40.0,40.0,40.0,40.0,60.0,74.39999999999998,215.19999999999993,304.0,811.9999999999995,23,428,40,96.08695652173913,0.0,107.10616961220353,11471.73156899811,2.184481296350454,3.5128989510211195,40.0,40.0,40.0,40.0,40.0,60.0,79.6,94.80000000000001,226.80000000000004,42,1320,40,169.02380952380952,0.0,290.2569049336777,84249.07086167799,3.0823679933911206,9.060269142830382,40.0,40.0,40.0,40.0,40.0,60.0,89.69999999999999,226.80000000000035,377.7999999999999,1774.75,1.5,0.8660254037844386,4,10.5,1,0.41568627450980394,0.043137254901960784,0.9725490196078431,0.5568627450980392,0
4,"('198.11.190.7', 443)",1320,40,267.3,42.99546433666246,384.6381546336765,147946.51,2.006641464492278,2.7417850596466105,40.0,40.0,40.0,52.00000000000001,69.0,154.20000000000005,265.9,305.80000000000007,748.5000000000009,26,873,40,127.88461538461539,0.0,185.19995990261177,34299.025147929,2.880896769804935,7.993065511202007,40.0,40.0,40.0,40.0,40.0,60.0,87.5,166.0,280.0,46,1320,40,188.5,29.65204437011204,297.4684309154576,88487.46739130435,2.726174730490876,6.954144645031882,40.0,40.0,40.0,40.0,60.0,78.0,137.49999999999977,262.0,432.5,2167.75,1.75,0.4330127018922193,4,11.5,1,0.7764705882352941,0.043137254901960784,0.7450980392156863,0.027450980392156862,0
5,"('23.222.64.241', 443)",1398,52,1094.927807486631,0.0,474.0853085837811,224756.87981497898,-1.3463512253600711,0.2169007571912296,110.60000000000001,796.0,1097.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,320,944,40,77.396875,0.0,86.2704069495118,7442.583115234373,5.882672469671748,42.73991815798063,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,147.20000000000005,694,1398,40,625.749279538905,184.58397620394743,617.9235358983021,381829.49621706025,0.2920229260382035,-1.8078922997708289,52.0,52.0,52.0,64.0,176.5,1066.2,1398.0,1398.0,1398.0,108567.5,2.5,1.118033988749895,4,173.5,1,0.09019607843137255,0.8705882352941177,0.25098039215686274,0.9450980392156862,0
6,"('107.181.185.132', 80)",1398,52,1158.0681818181818,0.0,509.69930519363675,259793.38171487607,-1.6601771315087577,0.7712347513600268,54.39999999999999,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,46,462,52,61.26086956521739,0.0,59.76091305927848,3571.366729678641,6.551567008758508,40.95675289767479,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,90,1398,52,597.4777777777778,0.0,655.3117702077687,429433.51617283945,0.395262845800688,-1.8321517318781533,52.0,52.0,52.0,52.0,52.0,836.3999999999987,1398.0,1398.0,1398.0,17924.333333333332,1.3333333333333333,0.4714045207910317,3,30.0,1,0.4196078431372549,0.7098039215686275,0.7254901960784313,0.5176470588235295,0
7,"('95.100.96.139', 443)",1398,52,697.0,861.3918889517547,582.5584376981706,339374.3333333333,0.10225672085726516,-1.7689189409253159,56.0,60.0,181.0,302.0,637.0,972.0,1185.0,1398.0,1398.0,9,257,52,88.77777777777777,0.0,69.79299197193842,4871.0617283950605,1.6256504334315676,1.0085263272276404,52.0,52.0,52.0,52.0,52.0,52.0,56.8,104.00000000000003,187.40000000000003,15,1398,52,332.06666666666666,11.860817748044816,476.92409831707556,227456.59555555554,1.5275145355712016,0.6137135907201965,52.0,52.0,52.0,52.0,60.0,104.00000000000003,239.5999999999999,436.0000000000007,1227.6,2490.5,1.0,0.0,2,7.5,1,0.37254901960784315,0.39215686274509803,0.3764705882352941,0.5450980392156862,0
8,"('27.133.210.12', 443)",1398,40,630.9545454545455,440.33285889616377,596.0499885437255,355275.5888429752,0.2976471892472346,-1.70796170879275,40.0,40.0,52.0,150.4000000000001,337.0,795.0,1319.6999999999998,1398.0,1398.0,31,789,40,107.45161290322581,0.0,179.50915848855595,32223.537981269503,3.1119713597378604,8.464835017708998,40.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,242.0,53,1398,40,324.75471698113205,0.0,482.5544413771823,232858.78889284446,1.475423169491585,0.518876713625597,40.0,40.0,40.0,40.0,40.0,60.0,242.0,766.2,1398.0,8606.0,2.0,0.0,2,26.5,1,0.10588235294117647,0.5215686274509804,0.8235294117647058,0.047058823529411764,0
9,"('202.80.220.74', 443)",1398,52,389.17021276595744,62.269293177235284,474.47540209986335,225126.907197827,1.1927116629492711,-0.08099663207436114,52.0,52.0,52.0,72.00000000000006,94.0,141.99999999999994,622.0,692.0,1398.0,66,668,52,120.31818181818181,11.860817748044816,116.98577472326842,13685.671487603307,3.0902674365447202,11.157041981749149,52.0,52.0,52.0,52.0,60.0,105.0,122.0,168.0,254.0,113,1398,52,232.141592920354,62.269293177235284,345.23865971793236,119189.73216383428,2.3841032787036656,4.733987056431678,52.0,52.0,52.0,58.400000000000034,94.0,109.80000000000003,135.2,257.0,665.3999999999999,8744.0,3.3333333333333335,0.9428090415820634,3,37.666666666666664,1,0.792156862745098,0.3137254901960784,0.8627450980392157,0.2901960784313726,0
