,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('212.179.180.96', 443)",1414,66,456.13953488372096,56.33888430321287,546.9937536905954,299202.1665765278,0.9785272920545385,-0.8292823605881705,66.0,66.0,66.0,66.0,104.0,194.99999999999997,581.1999999999996,1293.6000000000004,1414.0,40,360,54,114.05,8.895613311033612,94.72326799683381,8972.4975,1.8548236578260753,1.7852592512742786,54.0,66.0,66.0,66.0,66.0,66.0,109.19999999999999,112.80000000000001,299.80000000000007,83,1414,54,291.27710843373495,17.791226622067224,434.2240638987518,188550.53766874727,1.9265469494998975,2.118999456249827,66.0,66.0,66.0,66.0,66.0,108.79999999999998,124.79999999999998,355.80000000000007,1353.799999999999,3022.0,1.0,0.0,8,10.375,1,0.8313725490196079,0.7019607843137254,0.7058823529411765,0.3764705882352941,1
1,"('212.179.154.237', 443)",1414,66,276.8,0.0,403.0470940225224,162446.96000000002,1.8917709094949329,2.3480072940812855,66.0,66.0,66.0,66.0,66.0,69.19999999999999,110.39999999999998,501.2000000000006,777.4000000000001,24,380,54,107.66666666666667,17.791226622067224,91.03647010340904,8287.638888888889,2.170149648528346,3.2602818299895624,54.0,61.20000000000001,66.0,66.0,66.0,66.0,104.39999999999999,113.60000000000001,231.69999999999987,49,1414,54,193.9591836734694,0.0,306.7391339448085,94088.89629321116,2.893855526030949,7.903291949525546,63.60000000000001,66.0,66.0,66.0,66.0,66.0,106.39999999999998,123.00000000000006,501.2000000000006,1357.7142857142858,1.0,0.0,7,7.0,1,0.8313725490196079,0.7019607843137254,0.6039215686274509,0.9294117647058824,1
2,"('64.233.184.154', 443)",1414,66,287.24,56.33888430321287,430.79408352483205,185583.54239999998,2.0715329685837816,2.657069844469027,66.0,66.0,66.0,66.0,104.0,114.39999999999999,127.59999999999998,375.0000000000002,1034.8000000000013,28,391,54,102.42857142857143,8.895613311033612,87.4999708454762,7656.244897959184,2.4401288120349554,4.554140497054446,54.0,66.0,66.0,66.0,66.0,66.0,76.79999999999998,110.4,170.0000000000001,53,1414,54,189.60377358490567,17.791226622067224,316.37900245323993,100095.67319330719,3.2732050393589627,9.736737863288177,66.0,66.0,66.0,66.0,66.0,83.19999999999999,112.0,126.2,384.8000000000001,1435.5714285714287,1.2857142857142858,0.45175395145262565,7,7.571428571428571,1,0.25098039215686274,0.9137254901960784,0.7215686274509804,0.6039215686274509,1
3,"('216.58.208.66', 443)",1414,66,289.0689655172414,62.269293177235284,408.69725166633987,167033.44351961956,2.089514918832843,3.002612778001338,66.0,66.0,66.0,67.60000000000001,108.0,116.80000000000001,162.59999999999988,422.4000000000001,781.9999999999994,33,357,54,101.24242424242425,0.0,78.54434389413036,6169.2139577594135,2.3092437172860514,4.10590584659612,54.0,66.0,66.0,66.0,66.0,66.0,88.39999999999996,112.0,197.4000000000001,62,1414,54,189.09677419354838,17.791226622067224,300.32507708328006,90195.1519250781,3.322105594101317,10.50500675018933,66.0,66.0,66.0,66.0,66.0,104.0,112.0,173.80000000000024,404.99999999999994,1674.857142857143,1.0,0.0,7,8.857142857142858,1,0.8470588235294118,0.22745098039215686,0.8156862745098039,0.25882352941176473,1
4,"('192.229.233.25', 443)",1414,60,1197.520510483136,0.0,441.55890845278475,194974.26963401472,-1.716346082942705,1.1945412932044333,302.0,1147.8000000000002,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,789,485,54,79.808618504436,0.0,69.45056964542282,4823.381624073725,5.018579044909605,24.028222253699266,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,1886,1414,54,729.9305408271474,636.0363517389032,647.6233104416372,419415.9522273851,0.0530756689473865,-1.9377681320383258,66.0,66.0,66.0,66.0,495.0,1414.0,1414.0,1414.0,1414.0,229441.5,1.1666666666666667,0.3726779962499649,6,314.3333333333333,1,0.7529411764705882,0.8980392156862745,0.9137254901960784,0.09803921568627451,2
5,"('104.244.43.7', 443)",1414,60,1314.2541371158393,0.0,333.9678895546245,111534.55125356985,-3.2291393382081504,8.721549813583458,1384.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,637,531,54,82.78335949764521,0.0,74.22497626425776,5509.347101429629,4.916064597183194,22.802418660680576,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,78.0,1483,1414,54,785.2946729602157,25.204237714595234,661.5081647836754,437593.0520754662,-0.12527952857847732,-1.9607010399558296,66.0,66.0,66.0,78.0,1397.0,1414.0,1414.0,1414.0,1414.0,291148.0,4.0,0.0,4,370.75,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.027450980392156862,2
6,"('104.244.42.8', 443)",1414,66,292.7,34.099851025628844,412.389269986502,170064.91,1.9935781403402508,2.595921252712829,66.0,66.0,66.0,66.0,89.0,133.60000000000002,180.39999999999998,355.40000000000026,812.800000000001,24,759,54,143.5,17.791226622067224,191.22129414197923,36565.583333333336,2.6798199851602584,5.6975684600069325,54.0,61.20000000000001,66.0,66.0,66.0,66.0,104.39999999999999,117.2,259.8999999999999,44,1414,54,211.3181818181818,17.791226622067224,320.57177417342007,102766.26239669422,2.6913275736092706,6.608886422568165,57.6,66.0,66.0,66.0,66.0,98.80000000000001,116.3,197.99999999999997,685.7000000000005,1328.2857142857142,1.1428571428571428,0.3499271061118826,7,6.285714285714286,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.03137254901960784,2
7,"('104.244.42.65', 443)",1414,66,887.6322314049587,0.0,585.2028195018135,342462.3399528721,-0.3177991269772682,-1.75446735212802,66.0,193.0,304.0,600.0,1414.0,1414.0,1414.0,1414.0,1414.0,386,1414,66,152.6321243523316,0.0,278.66990594784244,77656.91648097936,3.99346622463661,14.950746617737558,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,265.0,870,1414,66,561.528735632184,198.66869727975066,598.5954986577698,358316.57101334404,0.6340391430347023,-1.4797585925315262,66.0,66.0,66.0,66.0,200.0,331.4,1414.0,1414.0,1414.0,16845.862068965518,1.6551724137931034,0.7998216210167725,29,30.0,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.2549019607843137,2
8,"('104.244.42.67', 443)",1414,66,245.25,34.099851025628844,367.7837056840157,135264.85416666666,2.6197280643925676,5.532698515516561,66.0,66.0,66.0,66.0,89.0,145.99999999999994,164.6,275.60000000000014,424.99999999999994,27,816,54,121.14814814814815,17.791226622067224,147.64966134932598,21800.422496570645,3.8871279513792465,15.251785626852726,54.0,66.0,66.0,66.0,66.0,66.0,104.8,118.4,202.40000000000006,51,1414,54,179.54901960784315,17.791226622067224,281.12709523542804,79032.44367550942,3.5334412899324037,12.1342293155573,66.0,66.0,66.0,66.0,66.0,104.0,119.0,171.0,308.0,1526.1666666666667,1.3333333333333333,0.74535599249993,6,8.5,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.2627450980392157,2
9,"('184.169.149.187', 443)",1414,60,365.3076923076923,20.756431059078427,485.39252705974343,235605.90532544377,1.4538294642295542,0.4708563389431597,66.0,66.0,66.0,66.0,74.0,135.79999999999984,297.79999999999995,579.8000000000006,1283.4000000000003,15,470,54,113.26666666666667,17.791226622067224,113.29163938947816,12834.995555555559,2.246011033583971,3.9243992217244106,54.0,54.0,66.0,66.0,66.0,66.0,66.0,100.80000000000013,245.39999999999998,28,1414,54,230.28571428571428,14.82602218505602,363.4067828149585,132064.4897959184,2.5237523381162212,5.240411268581125,54.0,66.0,66.0,66.0,66.0,67.6,95.09999999999998,287.0,557.3000000000002,921.1428571428571,1.1428571428571428,0.34992710611188266,7,4.0,1,0.7215686274509804,0.6627450980392157,0.5843137254901961,0.7333333333333333,3
10,"('64.233.167.157', 443)",1414,66,339.55,65.23449761424648,467.1749645475451,218252.4475,1.7163521000669544,1.258077353478856,66.0,66.0,66.0,92.00000000000001,110.0,119.6,237.49999999999983,442.4000000000001,1414.0,24,393,54,109.08333333333333,17.791226622067224,93.1271159342016,8672.659722222224,2.1858747895411343,3.314621437454158,54.0,66.0,66.0,66.0,66.0,66.0,104.39999999999999,113.60000000000001,237.9999999999999,44,1414,54,213.8409090909091,23.721635496089633,342.20634014514866,117105.1792355372,2.9124047013664196,7.350798597790314,66.0,66.0,66.0,66.0,70.0,107.2,116.19999999999999,226.59999999999985,423.10000000000014,1881.8,1.2,0.4,5,8.8,1,0.25098039215686274,0.9137254901960784,0.6549019607843137,0.615686274509804,4
11,"('212.179.154.216', 443)",1414,66,463.92857142857144,114.16037082493135,536.595546582568,287934.7806122449,0.9573793117022031,-0.8117242838453875,66.0,66.0,66.0,66.0,143.0,214.9999999999999,766.0,1204.4000000000024,1414.0,37,361,54,118.35135135135135,17.791226622067224,97.45746576486064,9497.957633308984,1.7364388047306525,1.3404201744621602,61.2,66.0,66.0,66.0,66.0,73.19999999999997,112.0,115.2,314.5999999999999,79,1414,54,302.0759493670886,17.791226622067224,432.74007084534935,187263.968915238,1.8586671010393945,1.9291749342264,66.0,66.0,66.0,66.0,66.0,112.0,185.0,358.20000000000005,1334.0000000000002,3977.3333333333335,1.1666666666666667,0.3726779962499649,6,13.166666666666666,1,0.8313725490196079,0.7019607843137254,0.6039215686274509,0.8470588235294118,4
12,"('212.179.154.210', 443)",1414,66,314.0952380952381,0.0,414.34445122752464,171681.32426303855,1.7509044626306483,1.9036066227994057,66.0,66.0,66.0,66.0,66.0,104.0,360.0,526.0,766.0,21,381,54,114.23809523809524,17.791226622067224,95.66554077414699,9151.89569160998,1.9593015231335194,2.3384834681169373,54.0,66.0,66.0,66.0,66.0,78.0,108.0,116.0,280.0,42,1414,54,214.16666666666666,17.791226622067224,316.86326603927967,100402.32936507933,2.750226345865423,7.173544220032992,66.0,66.0,66.0,66.0,66.0,93.59999999999994,114.8,341.6000000000003,511.4999999999998,1799.0,1.2,0.4000000000000001,5,8.4,1,0.8313725490196079,0.7019607843137254,0.6039215686274509,0.8235294117647058,4
13,"('216.58.210.34', 443)",1414,66,332.875,68.19970205125769,436.51138897895135,190542.19270833334,1.794490391774682,1.7808041864033326,66.0,66.0,66.0,104.80000000000001,112.0,121.19999999999999,364.8999999999999,444.6,1176.9999999999995,29,357,54,106.55172413793103,17.791226622067224,82.42889776457355,6794.523186682518,2.0970584721706618,3.0984968810739835,54.0,66.0,66.0,66.0,66.0,66.0,106.39999999999999,113.60000000000001,231.59999999999994,53,1414,54,209.03773584905662,29.65204437011204,320.45686503738784,102692.60234959061,3.0208815978166363,8.40831601476613,66.0,66.0,66.0,66.0,74.0,108.8,116.8,258.8000000000001,434.60000000000014,2215.8,1.2,0.4000000000000001,5,10.6,1,0.8470588235294118,0.22745098039215686,0.8235294117647058,0.13333333333333333,4
14,"('192.229.233.25', 443)",1414,66,1210.5632183908046,0.0,438.7751479087401,192523.63042233678,-1.8181777158409056,1.5219291564300939,302.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,565,485,54,80.56637168141593,0.0,69.95802484931664,4894.125240817605,4.885871818699052,22.97741414956463,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,1348,1414,54,736.936943620178,653.8275783609705,651.7323443673147,424755.0486945161,0.034437073209661474,-1.9490942152698354,66.0,66.0,66.0,66.0,507.0,1414.0,1414.0,1414.0,1414.0,198678.2,1.4,0.4898979485566356,5,269.6,1,0.7529411764705882,0.8980392156862745,0.9137254901960784,0.09803921568627451,5
15,"('104.244.42.8', 443)",1414,66,304.63157894736844,56.33888430321287,419.7242466349739,176168.4432132964,1.913384705609541,2.2624562931309677,66.0,66.0,66.0,67.60000000000001,104.0,157.19999999999993,191.8,402.80000000000007,879.5999999999995,23,763,54,147.56521739130434,17.791226622067224,194.94967602300466,38005.37618147447,2.6074354028217868,5.2924737527358445,54.0,66.0,66.0,66.0,66.0,68.39999999999999,105.6,117.80000000000001,269.6000000000001,42,1414,54,218.61904761904762,17.791226622067224,326.52601095114056,106619.23582766438,2.6081930451915105,6.119122325217795,66.0,66.0,66.0,66.0,66.0,104.0,118.1,204.00000000000006,725.8999999999997,1530.3333333333333,1.1666666666666667,0.37267799624996495,6,7.0,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.03137254901960784,5
16,"('104.244.42.195', 443)",1414,66,261.54545454545456,60.78669095872968,379.9997281425735,144399.79338842977,2.471916589663748,4.728440248592611,66.0,66.0,66.0,69.2,107.0,155.0,167.9,297.20000000000005,431.90000000000003,26,819,54,123.76923076923077,17.791226622067224,150.3599035371996,22608.10059171597,3.8223664800779544,14.658436201116839,54.0,66.0,66.0,66.0,66.0,66.0,106.0,119.0,204.5,48,1414,54,186.91666666666666,17.791226622067224,288.3433885529928,83141.90972222219,3.4103452422572733,11.1851756647873,66.0,66.0,66.0,66.0,66.0,104.8,151.39999999999995,183.20000000000005,336.8000000000004,1794.4,1.6,0.8,5,9.6,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.7647058823529411,5
17,"('104.244.42.193', 443)",1414,66,947.7951002227171,0.0,580.5423989227995,337029.47694703896,-0.5359316358074379,-1.5987628637136149,66.0,201.60000000000005,331.0,1035.2000000000005,1414.0,1414.0,1414.0,1414.0,1414.0,357,1414,66,156.55182072829132,0.0,288.7092801332515,83353.04843506031,3.8433965424277545,13.636510132319462,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,265.0,806,1414,66,597.3312655086849,228.3207416498627,615.7485917388876,379146.32822842326,0.5019243914228725,-1.6625052798142854,66.0,66.0,66.0,66.0,220.0,335.0,1414.0,1414.0,1414.0,20060.375,1.5,0.8660254037844386,24,33.583333333333336,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.7568627450980392,5
18,"('104.244.43.231', 443)",1414,60,1310.7670212765956,0.0,338.94105113787316,114881.03614644635,-3.181543968471217,8.41679948013398,1384.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,706,533,54,82.15014164305948,0.0,73.3068957891063,5373.900970234892,5.015516408316704,23.921078210241127,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,78.0,1646,1414,54,783.7904009720535,44.478066555168056,661.5583138358304,437659.40260530706,-0.12300232132660278,-1.9611275331979028,66.0,66.0,66.0,78.0,1384.0,1414.0,1414.0,1414.0,1414.0,322529.75,3.25,0.4330127018922193,4,411.5,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.9058823529411765,5
19,"('184.72.244.131', 443)",1414,60,365.3076923076923,20.756431059078427,485.39252705974343,235605.90532544377,1.4538294642295542,0.4708563389431597,66.0,66.0,66.0,66.0,74.0,135.79999999999984,297.79999999999995,579.8000000000006,1283.4000000000003,15,470,54,113.26666666666667,17.791226622067224,113.29163938947816,12834.995555555559,2.246011033583971,3.9243992217244106,54.0,54.0,66.0,66.0,66.0,66.0,66.0,100.80000000000013,245.39999999999998,28,1414,54,230.28571428571428,14.82602218505602,363.4067828149585,132064.4897959184,2.5237523381162212,5.240411268581125,54.0,66.0,66.0,66.0,66.0,67.6,95.09999999999998,287.0,557.3000000000002,921.1428571428571,1.0,0.0,7,4.0,1,0.7215686274509804,0.2823529411764706,0.9568627450980393,0.5137254901960784,6
20,"('212.179.154.210', 443)",1414,66,355.3888888888889,34.099851025628844,433.9251265277211,188291.01543209876,1.5231068501579978,1.1039634989052445,66.0,66.0,66.0,66.0,89.0,203.19999999999985,373.5,614.0000000000002,960.4000000000005,17,380,66,128.35294117647058,17.791226622067224,101.0986362719862,10220.934256055363,1.6668007393676711,1.1668972342847432,66.0,66.0,66.0,66.0,78.0,106.39999999999999,112.8,118.4,310.8,35,1414,66,245.11428571428573,17.791226622067224,338.6379247539068,114675.64408163266,2.4476125144391725,5.4040355448529365,66.0,66.0,66.0,66.0,78.0,109.6,154.9999999999999,363.00000000000006,614.0000000000002,8579.0,1.0,0.0,1,35.0,1,0.8313725490196079,0.7019607843137254,0.6039215686274509,0.8235294117647058,7
