id,folder,fname,sample_type,label,modified_mac
3673.0,d_hi_safari,d_hi_safari_The_Huntasman_11_31_16_480p.pcap.TCP_10-0-0-11_50257_212-179-154-216_443.pcap.Seconds_1451302200.pcap,4.0,18403.0,00:47:e3:0e:59:10
3674.0,d_hi_safari,d_hi_safari_Tamer_Hosny_20_51_36_1080p.pcap.TCP_10-0-0-20_52887_74-125-8-55_443.pcap.Seconds_1450903800.pcap,4.0,17403.0,00:43:fb:0e:5a:10
3675.0,d_hi_safari,d_hi_safari_Taylor_Swift_Wildest_Dreams_14_02_41_480p.pcap.TCP_10-0-0-11_63237_212-179-154-232_443.pcap.Seconds_1450965600.pcap,4.0,17403.0,00:43:fb:0e:5b:10
3676.0,d_hi_safari,D_Infos-iMac.local_safari_11-23__19_10_46.pcap.TCP_10-0-0-2_60533_104-244-43-7_443.pcap.Seconds_1448305800.pcap,4.0,16403.0,00:40:13:0e:5c:10
3677.0,d_hi_safari,D_Infos-iMac.local_safari_11-16__15_48_55.pcap.TCP_10-0-0-2_51303_216-58-210-66_443.pcap.Seconds_1447688400.pcap,4.0,13403.0,00:34:5b:0e:5d:10
3678.0,d_hi_safari,D_Infos-iMac.local_safari_11-23__19_11_23.pcap.TCP_10-0-0-2_65161_104-244-42-193_443.pcap.Seconds_1448340600.pcap,4.0,16403.0,00:40:13:0e:5e:10
3679.0,d_hi_safari,d_hi_safari_The_Huntasman_11_31_16_480p.pcap.TCP_10-0-0-11_50296_216-58-210-66_443.pcap.Seconds_1451302200.pcap,4.0,13403.0,00:34:5b:0e:5f:10
3680.0,d_hi_safari,d_hi_safari_How_Deep_Is_Your_Love_15_46_41_240p.pcap.TCP_10-0-0-11_49212_212-179-180-95_443.pcap.Seconds_1450971600.pcap,4.0,13403.0,00:34:5b:0e:60:10
3681.0,d_hi_safari,d_hi_safari_Deadpool_15_07_41_144p.pcap.TCP_10-0-0-11_54410_173-194-63-238_443.pcap.Seconds_1451314800.pcap,4.0,17403.0,00:43:fb:0e:61:10
3682.0,d_hi_safari,d_hi_safari_Kung_Fu_Panda_14_48_39_144p.pcap.TCP_10-0-0-11_54022_212-179-180-89_443.pcap.Seconds_1451313600.pcap,4.0,17403.0,00:43:fb:0e:62:10
3683.0,d_hi_safari,D_Infos-iMac.local_safari_11-09__14_47_29.pcap.TCP_10-0-0-2_57971_212-179-154-238_443.pcap.Seconds_1447267800.pcap,4.0,13403.0,00:34:5b:0e:63:10
3684.0,d_hi_safari,d_hi_safari_Tamer_Hosny_20_51_36_1080p.pcap.TCP_10-0-0-20_52865_212-179-180-82_443.pcap.Seconds_1450903800.pcap,4.0,13403.0,00:34:5b:0e:64:10
3685.0,d_hi_safari,d_hi_safari_Cinderella_12_14_49_720p.pcap.TCP_10-0-0-11_51117_212-179-154-242_443.pcap.Seconds_1451304600.pcap,4.0,13403.0,00:34:5b:0e:65:10
3686.0,d_hi_safari,d_hi_safari_Sevyn_Streeter_Furious_7_13_43_03_1080p.pcap.TCP_10-0-0-11_62934_216-58-210-1_443.pcap.Seconds_1450964400.pcap,4.0,18403.0,00:47:e3:0e:66:10
3687.0,d_hi_safari,d_hi_safari_Fifty_shades_ofGrey_13_16_29_240p.pcap.TCP_10-0-0-11_52323_216-58-208-66_443.pcap.Seconds_1451308200.pcap,4.0,13403.0,00:34:5b:0e:67:10
