,source,target,weight,id
0,"('66.117.29.228', 443)","('104.102.7.236', 443)",2,0
1,"('66.117.29.228', 443)","('34.234.142.9', 443)",2,0
2,"('66.117.29.228', 443)","('23.2.233.187', 443)",2,0
3,"('66.117.29.228', 443)","('95.100.185.227', 443)",2,0
4,"('66.117.29.228', 443)","('95.100.186.52', 443)",2,0
5,"('66.117.29.228', 443)","('95.101.2.41', 443)",2,0
6,"('66.117.29.228', 443)","('52.86.13.199', 443)",2,0
7,"('66.117.29.228', 443)","('88.221.166.54', 443)",2,0
8,"('66.117.29.228', 443)","('40.77.226.250', 443)",2,0
9,"('66.117.29.228', 443)","('208.67.222.222', 53)",2,0
10,"('66.117.29.228', 443)","('23.2.222.235', 443)",2,0
11,"('66.117.29.228', 443)","('95.101.2.80', 443)",1,0
12,"('104.102.7.236', 443)","('34.234.142.9', 443)",2,0
13,"('104.102.7.236', 443)","('23.2.233.187', 443)",2,0
14,"('104.102.7.236', 443)","('95.100.185.227', 443)",2,0
15,"('104.102.7.236', 443)","('95.100.186.52', 443)",2,0
16,"('104.102.7.236', 443)","('95.101.2.41', 443)",2,0
17,"('104.102.7.236', 443)","('52.86.13.199', 443)",2,0
18,"('104.102.7.236', 443)","('88.221.166.54', 443)",2,0
19,"('104.102.7.236', 443)","('40.77.226.250', 443)",2,0
20,"('104.102.7.236', 443)","('208.67.222.222', 53)",2,0
21,"('104.102.7.236', 443)","('23.2.222.235', 443)",2,0
22,"('104.102.7.236', 443)","('95.101.2.80', 443)",1,0
23,"('34.234.142.9', 443)","('23.2.233.187', 443)",2,0
24,"('34.234.142.9', 443)","('95.100.185.227', 443)",2,0
25,"('34.234.142.9', 443)","('95.100.186.52', 443)",2,0
26,"('34.234.142.9', 443)","('95.101.2.41', 443)",2,0
27,"('34.234.142.9', 443)","('52.86.13.199', 443)",2,0
28,"('34.234.142.9', 443)","('88.221.166.54', 443)",2,0
29,"('34.234.142.9', 443)","('40.77.226.250', 443)",2,0
30,"('34.234.142.9', 443)","('208.67.222.222', 53)",2,0
31,"('34.234.142.9', 443)","('23.2.222.235', 443)",2,0
32,"('34.234.142.9', 443)","('95.101.2.80', 443)",1,0
33,"('23.2.233.187', 443)","('95.100.185.227', 443)",2,0
34,"('23.2.233.187', 443)","('95.100.186.52', 443)",2,0
35,"('23.2.233.187', 443)","('95.101.2.41', 443)",2,0
36,"('23.2.233.187', 443)","('52.86.13.199', 443)",2,0
37,"('23.2.233.187', 443)","('88.221.166.54', 443)",2,0
38,"('23.2.233.187', 443)","('40.77.226.250', 443)",2,0
39,"('23.2.233.187', 443)","('208.67.222.222', 53)",2,0
40,"('23.2.233.187', 443)","('23.2.222.235', 443)",2,0
41,"('23.2.233.187', 443)","('95.101.2.80', 443)",1,0
42,"('95.100.185.227', 443)","('95.100.186.52', 443)",2,0
43,"('95.100.185.227', 443)","('95.101.2.41', 443)",2,0
44,"('95.100.185.227', 443)","('52.86.13.199', 443)",2,0
45,"('95.100.185.227', 443)","('88.221.166.54', 443)",2,0
46,"('95.100.185.227', 443)","('40.77.226.250', 443)",2,0
47,"('95.100.185.227', 443)","('208.67.222.222', 53)",2,0
48,"('95.100.185.227', 443)","('23.2.222.235', 443)",2,0
49,"('95.100.185.227', 443)","('95.101.2.80', 443)",1,0
50,"('95.100.186.52', 443)","('95.101.2.41', 443)",2,0
51,"('95.100.186.52', 443)","('52.86.13.199', 443)",2,0
52,"('95.100.186.52', 443)","('88.221.166.54', 443)",2,0
53,"('95.100.186.52', 443)","('40.77.226.250', 443)",2,0
54,"('95.100.186.52', 443)","('208.67.222.222', 53)",2,0
55,"('95.100.186.52', 443)","('23.2.222.235', 443)",2,0
56,"('95.100.186.52', 443)","('95.101.2.80', 443)",1,0
57,"('95.101.2.41', 443)","('52.86.13.199', 443)",2,0
58,"('95.101.2.41', 443)","('88.221.166.54', 443)",2,0
59,"('95.101.2.41', 443)","('40.77.226.250', 443)",3,0
60,"('95.101.2.41', 443)","('208.67.222.222', 53)",3,0
61,"('95.101.2.41', 443)","('23.2.222.235', 443)",2,0
62,"('95.101.2.41', 443)","('95.101.2.80', 443)",1,0
63,"('52.86.13.199', 443)","('88.221.166.54', 443)",2,0
64,"('52.86.13.199', 443)","('40.77.226.250', 443)",2,0
65,"('52.86.13.199', 443)","('208.67.222.222', 53)",2,0
66,"('52.86.13.199', 443)","('23.2.222.235', 443)",2,0
67,"('52.86.13.199', 443)","('95.101.2.80', 443)",1,0
68,"('88.221.166.54', 443)","('40.77.226.250', 443)",2,0
69,"('88.221.166.54', 443)","('208.67.222.222', 53)",2,0
70,"('88.221.166.54', 443)","('23.2.222.235', 443)",2,0
71,"('88.221.166.54', 443)","('95.101.2.80', 443)",1,0
72,"('40.77.226.250', 443)","('208.67.222.222', 53)",3,0
73,"('40.77.226.250', 443)","('23.2.222.235', 443)",2,0
74,"('40.77.226.250', 443)","('95.101.2.80', 443)",1,0
75,"('208.67.222.222', 53)","('23.2.222.235', 443)",2,0
76,"('208.67.222.222', 53)","('95.101.2.80', 443)",1,0
77,"('23.2.222.235', 443)","('95.101.2.80', 443)",1,0
78,"('104.20.68.102', 443)","('40.77.226.250', 443)",1,0
79,"('104.20.68.102', 443)","('192.243.54.98', 443)",1,0
80,"('104.20.68.102', 443)","('192.0.77.32', 443)",1,0
81,"('104.20.68.102', 443)","('172.217.17.136', 443)",1,0
82,"('104.20.68.102', 443)","('192.0.78.13', 443)",1,0
83,"('104.20.68.102', 443)","('88.221.164.225', 443)",1,0
84,"('104.20.68.102', 443)","('104.19.197.151', 443)",1,0
85,"('104.20.68.102', 443)","('34.234.142.9', 443)",1,0
86,"('104.20.68.102', 443)","('95.100.186.52', 443)",1,0
87,"('104.20.68.102', 443)","('152.199.19.160', 443)",1,0
88,"('104.20.68.102', 443)","('95.101.126.251', 443)",1,0
89,"('104.20.68.102', 443)","('204.79.197.200', 443)",1,0
90,"('104.20.68.102', 443)","('95.101.2.41', 443)",1,0
91,"('104.20.68.102', 443)","('172.217.168.227', 443)",1,0
92,"('104.20.68.102', 443)","('192.0.66.2', 443)",1,0
93,"('104.20.68.102', 443)","('213.174.135.2', 443)",1,0
94,"('104.20.68.102', 443)","('151.101.2.109', 443)",1,0
95,"('104.20.68.102', 443)","('208.67.222.222', 53)",1,0
96,"('104.20.68.102', 443)","('68.232.35.133', 443)",1,0
97,"('104.20.68.102', 443)","('65.55.163.78', 443)",1,0
98,"('104.20.68.102', 443)","('199.167.65.10', 443)",1,0
99,"('104.20.68.102', 443)","('192.0.78.23', 443)",1,0
100,"('104.20.68.102', 443)","('192.0.76.3', 443)",1,0
101,"('104.20.68.102', 443)","('23.2.233.187', 443)",1,0
102,"('104.20.68.102', 443)","('172.217.17.138', 443)",1,0
103,"('104.20.68.102', 443)","('52.86.13.199', 443)",1,0
104,"('104.20.68.102', 443)","('172.217.168.206', 443)",1,0
105,"('104.20.68.102', 443)","('52.142.114.2', 443)",1,0
106,"('104.20.68.102', 443)","('192.0.72.3', 443)",1,0
107,"('104.20.68.102', 443)","('66.117.29.228', 443)",1,0
108,"('104.20.68.102', 443)","('104.102.7.236', 443)",1,0
109,"('104.20.68.102', 443)","('95.100.185.227', 443)",1,0
110,"('104.20.68.102', 443)","('88.221.166.54', 443)",1,0
111,"('104.20.68.102', 443)","('23.2.222.235', 443)",1,0
112,"('104.20.68.102', 443)","('192.0.78.17', 443)",1,0
113,"('40.77.226.250', 443)","('192.243.54.98', 443)",2,0
114,"('40.77.226.250', 443)","('192.0.77.32', 443)",2,0
115,"('40.77.226.250', 443)","('172.217.17.136', 443)",2,0
116,"('40.77.226.250', 443)","('192.0.78.13', 443)",2,0
117,"('40.77.226.250', 443)","('88.221.164.225', 443)",1,0
118,"('40.77.226.250', 443)","('104.19.197.151', 443)",1,0
119,"('40.77.226.250', 443)","('152.199.19.160', 443)",1,0
120,"('40.77.226.250', 443)","('95.101.126.251', 443)",1,0
121,"('40.77.226.250', 443)","('204.79.197.200', 443)",1,0
122,"('40.77.226.250', 443)","('172.217.168.227', 443)",2,0
123,"('40.77.226.250', 443)","('192.0.66.2', 443)",2,0
124,"('40.77.226.250', 443)","('213.174.135.2', 443)",2,0
125,"('40.77.226.250', 443)","('151.101.2.109', 443)",1,0
126,"('40.77.226.250', 443)","('68.232.35.133', 443)",2,0
127,"('40.77.226.250', 443)","('65.55.163.78', 443)",1,0
128,"('40.77.226.250', 443)","('199.167.65.10', 443)",1,0
129,"('40.77.226.250', 443)","('192.0.78.23', 443)",2,0
130,"('40.77.226.250', 443)","('192.0.76.3', 443)",2,0
131,"('40.77.226.250', 443)","('172.217.17.138', 443)",2,0
132,"('40.77.226.250', 443)","('172.217.168.206', 443)",2,0
133,"('40.77.226.250', 443)","('52.142.114.2', 443)",1,0
134,"('40.77.226.250', 443)","('192.0.72.3', 443)",2,0
135,"('40.77.226.250', 443)","('192.0.78.17', 443)",2,0
136,"('192.243.54.98', 443)","('192.0.77.32', 443)",2,0
137,"('192.243.54.98', 443)","('172.217.17.136', 443)",2,0
138,"('192.243.54.98', 443)","('192.0.78.13', 443)",2,0
139,"('192.243.54.98', 443)","('88.221.164.225', 443)",1,0
140,"('192.243.54.98', 443)","('104.19.197.151', 443)",1,0
141,"('192.243.54.98', 443)","('34.234.142.9', 443)",1,0
142,"('192.243.54.98', 443)","('95.100.186.52', 443)",1,0
143,"('192.243.54.98', 443)","('152.199.19.160', 443)",1,0
144,"('192.243.54.98', 443)","('95.101.126.251', 443)",1,0
145,"('192.243.54.98', 443)","('204.79.197.200', 443)",1,0
146,"('192.243.54.98', 443)","('95.101.2.41', 443)",2,0
147,"('192.243.54.98', 443)","('172.217.168.227', 443)",2,0
148,"('192.243.54.98', 443)","('192.0.66.2', 443)",2,0
149,"('192.243.54.98', 443)","('213.174.135.2', 443)",2,0
150,"('192.243.54.98', 443)","('151.101.2.109', 443)",1,0
