,source,target,weight,id
0,"('92.122.255.138', 443)","('92.122.254.129', 443)",1,0
1,"('92.122.255.138', 443)","('108.177.119.81', 443)",1,0
2,"('92.122.255.138', 443)","('31.13.64.21', 443)",1,0
3,"('92.122.255.138', 443)","('172.217.168.195', 443)",1,0
4,"('92.122.255.138', 443)","('172.217.17.78', 443)",1,0
5,"('92.122.255.138', 443)","('34.204.239.12', 443)",1,0
6,"('92.122.255.138', 443)","('23.34.180.211', 443)",1,0
7,"('92.122.255.138', 443)","('108.177.119.92', 443)",1,0
8,"('92.122.255.138', 443)","('52.85.254.245', 443)",1,0
9,"('92.122.255.138', 443)","('66.135.205.94', 443)",1,0
10,"('92.122.255.138', 443)","('104.16.58.5', 443)",1,0
11,"('92.122.255.138', 443)","('66.135.201.93', 443)",1,0
12,"('92.122.255.138', 443)","('172.217.17.36', 443)",1,0
13,"('92.122.255.138', 443)","('208.67.222.222', 53)",1,0
14,"('92.122.255.138', 443)","('2.20.131.219', 443)",1,0
15,"('92.122.255.138', 443)","('151.101.193.164', 443)",1,0
16,"('92.122.255.138', 443)","('208.67.220.220', 53)",1,0
17,"('92.122.255.138', 443)","('34.225.120.64', 443)",1,0
18,"('92.122.255.138', 443)","('172.217.168.206', 443)",1,0
19,"('92.122.255.138', 443)","('216.58.212.238', 443)",1,0
20,"('92.122.255.138', 443)","('66.211.185.77', 443)",1,0
21,"('92.122.255.138', 443)","('92.122.252.52', 443)",1,0
22,"('92.122.255.138', 443)","('92.122.255.229', 443)",1,0
23,"('92.122.255.138', 443)","('92.122.255.95', 443)",1,0
24,"('92.122.255.138', 443)","('173.194.79.92', 443)",1,0
25,"('92.122.255.138', 443)","('239.255.255.250', 1900)",1,0
26,"('92.122.255.138', 443)","('172.217.168.234', 443)",1,0
27,"('92.122.255.138', 443)","('216.58.212.179', 443)",1,0
28,"('92.122.255.138', 443)","('172.217.168.232', 443)",1,0
29,"('92.122.255.138', 443)","('52.85.255.94', 443)",1,0
30,"('92.122.255.138', 443)","('151.101.1.164', 443)",1,0
31,"('92.122.254.129', 443)","('108.177.119.81', 443)",1,0
32,"('92.122.254.129', 443)","('31.13.64.21', 443)",3,0
33,"('92.122.254.129', 443)","('172.217.168.195', 443)",3,0
34,"('92.122.254.129', 443)","('172.217.17.78', 443)",1,0
35,"('92.122.254.129', 443)","('34.204.239.12', 443)",2,0
36,"('92.122.254.129', 443)","('23.34.180.211', 443)",1,0
37,"('92.122.254.129', 443)","('108.177.119.92', 443)",1,0
38,"('92.122.254.129', 443)","('52.85.254.245', 443)",3,0
39,"('92.122.254.129', 443)","('66.135.205.94', 443)",1,0
40,"('92.122.254.129', 443)","('104.16.58.5', 443)",1,0
41,"('92.122.254.129', 443)","('66.135.201.93', 443)",1,0
42,"('92.122.254.129', 443)","('172.217.17.36', 443)",2,0
43,"('92.122.254.129', 443)","('208.67.222.222', 53)",7,0
44,"('92.122.254.129', 443)","('2.20.131.219', 443)",2,0
45,"('92.122.254.129', 443)","('151.101.193.164', 443)",1,0
46,"('92.122.254.129', 443)","('208.67.220.220', 53)",2,0
47,"('92.122.254.129', 443)","('34.225.120.64', 443)",2,0
48,"('92.122.254.129', 443)","('172.217.168.206', 443)",5,0
49,"('92.122.254.129', 443)","('216.58.212.238', 443)",1,0
50,"('92.122.254.129', 443)","('66.211.185.77', 443)",1,0
51,"('92.122.254.129', 443)","('92.122.252.52', 443)",2,0
52,"('92.122.254.129', 443)","('92.122.255.229', 443)",1,0
53,"('92.122.254.129', 443)","('92.122.255.95', 443)",3,0
54,"('92.122.254.129', 443)","('173.194.79.92', 443)",1,0
55,"('92.122.254.129', 443)","('239.255.255.250', 1900)",1,0
56,"('92.122.254.129', 443)","('172.217.168.234', 443)",1,0
57,"('92.122.254.129', 443)","('216.58.212.179', 443)",2,0
58,"('92.122.254.129', 443)","('172.217.168.232', 443)",5,0
59,"('92.122.254.129', 443)","('52.85.255.94', 443)",2,0
60,"('92.122.254.129', 443)","('151.101.1.164', 443)",2,0
61,"('108.177.119.81', 443)","('31.13.64.21', 443)",1,0
62,"('108.177.119.81', 443)","('172.217.168.195', 443)",2,0
63,"('108.177.119.81', 443)","('172.217.17.78', 443)",2,0
64,"('108.177.119.81', 443)","('34.204.239.12', 443)",2,0
65,"('108.177.119.81', 443)","('23.34.180.211', 443)",1,0
66,"('108.177.119.81', 443)","('108.177.119.92', 443)",1,0
67,"('108.177.119.81', 443)","('52.85.254.245', 443)",1,0
68,"('108.177.119.81', 443)","('66.135.205.94', 443)",1,0
69,"('108.177.119.81', 443)","('104.16.58.5', 443)",1,0
70,"('108.177.119.81', 443)","('66.135.201.93', 443)",1,0
71,"('108.177.119.81', 443)","('172.217.17.36', 443)",1,0
72,"('108.177.119.81', 443)","('208.67.222.222', 53)",2,0
73,"('108.177.119.81', 443)","('2.20.131.219', 443)",1,0
74,"('108.177.119.81', 443)","('151.101.193.164', 443)",1,0
75,"('108.177.119.81', 443)","('208.67.220.220', 53)",1,0
76,"('108.177.119.81', 443)","('34.225.120.64', 443)",2,0
77,"('108.177.119.81', 443)","('172.217.168.206', 443)",1,0
78,"('108.177.119.81', 443)","('216.58.212.238', 443)",1,0
79,"('108.177.119.81', 443)","('66.211.185.77', 443)",1,0
80,"('108.177.119.81', 443)","('92.122.252.52', 443)",2,0
81,"('108.177.119.81', 443)","('92.122.255.229', 443)",1,0
82,"('108.177.119.81', 443)","('92.122.255.95', 443)",2,0
83,"('108.177.119.81', 443)","('173.194.79.92', 443)",2,0
84,"('108.177.119.81', 443)","('239.255.255.250', 1900)",1,0
85,"('108.177.119.81', 443)","('172.217.168.234', 443)",1,0
86,"('108.177.119.81', 443)","('216.58.212.179', 443)",2,0
87,"('108.177.119.81', 443)","('172.217.168.232', 443)",2,0
88,"('108.177.119.81', 443)","('52.85.255.94', 443)",2,0
89,"('108.177.119.81', 443)","('151.101.1.164', 443)",2,0
90,"('31.13.64.21', 443)","('172.217.168.195', 443)",5,0
91,"('31.13.64.21', 443)","('172.217.17.78', 443)",1,0
92,"('31.13.64.21', 443)","('34.204.239.12', 443)",1,0
93,"('31.13.64.21', 443)","('23.34.180.211', 443)",1,0
94,"('31.13.64.21', 443)","('108.177.119.92', 443)",1,0
95,"('31.13.64.21', 443)","('52.85.254.245', 443)",2,0
96,"('31.13.64.21', 443)","('66.135.205.94', 443)",1,0
97,"('31.13.64.21', 443)","('104.16.58.5', 443)",1,0
98,"('31.13.64.21', 443)","('66.135.201.93', 443)",1,0
99,"('31.13.64.21', 443)","('172.217.17.36', 443)",4,0
