,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('104.25.116.113', 443)",1398,40,457.3191489361702,50.40847542919047,532.5293361765504,283587.49388863734,0.8383186150820192,-0.9827692870916089,40.0,40.0,50.99999999999999,71.0,74.0,272.59999999999985,748.4,1086.6000000000004,1398.0,55,557,40,88.47272727272727,0.0,123.85708106089703,15340.57652892562,2.964638995884413,7.532166006576777,40.0,40.0,40.0,40.0,40.0,40.0,55.99999999999994,72.60000000000002,178.40000000000012,102,1398,40,258.4313725490196,5.189107764769607,415.62873491888524,172747.245290273,1.8955951878429398,2.1623177821995663,40.0,40.0,40.0,40.0,43.5,71.0,97.49999999999983,468.2000000000002,975.6000000000005,8786.666666666666,1.6666666666666667,0.9428090415820634,3,34.0,1,0.40784313725490196,0.09803921568627451,0.4549019607843137,0.44313725490196076,0
1,"('34.241.28.60', 443)",60,52,56.0,5.930408874022408,4.0,16.0,0.0,-2.0,52.800000000000004,53.6,54.4,55.2,56.0,56.8,57.6,58.4,59.2,4,60,52,54.0,0.0,3.4641016151377544,12.0,1.1547005383792515,-0.6666666666666665,52.0,52.0,52.0,52.0,52.0,52.0,52.8,55.2,57.60000000000001,6,60,52,54.666666666666664,0.0,3.7712361663282534,14.222222222222223,0.7071067811865493,-1.4999999999999982,52.0,52.0,52.0,52.0,52.0,52.0,56.0,60.0,60.0,328.0,1.0,0.0,1,6.0,1,0.13333333333333333,0.9450980392156862,0.10980392156862745,0.23529411764705882,0
2,"('167.114.119.127', 443)",1398,52,425.3333333333333,213.49471946480668,529.4609417973047,280328.8888888889,1.2130841522363895,-0.356909077874473,52.0,52.0,55.199999999999996,87.20000000000002,196.0,287.2,310.0,745.2000000000004,1398.0,13,569,52,142.3846153846154,0.0,179.96518400963367,32387.467455621303,1.7985189678081495,1.399602317232687,52.0,52.0,52.0,52.0,52.0,53.599999999999994,69.19999999999996,140.00000000000014,471.60000000000025,22,1398,52,258.1363636363636,5.930408874022408,391.3711671749311,153171.39049586785,2.1973370630157354,3.6189165590965953,52.0,52.0,52.0,52.0,56.0,73.79999999999998,190.6,310.0,566.6,1893.0,1.0,0.0,3,7.333333333333333,1,0.6549019607843137,0.4470588235294118,0.4666666666666667,0.4980392156862745,0
3,"('111.65.251.2', 443)",1398,52,925.859649122807,0.0,597.7406713000152,357293.9101261927,-0.5872177473916834,-1.5592059905008486,52.0,110.0,339.0,1084.0,1398.0,1398.0,1398.0,1398.0,1398.0,60,569,52,87.46666666666667,0.0,103.16531501537821,10643.082222222221,3.6535849414727237,13.340144585788241,52.0,52.0,52.0,52.0,52.0,52.0,52.0,63.200000000000045,141.0000000000001,117,1398,52,495.9145299145299,35.58245324413445,595.9315565107221,355134.420045292,0.7681277892443402,-1.3225297439153236,52.0,52.0,52.0,52.0,76.0,185.9999999999995,1064.0,1398.0,1398.0,19340.666666666668,1.6666666666666667,0.9428090415820634,3,39.0,1,0.43529411764705883,0.2549019607843137,0.984313725490196,0.00784313725490196,0
4,"('54.230.14.198', 443)",1398,52,1113.575,0.0,520.6786382933334,271106.24437499995,-1.402116530181823,0.09321995913759507,52.0,764.4000000000004,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,43,569,52,76.67441860465117,0.0,95.58187064896252,9135.893996755003,4.259165297029609,17.229226811514952,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,63.20000000000002,83,1398,52,576.3855421686746,0.0,635.4732195797234,403826.2128030193,0.4678705619006581,-1.7283337169211688,52.0,52.0,52.0,52.0,52.0,448.9999999999994,1398.0,1398.0,1398.0,23920.0,3.0,1.0,2,41.5,1,0.21176470588235294,0.9019607843137255,0.054901960784313725,0.7764705882352941,0
5,"('23.56.185.158', 443)",1398,52,776.2413793103449,0.0,649.276502130477,421559.9762187872,-0.1126884754717007,-1.9484751367927051,52.0,52.0,60.0,204.0,1398.0,1398.0,1398.0,1398.0,1398.0,33,621,40,95.66666666666667,0.0,146.4276978821654,21441.070707070703,2.990116700035025,7.4317502877367705,40.0,40.0,40.0,40.0,40.0,52.0,52.0,73.80000000000004,103.0,62,1398,40,414.0,17.791226622067224,569.1282524545196,323906.96774193546,1.0795863116122155,-0.7277542484643602,40.0,40.0,52.0,52.0,52.0,83.0,337.69999999999914,1398.0,1398.0,12834.0,2.0,0.0,2,31.0,1,0.09019607843137255,0.2196078431372549,0.7254901960784313,0.6196078431372549,0
6,"('23.2.226.187', 443)",1398,52,1204.807486631016,0.0,450.79379227370305,203215.04315250655,-2.0003487086323397,2.1311860613005047,99.20000000000005,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,185,569,40,75.04864864864865,0.0,85.90505639594252,7379.678714390065,4.746249992285918,21.68398448579139,52.0,52.0,52.0,52.0,52.0,52.0,72.0,72.0,72.0,372,1398,40,642.9650537634409,47.443270992179265,651.8460974802764,424903.33480026596,0.2649076022776482,-1.8968078824029477,52.0,52.0,52.0,72.0,72.0,1398.0,1398.0,1398.0,1398.0,47836.6,2.2,0.9797958971132712,5,74.4,1,0.09019607843137255,0.00784313725490196,0.8862745098039215,0.7333333333333333,0
7,"('104.17.174.47', 443)",1398,40,920.8055555555555,0.0,612.422367844123,375061.1566358023,-0.5794461911959812,-1.5983542436454266,52.0,80.0,130.40000000000015,1309.6000000000013,1398.0,1398.0,1398.0,1398.0,1398.0,84,1226,40,88.41666666666667,0.0,157.90685985380395,24934.576388888883,5.183460967583596,31.124535418446747,40.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,198.60000000000002,192,1398,40,556.6354166666666,59.30408874022408,626.4120568728381,392392.0649956597,0.5349350301031898,-1.6519929433471547,40.0,40.0,40.0,55.200000000000045,80.0,290.39999999999986,1398.0,1398.0,1398.0,53437.0,2.5,0.5,2,96.0,1,0.40784313725490196,0.06666666666666667,0.6823529411764706,0.1843137254901961,0
8,"('216.137.59.63', 443)",1398,52,1215.5428571428572,0.0,446.7550522766294,199590.07673469387,-2.067333135711776,2.319084014232317,158.8,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,25,569,52,98.92,0.0,112.59517574034865,12677.673599999998,3.1073271428284572,9.53425275356421,52.0,52.0,52.0,52.0,52.0,52.0,58.39999999999998,91.60000000000002,208.60000000000008,95,1398,52,921.6947368421053,0.0,626.2375045280842,392173.4120775622,-0.5746498822332744,-1.641080440184676,52.0,52.0,166.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,43780.5,1.0,0.0,2,47.5,1,0.8470588235294118,0.5372549019607843,0.23137254901960785,0.24705882352941178,0
9,"('202.131.200.84', 443)",1398,40,501.5151515151515,370.6505546264005,533.611771326031,284741.52249770437,0.8920098440321858,-0.8548253710065579,52.0,52.0,60.0,63.2,310.0,474.0,479.19999999999993,1398.0,1398.0,47,617,40,148.80851063829786,0.0,182.52130604839422,33314.02716161159,1.7227751256405448,1.2852042427562296,52.0,52.0,52.0,52.0,52.0,60.0,83.0,178.0,488.8,80,1398,40,294.3,11.860817748044816,408.8715079337273,167175.91000000003,1.8784099310384046,2.405291981380138,52.0,52.0,52.0,52.0,60.0,83.0,310.0,476.4000000000001,695.1000000000066,7848.0,3.0,1.4142135623730951,3,26.666666666666668,1,0.792156862745098,0.5137254901960784,0.7843137254901961,0.32941176470588235,0
