,source,target,weight,id
0,"('95.216.43.9', 443)","('216.137.59.253', 443)",2,0
1,"('95.216.43.9', 443)","('216.137.59.238', 443)",2,0
2,"('95.216.43.9', 443)","('54.243.161.167', 443)",1,0
3,"('95.216.43.9', 443)","('108.177.126.157', 443)",2,0
4,"('95.216.43.9', 443)","('185.167.72.20', 443)",2,0
5,"('95.216.43.9', 443)","('159.69.220.11', 443)",2,0
6,"('95.216.43.9', 443)","('172.64.111.18', 443)",1,0
7,"('95.216.43.9', 443)","('172.217.168.195', 443)",1,0
8,"('95.216.43.9', 443)","('94.130.163.44', 443)",1,0
9,"('95.216.43.9', 443)","('172.217.17.68', 443)",1,0
10,"('95.216.43.9', 443)","('172.217.168.206', 443)",1,0
11,"('95.216.43.9', 443)","('208.67.222.222', 53)",2,0
12,"('95.216.43.9', 443)","('151.139.236.246', 80)",1,0
13,"('216.137.59.253', 443)","('216.137.59.238', 443)",4,0
14,"('216.137.59.253', 443)","('54.243.161.167', 443)",1,0
15,"('216.137.59.253', 443)","('108.177.126.157', 443)",4,0
16,"('216.137.59.253', 443)","('185.167.72.20', 443)",2,0
17,"('216.137.59.253', 443)","('159.69.220.11', 443)",2,0
18,"('216.137.59.253', 443)","('172.64.111.18', 443)",1,0
19,"('216.137.59.253', 443)","('172.217.168.195', 443)",3,0
20,"('216.137.59.253', 443)","('94.130.163.44', 443)",1,0
21,"('216.137.59.253', 443)","('172.217.17.68', 443)",2,0
22,"('216.137.59.253', 443)","('172.217.168.206', 443)",3,0
23,"('216.137.59.253', 443)","('208.67.222.222', 53)",4,0
24,"('216.137.59.253', 443)","('151.139.236.246', 80)",1,0
25,"('216.137.59.238', 443)","('54.243.161.167', 443)",1,0
26,"('216.137.59.238', 443)","('108.177.126.157', 443)",5,0
27,"('216.137.59.238', 443)","('185.167.72.20', 443)",2,0
28,"('216.137.59.238', 443)","('159.69.220.11', 443)",2,0
29,"('216.137.59.238', 443)","('172.64.111.18', 443)",2,0
30,"('216.137.59.238', 443)","('172.217.168.195', 443)",4,0
31,"('216.137.59.238', 443)","('94.130.163.44', 443)",1,0
32,"('216.137.59.238', 443)","('172.217.17.68', 443)",3,0
33,"('216.137.59.238', 443)","('172.217.168.206', 443)",4,0
34,"('216.137.59.238', 443)","('208.67.222.222', 53)",5,0
