,source,target,weight,id
0,"('172.217.17.110', 80)","('104.27.100.110', 80)",1,0
1,"('172.217.17.110', 80)","('172.217.17.68', 80)",2,0
2,"('172.217.17.110', 80)","('188.72.213.123', 443)",1,0
3,"('172.217.17.110', 80)","('104.27.100.110', 443)",1,0
4,"('172.217.17.110', 80)","('172.217.17.67', 443)",2,0
5,"('172.217.17.110', 80)","('172.217.17.68', 443)",2,0
6,"('172.217.17.110', 80)","('216.58.212.238', 443)",2,0
7,"('172.217.17.110', 80)","('208.67.222.222', 53)",2,0
8,"('172.217.17.110', 80)","('34.212.55.103', 443)",1,0
9,"('172.217.17.110', 80)","('104.31.160.7', 443)",1,0
10,"('104.27.100.110', 80)","('172.217.17.68', 80)",2,0
11,"('104.27.100.110', 80)","('188.72.213.123', 443)",1,0
12,"('104.27.100.110', 80)","('104.27.100.110', 443)",2,0
13,"('104.27.100.110', 80)","('172.217.17.67', 443)",2,0
14,"('104.27.100.110', 80)","('172.217.17.68', 443)",2,0
15,"('104.27.100.110', 80)","('216.58.212.238', 443)",2,0
16,"('104.27.100.110', 80)","('208.67.222.222', 53)",2,0
17,"('104.27.100.110', 80)","('34.212.55.103', 443)",1,0
18,"('104.27.100.110', 80)","('104.31.160.7', 443)",2,0
19,"('172.217.17.68', 80)","('188.72.213.123', 443)",1,0
20,"('172.217.17.68', 80)","('104.27.100.110', 443)",2,0
21,"('172.217.17.68', 80)","('172.217.17.67', 443)",4,0
22,"('172.217.17.68', 80)","('172.217.17.68', 443)",4,0
23,"('172.217.17.68', 80)","('216.58.212.238', 443)",5,0
24,"('172.217.17.68', 80)","('208.67.222.222', 53)",6,0
25,"('172.217.17.68', 80)","('34.212.55.103', 443)",1,0
26,"('172.217.17.68', 80)","('104.31.160.7', 443)",2,0
27,"('188.72.213.123', 443)","('104.27.100.110', 443)",1,0
28,"('188.72.213.123', 443)","('172.217.17.67', 443)",1,0
29,"('188.72.213.123', 443)","('172.217.17.68', 443)",1,0
30,"('188.72.213.123', 443)","('216.58.212.238', 443)",1,0
31,"('188.72.213.123', 443)","('208.67.222.222', 53)",1,0
32,"('188.72.213.123', 443)","('34.212.55.103', 443)",1,0
33,"('188.72.213.123', 443)","('104.31.160.7', 443)",1,0
34,"('104.27.100.110', 443)","('172.217.17.67', 443)",2,0
35,"('104.27.100.110', 443)","('172.217.17.68', 443)",3,0
36,"('104.27.100.110', 443)","('216.58.212.238', 443)",2,0
37,"('104.27.100.110', 443)","('208.67.222.222', 53)",4,0
38,"('104.27.100.110', 443)","('34.212.55.103', 443)",1,0
39,"('104.27.100.110', 443)","('104.31.160.7', 443)",4,0
40,"('172.217.17.67', 443)","('172.217.17.68', 443)",4,0
41,"('172.217.17.67', 443)","('216.58.212.238', 443)",4,0
42,"('172.217.17.67', 443)","('208.67.222.222', 53)",4,0
43,"('172.217.17.67', 443)","('34.212.55.103', 443)",1,0
44,"('172.217.17.67', 443)","('104.31.160.7', 443)",2,0
45,"('172.217.17.68', 443)","('216.58.212.238', 443)",6,0
46,"('172.217.17.68', 443)","('208.67.222.222', 53)",18,0
47,"('172.217.17.68', 443)","('34.212.55.103', 443)",1,0
48,"('172.217.17.68', 443)","('104.31.160.7', 443)",6,0
49,"('216.58.212.238', 443)","('208.67.222.222', 53)",8,0
50,"('216.58.212.238', 443)","('34.212.55.103', 443)",1,0
51,"('216.58.212.238', 443)","('104.31.160.7', 443)",2,0
52,"('208.67.222.222', 53)","('34.212.55.103', 443)",1,0
53,"('208.67.222.222', 53)","('104.31.160.7', 443)",9,0
54,"('34.212.55.103', 443)","('104.31.160.7', 443)",1,0
55,"('69.39.239.245', 8000)","('108.177.126.157', 443)",1,0
56,"('69.39.239.245', 8000)","('104.25.64.8', 443)",2,0
57,"('69.39.239.245', 8000)","('172.217.17.67', 443)",1,0
58,"('69.39.239.245', 8000)","('95.211.229.246', 443)",2,0
59,"('69.39.239.245', 8000)","('104.27.7.111', 443)",2,0
60,"('69.39.239.245', 8000)","('172.217.20.74', 443)",1,0
61,"('69.39.239.245', 8000)","('172.217.168.195', 443)",1,0
62,"('69.39.239.245', 8000)","('104.31.232.10', 443)",2,0
63,"('69.39.239.245', 8000)","('107.182.230.155', 8000)",2,0
64,"('69.39.239.245', 8000)","('185.70.212.109', 443)",2,0
65,"('69.39.239.245', 8000)","('104.27.159.75', 443)",2,0
66,"('69.39.239.245', 8000)","('104.17.47.107', 443)",1,0
67,"('69.39.239.245', 8000)","('104.31.66.83', 443)",2,0
68,"('69.39.239.245', 8000)","('208.67.222.222', 53)",2,0
69,"('69.39.239.245', 8000)","('88.208.20.195', 443)",2,0
70,"('69.39.239.245', 8000)","('68.232.35.133', 443)",2,0
71,"('69.39.239.245', 8000)","('104.31.233.10', 443)",1,0
72,"('69.39.239.245', 8000)","('198.178.122.73', 8000)",2,0
73,"('69.39.239.245', 8000)","('172.217.17.68', 80)",1,0
74,"('69.39.239.245', 8000)","('172.217.17.68', 443)",1,0
75,"('69.39.239.245', 8000)","('185.44.0.12', 443)",1,0
76,"('69.39.239.245', 8000)","('172.217.168.206', 443)",1,0
77,"('69.39.239.245', 8000)","('205.185.216.10', 443)",1,0
78,"('69.39.239.245', 8000)","('216.58.212.238', 443)",1,0
79,"('69.39.239.245', 8000)","('69.39.239.248', 8000)",2,0
80,"('69.39.239.245', 8000)","('104.17.49.107', 443)",1,0
81,"('69.39.239.245', 8000)","('104.16.67.60', 443)",2,0
82,"('69.39.239.245', 8000)","('104.31.160.7', 443)",2,0
83,"('69.39.239.245', 8000)","('64.111.199.222', 443)",1,0
84,"('69.39.239.245', 8000)","('104.27.100.110', 80)",1,0
85,"('69.39.239.245', 8000)","('104.27.100.110', 443)",2,0
86,"('69.39.239.245', 8000)","('172.241.24.22', 443)",2,0
87,"('69.39.239.245', 8000)","('172.217.168.232', 443)",2,0
88,"('69.39.239.245', 8000)","('107.182.233.64', 8000)",2,0
89,"('69.39.239.245', 8000)","('104.17.48.107', 443)",2,0
90,"('69.39.239.245', 8000)","('169.44.67.161', 443)",1,0
91,"('69.39.239.245', 8000)","('108.170.45.82', 8000)",2,0
92,"('108.177.126.157', 443)","('104.25.64.8', 443)",2,0
93,"('108.177.126.157', 443)","('172.217.17.67', 443)",1,0
94,"('108.177.126.157', 443)","('95.211.229.246', 443)",2,0
95,"('108.177.126.157', 443)","('104.27.7.111', 443)",2,0
96,"('108.177.126.157', 443)","('172.217.20.74', 443)",3,0
97,"('108.177.126.157', 443)","('172.217.168.195', 443)",4,0
98,"('108.177.126.157', 443)","('104.31.232.10', 443)",2,0
99,"('108.177.126.157', 443)","('107.182.230.155', 8000)",1,0
100,"('108.177.126.157', 443)","('185.70.212.109', 443)",2,0
101,"('108.177.126.157', 443)","('104.27.159.75', 443)",2,0
