,source,target,weight,id
0,"('98.136.103.26', 443)","('88.221.184.89', 443)",1,0
1,"('98.136.103.26', 443)","('185.165.123.77', 443)",1,0
2,"('98.136.103.26', 443)","('198.134.112.241', 80)",1,0
3,"('98.136.103.26', 443)","('87.248.116.11', 443)",1,0
4,"('98.136.103.26', 443)","('79.175.141.111', 443)",1,0
5,"('98.136.103.26', 443)","('192.229.221.24', 443)",1,0
6,"('98.136.103.26', 443)","('152.195.52.104', 443)",1,0
7,"('98.136.103.26', 443)","('188.125.72.139', 443)",1,0
8,"('98.136.103.26', 443)","('194.190.77.85', 443)",1,0
9,"('98.136.103.26', 443)","('52.30.174.169', 443)",1,0
10,"('98.136.103.26', 443)","('172.217.17.69', 443)",1,0
11,"('98.136.103.26', 443)","('192.229.220.196', 443)",1,0
12,"('98.136.103.26', 443)","('208.67.222.222', 53)",1,0
13,"('98.136.103.26', 443)","('152.195.53.200', 443)",1,0
14,"('98.136.103.26', 443)","('74.6.140.136', 443)",1,0
15,"('88.221.184.89', 443)","('185.165.123.77', 443)",1,0
16,"('88.221.184.89', 443)","('198.134.112.241', 80)",1,0
17,"('88.221.184.89', 443)","('87.248.116.11', 443)",1,0
18,"('88.221.184.89', 443)","('79.175.141.111', 443)",1,0
19,"('88.221.184.89', 443)","('192.229.221.24', 443)",1,0
20,"('88.221.184.89', 443)","('152.195.52.104', 443)",1,0
21,"('88.221.184.89', 443)","('188.125.72.139', 443)",1,0
22,"('88.221.184.89', 443)","('194.190.77.85', 443)",1,0
23,"('88.221.184.89', 443)","('52.30.174.169', 443)",1,0
24,"('88.221.184.89', 443)","('172.217.17.69', 443)",1,0
25,"('88.221.184.89', 443)","('192.229.220.196', 443)",1,0
26,"('88.221.184.89', 443)","('208.67.222.222', 53)",1,0
27,"('88.221.184.89', 443)","('152.195.53.200', 443)",1,0
28,"('88.221.184.89', 443)","('74.6.140.136', 443)",1,0
29,"('185.165.123.77', 443)","('198.134.112.241', 80)",1,0
30,"('185.165.123.77', 443)","('87.248.116.11', 443)",1,0
31,"('185.165.123.77', 443)","('79.175.141.111', 443)",1,0
32,"('185.165.123.77', 443)","('192.229.221.24', 443)",1,0
33,"('185.165.123.77', 443)","('152.195.52.104', 443)",1,0
