,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('91.192.148.12', 443)",1398,40,479.70588235294116,382.51137237444533,531.5535239173261,282549.1487889273,0.9787535301958072,-0.7149611751610889,40.0,40.0,49.6,150.4000000000001,298.0,388.3999999999999,446.4,1212.8000000000006,1398.0,24,1001,40,150.83333333333334,0.0,233.9657501050575,54739.97222222221,2.4023716815094796,5.09485689991762,40.0,40.0,40.0,40.0,40.0,40.0,61.09999999999998,166.0,504.4999999999999,41,1398,40,287.1951219512195,17.791226622067224,418.86578673040106,175448.5472932778,1.8368290366454454,2.1116023875555783,40.0,40.0,40.0,40.0,52.0,71.0,298.0,440.0,1001.0,3925.0,1.3333333333333333,0.4714045207910317,3,13.666666666666666,1,0.3568627450980392,0.7529411764705882,0.5803921568627451,0.047058823529411764,0
1,"('23.56.185.158', 443)",1057,52,166.63636363636363,0.0,285.0554245078004,81256.5950413223,2.7274600974852494,5.6696925576066395,52.0,52.0,52.0,52.0,52.0,60.0,83.0,117.0,204.0,12,1398,40,300.5,14.82602218505602,445.00383893475197,198028.41666666666,1.5457539375458513,0.8098277892027563,52.0,52.0,52.0,52.0,56.0,73.79999999999998,96.99999999999999,517.4000000000004,999.0000000000001,23,1398,40,236.47826086956522,11.860817748044816,382.9522469452995,146652.42344045368,2.0113546501140402,2.5230644522351513,52.0,52.0,52.0,52.0,52.0,64.59999999999998,90.99999999999997,169.20000000000013,957.0000000000003,2719.5,1.5,0.5,2,11.5,1,0.09019607843137255,0.2196078431372549,0.7254901960784313,0.6196078431372549,0
2,"('49.213.114.214', 443)",1398,52,438.7710843373494,102.29955307688654,524.4400645760763,275037.3813325591,0.9559742102748787,-0.9052150261036753,52.0,52.0,60.0,90.0,121.0,198.0,363.0,1262.4000000000015,1340.0,119,618,40,125.01680672268908,0.0,152.6356667897697,23297.646776357604,2.2328460337670113,3.709186619728098,52.0,52.0,52.0,52.0,52.0,60.0,83.0,178.0,287.2000000000006,202,1398,40,253.93564356435644,11.860817748044816,388.02581165653726,150564.03051171452,2.0544183609197897,2.8187985756862153,52.0,52.0,52.0,52.0,60.0,90.0,148.99999999999955,310.0,972.0,17098.333333333332,3.0,0.816496580927726,3,67.33333333333333,1,0.19215686274509805,0.8352941176470589,0.4470588235294118,0.8392156862745098,0
3,"('216.18.168.1', 443)",1398,40,437.125,46.70196988292646,520.8143713214911,271247.609375,0.9872148938975555,-0.6399232250914273,46.0,52.0,52.0,60.0,71.5,294.0,615.5,784.0,1398.0,20,896,52,164.4,0.0,250.37080500729314,62685.54,2.084386808653143,2.6829804334363514,52.0,52.0,52.0,52.0,52.0,52.0,60.0,102.0000000000001,588.7000000000003,36,1398,40,285.6111111111111,11.860817748044816,416.82725423914314,173744.95987654326,1.6962881653252142,1.5835158028374465,52.0,52.0,52.0,52.0,52.0,60.0,130.5,569.0,840.0,2570.5,1.75,1.299038105676658,4,9.0,1,0.8470588235294118,0.07058823529411765,0.6588235294117647,0.00392156862745098,0
4,"('103.235.46.191', 443)",1320,40,380.7154471544715,66.71709983275208,518.4261128423534,268765.6344768325,1.1473557102568812,-0.5716563870946056,40.0,40.0,46.0,57.80000000000005,85.0,108.0,303.7999999999991,1274.400000000001,1320.0,131,720,40,88.17557251908397,0.0,140.07563283722317,19621.182914748555,3.2241342074600134,8.908207002414395,40.0,40.0,40.0,40.0,40.0,40.0,52.0,60.0,91.0,254,1320,40,229.83858267716536,13.343419966550417,402.04918207924464,161643.5448105896,2.104864945670515,2.7749875672894575,40.0,40.0,40.0,40.0,49.0,58.399999999999864,85.0,159.0,1156.2000000000028,8339.857142857143,2.142857142857143,0.989743318610787,7,36.285714285714285,1,0.403921568627451,0.9215686274509803,0.1803921568627451,0.7490196078431373,0
5,"('216.137.59.91', 443)",52,52,52.0,0.0,0.0,0.0,0.0,-3.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,4,83,52,59.75,0.0,13.423393758658799,180.1875,1.1547005383792515,-0.6666666666666665,52.0,52.0,52.0,52.0,52.0,52.0,55.09999999999999,64.4,73.7,7,83,52,56.42857142857143,0.0,10.847740289468359,117.67346938775508,2.0412414523193143,2.166666666666668,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.4,197.5,1.0,0.0,2,3.5,1,0.8470588235294118,0.5372549019607843,0.23137254901960785,0.3568627450980392,0
6,"('35.186.234.100', 443)",1398,52,300.2352941176471,11.860817748044816,437.54966500108367,191449.70934256056,1.7833568454352047,1.7493601777504244,52.0,52.0,52.0,52.0,60.0,94.8,163.99999999999983,509.60000000000014,939.6000000000003,20,569,52,125.0,5.930408874022408,144.78743039366367,20963.4,2.329094473730594,3.9696743308035476,52.0,52.0,52.0,52.0,56.0,85.8,98.0,107.40000000000005,257.1000000000004,37,1398,52,205.51351351351352,11.860817748044816,326.98827333478795,106921.33089846601,2.7122916488719553,6.766203023988416,52.0,52.0,52.0,52.0,60.0,90.0,98.0,212.20000000000005,559.4,2534.6666666666665,1.0,0.0,3,12.333333333333334,1,0.13725490196078433,0.7294117647058823,0.9176470588235294,0.39215686274509803,0
7,"('91.225.248.133', 443)",1398,40,256.05555555555554,51.14977653844327,414.18493886215475,171549.16358024685,2.2581755017540597,3.4542256431563922,48.4,52.0,52.0,58.400000000000006,86.5,95.6,109.19999999999999,298.80000000000007,658.8000000000008,21,838,40,133.1904761904762,0.0,195.0254242394392,38034.91609977324,2.7329008885309842,6.33508421482666,52.0,52.0,52.0,52.0,52.0,52.0,83.0,98.0,229.0,39,1398,40,189.89743589743588,17.791226622067224,321.5719239938676,103408.50230111774,2.9240897490196494,7.712043252528941,49.60000000000001,52.0,52.0,52.0,52.0,83.0,96.39999999999999,198.4000000000001,387.4000000000006,7406.0,2.0,0.0,1,39.0,1,0.3568627450980392,0.8823529411764706,0.9725490196078431,0.5215686274509804,0
8,"('188.132.227.242', 443)",1398,52,1214.485294117647,0.0,433.23918446997334,187696.1909602076,-2.118889459442272,2.693304316764382,115.6,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,1398.0,64,569,52,72.296875,0.0,76.87849172710385,5910.302490234375,5.015611787842591,26.795999015697497,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,87.90000000000002,132,1398,52,660.6969696969697,88.95613311033611,652.2320759514271,425406.6808999082,0.20416051383538308,-1.9221935427301096,52.0,52.0,52.0,52.0,112.0,1398.0,1398.0,1398.0,1398.0,29070.666666666668,1.3333333333333333,0.4714045207910317,3,44.0,1,0.7372549019607844,0.5176470588235295,0.8901960784313725,0.9490196078431372,0
9,"('216.239.34.21', 443)",1398,52,247.27777777777777,62.269293177235284,413.31462397919296,170828.97839506168,2.3389394319590955,3.702431349699828,52.0,52.0,52.0,58.400000000000006,94.0,98.99999999999999,119.19999999999999,206.00000000000014,651.1000000000008,19,569,52,116.42105263157895,11.860817748044816,125.82289800370147,15831.401662049864,2.5995172368997874,6.163612166600885,52.0,52.0,52.0,52.0,60.0,79.19999999999997,94.8,116.80000000000001,244.79999999999995,37,1398,52,180.0810810810811,17.791226622067224,309.0523771211551,95513.37180423667,3.3272186467174945,10.122941698115136,52.0,52.0,52.0,52.0,64.0,94.79999999999998,98.99999999999999,144.0,317.19999999999993,3331.5,1.0,0.0,2,18.5,1,0.8470588235294118,0.9372549019607843,0.13333333333333333,0.08235294117647059,0
