,source,target,weight,id
0,"('23.2.219.140', 443)","('159.45.2.178', 443)",1,0
1,"('23.2.219.140', 443)","('172.217.17.66', 443)",1,0
2,"('23.2.219.140', 443)","('94.182.163.186', 443)",1,0
3,"('23.2.219.140', 443)","('172.217.168.230', 443)",1,0
4,"('23.2.219.140', 443)","('172.217.17.130', 443)",1,0
5,"('23.2.219.140', 443)","('31.13.64.21', 443)",1,0
6,"('23.2.219.140', 443)","('159.45.2.145', 443)",1,0
7,"('23.2.219.140', 443)","('52.85.255.13', 443)",1,0
8,"('23.2.219.140', 443)","('208.67.222.222', 53)",1,0
9,"('23.2.219.140', 443)","('151.101.2.49', 443)",1,0
10,"('23.2.219.140', 443)","('185.184.8.30', 443)",1,0
11,"('23.2.219.140', 443)","('5.134.215.226', 443)",1,0
12,"('23.2.219.140', 443)","('188.125.66.33', 443)",1,0
13,"('23.2.219.140', 443)","('94.182.163.51', 80)",1,0
14,"('23.2.219.140', 443)","('66.117.28.86', 443)",1,0
15,"('23.2.219.140', 443)","('52.213.106.142', 443)",1,0
16,"('23.2.219.140', 443)","('94.182.163.51', 443)",1,0
17,"('23.2.219.140', 443)","('92.122.149.72', 443)",1,0
18,"('23.2.219.140', 443)","('172.217.168.206', 443)",1,0
19,"('23.2.219.140', 443)","('52.211.104.45', 443)",1,0
20,"('23.2.219.140', 443)","('64.158.223.157', 443)",1,0
21,"('23.2.219.140', 443)","('52.54.1.244', 443)",1,0
22,"('23.2.219.140', 443)","('163.171.140.209', 443)",1,0
23,"('23.2.219.140', 443)","('94.182.163.211', 443)",1,0
24,"('23.2.219.140', 443)","('172.217.17.33', 443)",1,0
25,"('23.2.219.140', 443)","('159.45.66.143', 443)",1,0
26,"('23.2.219.140', 443)","('23.222.19.43', 443)",1,0
27,"('23.2.219.140', 443)","('94.182.163.52', 443)",1,0
28,"('23.2.219.140', 443)","('159.45.2.156', 443)",1,0
29,"('23.2.219.140', 443)","('172.217.168.194', 443)",1,0
30,"('23.2.219.140', 443)","('23.222.53.44', 443)",1,0
31,"('159.45.2.178', 443)","('172.217.17.66', 443)",1,0
32,"('159.45.2.178', 443)","('94.182.163.186', 443)",2,0
33,"('159.45.2.178', 443)","('172.217.168.230', 443)",1,0
34,"('159.45.2.178', 443)","('172.217.17.130', 443)",2,0
35,"('159.45.2.178', 443)","('31.13.64.21', 443)",1,0
36,"('159.45.2.178', 443)","('159.45.2.145', 443)",1,0
37,"('159.45.2.178', 443)","('52.85.255.13', 443)",1,0
38,"('159.45.2.178', 443)","('208.67.222.222', 53)",2,0
39,"('159.45.2.178', 443)","('151.101.2.49', 443)",2,0
40,"('159.45.2.178', 443)","('185.184.8.30', 443)",1,0
41,"('159.45.2.178', 443)","('5.134.215.226', 443)",1,0
42,"('159.45.2.178', 443)","('188.125.66.33', 443)",1,0
43,"('159.45.2.178', 443)","('94.182.163.51', 80)",1,0
44,"('159.45.2.178', 443)","('66.117.28.86', 443)",2,0
45,"('159.45.2.178', 443)","('52.213.106.142', 443)",1,0
46,"('159.45.2.178', 443)","('94.182.163.51', 443)",2,0
47,"('159.45.2.178', 443)","('92.122.149.72', 443)",1,0
48,"('159.45.2.178', 443)","('172.217.168.206', 443)",2,0
49,"('159.45.2.178', 443)","('52.211.104.45', 443)",2,0
50,"('159.45.2.178', 443)","('64.158.223.157', 443)",2,0
51,"('159.45.2.178', 443)","('52.54.1.244', 443)",1,0
52,"('159.45.2.178', 443)","('163.171.140.209', 443)",1,0
53,"('159.45.2.178', 443)","('94.182.163.211', 443)",2,0
54,"('159.45.2.178', 443)","('172.217.17.33', 443)",1,0
55,"('159.45.2.178', 443)","('159.45.66.143', 443)",1,0
56,"('159.45.2.178', 443)","('23.222.19.43', 443)",1,0
57,"('159.45.2.178', 443)","('94.182.163.52', 443)",1,0
58,"('159.45.2.178', 443)","('159.45.2.156', 443)",1,0
59,"('159.45.2.178', 443)","('172.217.168.194', 443)",1,0
60,"('159.45.2.178', 443)","('23.222.53.44', 443)",1,0
61,"('172.217.17.66', 443)","('94.182.163.186', 443)",3,0
62,"('172.217.17.66', 443)","('172.217.168.230', 443)",3,0
63,"('172.217.17.66', 443)","('172.217.17.130', 443)",4,0
64,"('172.217.17.66', 443)","('31.13.64.21', 443)",1,0
65,"('172.217.17.66', 443)","('159.45.2.145', 443)",1,0
66,"('172.217.17.66', 443)","('52.85.255.13', 443)",1,0
67,"('172.217.17.66', 443)","('208.67.222.222', 53)",5,0
68,"('172.217.17.66', 443)","('151.101.2.49', 443)",2,0
69,"('172.217.17.66', 443)","('185.184.8.30', 443)",1,0
70,"('172.217.17.66', 443)","('5.134.215.226', 443)",1,0
71,"('172.217.17.66', 443)","('188.125.66.33', 443)",2,0
72,"('172.217.17.66', 443)","('94.182.163.51', 80)",1,0
73,"('172.217.17.66', 443)","('66.117.28.86', 443)",1,0
74,"('172.217.17.66', 443)","('52.213.106.142', 443)",1,0
75,"('172.217.17.66', 443)","('94.182.163.51', 443)",1,0
76,"('172.217.17.66', 443)","('92.122.149.72', 443)",1,0
77,"('172.217.17.66', 443)","('172.217.168.206', 443)",4,0
78,"('172.217.17.66', 443)","('52.211.104.45', 443)",2,0
79,"('172.217.17.66', 443)","('64.158.223.157', 443)",2,0
80,"('172.217.17.66', 443)","('52.54.1.244', 443)",1,0
81,"('172.217.17.66', 443)","('163.171.140.209', 443)",1,0
82,"('172.217.17.66', 443)","('94.182.163.211', 443)",1,0
83,"('172.217.17.66', 443)","('172.217.17.33', 443)",1,0
84,"('172.217.17.66', 443)","('159.45.66.143', 443)",1,0
85,"('172.217.17.66', 443)","('23.222.19.43', 443)",1,0
86,"('172.217.17.66', 443)","('94.182.163.52', 443)",1,0
87,"('172.217.17.66', 443)","('159.45.2.156', 443)",1,0
88,"('172.217.17.66', 443)","('172.217.168.194', 443)",4,0
89,"('172.217.17.66', 443)","('23.222.53.44', 443)",1,0
90,"('94.182.163.186', 443)","('172.217.168.230', 443)",2,0
91,"('94.182.163.186', 443)","('172.217.17.130', 443)",4,0
92,"('94.182.163.186', 443)","('31.13.64.21', 443)",1,0
93,"('94.182.163.186', 443)","('159.45.2.145', 443)",1,0
94,"('94.182.163.186', 443)","('52.85.255.13', 443)",1,0
95,"('94.182.163.186', 443)","('208.67.222.222', 53)",4,0
96,"('94.182.163.186', 443)","('151.101.2.49', 443)",3,0
97,"('94.182.163.186', 443)","('185.184.8.30', 443)",1,0
98,"('94.182.163.186', 443)","('5.134.215.226', 443)",1,0
99,"('94.182.163.186', 443)","('188.125.66.33', 443)",2,0
100,"('94.182.163.186', 443)","('94.182.163.51', 80)",1,0
101,"('94.182.163.186', 443)","('66.117.28.86', 443)",2,0
102,"('94.182.163.186', 443)","('52.213.106.142', 443)",1,0
103,"('94.182.163.186', 443)","('94.182.163.51', 443)",2,0
104,"('94.182.163.186', 443)","('92.122.149.72', 443)",1,0
105,"('94.182.163.186', 443)","('172.217.168.206', 443)",3,0
106,"('94.182.163.186', 443)","('52.211.104.45', 443)",3,0
107,"('94.182.163.186', 443)","('64.158.223.157', 443)",3,0
108,"('94.182.163.186', 443)","('52.54.1.244', 443)",1,0
109,"('94.182.163.186', 443)","('163.171.140.209', 443)",1,0
110,"('94.182.163.186', 443)","('94.182.163.211', 443)",2,0
111,"('94.182.163.186', 443)","('172.217.17.33', 443)",1,0
112,"('94.182.163.186', 443)","('159.45.66.143', 443)",1,0
113,"('94.182.163.186', 443)","('23.222.19.43', 443)",1,0
114,"('94.182.163.186', 443)","('94.182.163.52', 443)",1,0
115,"('94.182.163.186', 443)","('159.45.2.156', 443)",1,0
116,"('94.182.163.186', 443)","('172.217.168.194', 443)",2,0
117,"('94.182.163.186', 443)","('23.222.53.44', 443)",1,0
118,"('172.217.168.230', 443)","('172.217.17.130', 443)",2,0
119,"('172.217.168.230', 443)","('31.13.64.21', 443)",2,0
120,"('172.217.168.230', 443)","('159.45.2.145', 443)",1,0
121,"('172.217.168.230', 443)","('52.85.255.13', 443)",1,0
122,"('172.217.168.230', 443)","('208.67.222.222', 53)",4,0
123,"('172.217.168.230', 443)","('151.101.2.49', 443)",3,0
124,"('172.217.168.230', 443)","('185.184.8.30', 443)",1,0
125,"('172.217.168.230', 443)","('5.134.215.226', 443)",1,0
126,"('172.217.168.230', 443)","('188.125.66.33', 443)",2,0
127,"('172.217.168.230', 443)","('94.182.163.51', 80)",1,0
128,"('172.217.168.230', 443)","('66.117.28.86', 443)",2,0
129,"('172.217.168.230', 443)","('52.213.106.142', 443)",2,0
130,"('172.217.168.230', 443)","('94.182.163.51', 443)",1,0
131,"('172.217.168.230', 443)","('92.122.149.72', 443)",1,0
132,"('172.217.168.230', 443)","('172.217.168.206', 443)",3,0
133,"('172.217.168.230', 443)","('52.211.104.45', 443)",2,0
134,"('172.217.168.230', 443)","('64.158.223.157', 443)",2,0
135,"('172.217.168.230', 443)","('52.54.1.244', 443)",1,0
136,"('172.217.168.230', 443)","('163.171.140.209', 443)",1,0
137,"('172.217.168.230', 443)","('94.182.163.211', 443)",1,0
138,"('172.217.168.230', 443)","('172.217.17.33', 443)",1,0
139,"('172.217.168.230', 443)","('159.45.66.143', 443)",1,0
140,"('172.217.168.230', 443)","('23.222.19.43', 443)",1,0
141,"('172.217.168.230', 443)","('94.182.163.52', 443)",1,0
142,"('172.217.168.230', 443)","('159.45.2.156', 443)",1,0
143,"('172.217.168.230', 443)","('172.217.168.194', 443)",2,0
144,"('172.217.168.230', 443)","('23.222.53.44', 443)",1,0
145,"('172.217.17.130', 443)","('31.13.64.21', 443)",1,0
146,"('172.217.17.130', 443)","('159.45.2.145', 443)",1,0
147,"('172.217.17.130', 443)","('52.85.255.13', 443)",1,0
