,source,target,weight,id
0,"('216.58.211.99', 443)","('172.217.17.34', 443)",2,0
1,"('216.58.211.99', 443)","('23.56.185.158', 443)",2,0
2,"('216.58.211.99', 443)","('152.199.20.243', 443)",1,0
3,"('216.58.211.99', 443)","('95.211.229.245', 443)",1,0
4,"('216.58.211.99', 443)","('104.19.196.151', 443)",2,0
5,"('216.58.211.99', 443)","('195.181.173.109', 443)",1,0
6,"('216.58.211.99', 443)","('52.239.137.4', 443)",2,0
7,"('216.58.211.99', 443)","('172.217.20.110', 443)",2,0
8,"('216.58.211.99', 443)","('172.217.20.74', 443)",2,0
9,"('216.58.211.99', 443)","('31.13.64.21', 443)",2,0
10,"('216.58.211.99', 443)","('172.217.168.195', 443)",2,0
11,"('216.58.211.99', 443)","('37.252.172.40', 443)",2,0
12,"('216.58.211.99', 443)","('104.16.207.165', 443)",2,0
13,"('216.58.211.99', 443)","('2.20.166.95', 443)",2,0
14,"('216.58.211.99', 443)","('172.217.17.36', 443)",2,0
15,"('216.58.211.99', 443)","('151.101.2.133', 443)",2,0
16,"('216.58.211.99', 443)","('92.122.255.30', 443)",2,0
17,"('216.58.211.99', 443)","('208.67.222.222', 53)",2,0
18,"('216.58.211.99', 443)","('52.85.255.238', 443)",1,0
19,"('216.58.211.99', 443)","('172.217.17.98', 443)",2,0
20,"('216.58.211.99', 443)","('141.0.168.13', 443)",1,0
21,"('216.58.211.99', 443)","('172.217.168.206', 443)",2,0
22,"('216.58.211.99', 443)","('172.217.168.238', 443)",2,0
23,"('216.58.211.99', 443)","('13.74.252.44', 443)",2,0
24,"('216.58.211.99', 443)","('23.38.33.253', 443)",2,0
25,"('216.58.211.99', 443)","('52.85.255.116', 443)",1,0
26,"('216.58.211.99', 443)","('35.190.12.174', 443)",2,0
27,"('216.58.211.99', 443)","('172.217.20.98', 443)",2,0
28,"('216.58.211.99', 443)","('18.194.20.165', 443)",2,0
29,"('216.58.211.99', 443)","('152.195.133.75', 443)",1,0
30,"('216.58.211.99', 443)","('151.101.194.217', 443)",1,0
31,"('216.58.211.99', 443)","('213.19.162.21', 443)",1,0
32,"('216.58.211.99', 443)","('172.217.168.232', 443)",2,0
33,"('216.58.211.99', 443)","('172.217.19.195', 443)",1,0
34,"('216.58.211.99', 443)","('172.217.168.194', 443)",2,0
35,"('216.58.211.99', 443)","('213.19.162.61', 443)",2,0
36,"('172.217.17.34', 443)","('23.56.185.158', 443)",2,0
37,"('172.217.17.34', 443)","('152.199.20.243', 443)",1,0
38,"('172.217.17.34', 443)","('95.211.229.245', 443)",1,0
39,"('172.217.17.34', 443)","('104.19.196.151', 443)",3,0
40,"('172.217.17.34', 443)","('195.181.173.109', 443)",1,0
41,"('172.217.17.34', 443)","('52.239.137.4', 443)",2,0
42,"('172.217.17.34', 443)","('172.217.20.110', 443)",2,0
43,"('172.217.17.34', 443)","('172.217.20.74', 443)",2,0
44,"('172.217.17.34', 443)","('31.13.64.21', 443)",4,0
45,"('172.217.17.34', 443)","('172.217.168.195', 443)",4,0
46,"('172.217.17.34', 443)","('37.252.172.40', 443)",2,0
47,"('172.217.17.34', 443)","('104.16.207.165', 443)",2,0
48,"('172.217.17.34', 443)","('2.20.166.95', 443)",2,0
49,"('172.217.17.34', 443)","('172.217.17.36', 443)",5,0
50,"('172.217.17.34', 443)","('151.101.2.133', 443)",2,0
51,"('172.217.17.34', 443)","('92.122.255.30', 443)",3,0
52,"('172.217.17.34', 443)","('208.67.222.222', 53)",5,0
53,"('172.217.17.34', 443)","('52.85.255.238', 443)",1,0
