,source,target,weight,id
0,"('10.8.0.6', 42131)","('10.8.0.6', 50486)",2,0
1,"('10.8.0.6', 42131)","('10.8.0.6', 34553)",4,0
2,"('10.8.0.6', 42131)","('10.8.0.6', 39465)",4,0
3,"('10.8.0.6', 50486)","('10.8.0.6', 34553)",1,0
4,"('10.8.0.6', 50486)","('10.8.0.6', 39465)",1,0
5,"('10.8.0.6', 34553)","('10.8.0.6', 39465)",8,0
6,"('10.8.0.6', 39465)","('10.8.0.6', 58823)",1,0
7,"('10.8.0.6', 39465)","('10.8.0.6', 55991)",1,0
8,"('10.8.0.6', 34553)","('10.8.0.6', 58823)",1,0
9,"('10.8.0.6', 34553)","('10.8.0.6', 55991)",1,0
10,"('10.8.0.6', 42131)","('10.8.0.6', 58823)",4,0
11,"('10.8.0.6', 42131)","('10.8.0.6', 55991)",1,0
12,"('10.8.0.6', 58823)","('10.8.0.6', 55991)",1,0
13,"('10.8.0.6', 42131)","('10.8.0.6', 48439)",3,0
14,"('10.8.0.6', 58823)","('10.8.0.6', 48439)",1,0
15,"('10.8.0.6', 42131)","('10.8.0.6', 54640)",2,0
16,"('10.8.0.6', 48439)","('10.8.0.6', 54640)",1,0
