,source,target,weight,id
0,"('95.211.229.245', 443)","('18.185.14.252', 443)",1,0
1,"('95.211.229.245', 443)","('216.58.211.110', 443)",7,0
2,"('95.211.229.245', 443)","('31.13.64.21', 443)",6,0
3,"('95.211.229.245', 443)","('151.101.230.91', 443)",1,0
4,"('95.211.229.245', 443)","('172.217.17.78', 443)",1,0
5,"('95.211.229.245', 443)","('104.25.65.8', 443)",8,0
6,"('95.211.229.245', 443)","('172.217.17.54', 443)",1,0
7,"('95.211.229.245', 443)","('52.85.255.243', 443)",1,0
8,"('95.211.229.245', 443)","('172.217.168.227', 443)",2,0
9,"('95.211.229.245', 443)","('208.67.222.222', 53)",19,0
10,"('95.211.229.245', 443)","('68.232.35.133', 443)",7,0
11,"('95.211.229.245', 443)","('151.101.0.194', 443)",1,0
12,"('95.211.229.245', 443)","('151.101.98.91', 443)",1,0
13,"('95.211.229.245', 443)","('61.135.162.10', 443)",1,0
14,"('95.211.229.245', 443)","('172.217.17.98', 443)",3,0
15,"('95.211.229.245', 443)","('151.101.193.69', 443)",1,0
16,"('95.211.229.245', 443)","('151.101.192.194', 443)",1,0
17,"('95.211.229.245', 443)","('104.244.42.8', 443)",2,0
18,"('95.211.229.245', 443)","('31.13.64.35', 443)",10,0
19,"('95.211.229.245', 443)","('172.217.17.106', 443)",1,0
20,"('95.211.229.245', 443)","('172.217.168.206', 443)",2,0
21,"('95.211.229.245', 443)","('216.58.211.106', 443)",4,0
22,"('95.211.229.245', 443)","('199.232.6.91', 443)",1,0
23,"('95.211.229.245', 443)","('23.38.33.253', 443)",3,0
24,"('95.211.229.245', 443)","('151.101.2.66', 443)",5,0
25,"('95.211.229.245', 443)","('172.217.20.98', 443)",1,0
26,"('95.211.229.245', 443)","('123.125.114.5', 443)",1,0
27,"('95.211.229.245', 443)","('151.101.82.91', 443)",1,0
28,"('95.211.229.245', 443)","('74.125.100.137', 443)",1,0
29,"('95.211.229.245', 443)","('172.217.168.194', 443)",4,0
30,"('18.185.14.252', 443)","('216.58.211.110', 443)",1,0
31,"('18.185.14.252', 443)","('31.13.64.21', 443)",1,0
32,"('18.185.14.252', 443)","('151.101.230.91', 443)",1,0
33,"('18.185.14.252', 443)","('172.217.17.78', 443)",1,0
34,"('18.185.14.252', 443)","('104.25.65.8', 443)",1,0
35,"('18.185.14.252', 443)","('172.217.17.54', 443)",1,0
36,"('18.185.14.252', 443)","('52.85.255.243', 443)",1,0
37,"('18.185.14.252', 443)","('172.217.168.227', 443)",1,0
38,"('18.185.14.252', 443)","('208.67.222.222', 53)",1,0
39,"('18.185.14.252', 443)","('68.232.35.133', 443)",1,0
40,"('18.185.14.252', 443)","('151.101.0.194', 443)",1,0
41,"('18.185.14.252', 443)","('151.101.98.91', 443)",1,0
42,"('18.185.14.252', 443)","('61.135.162.10', 443)",1,0
43,"('18.185.14.252', 443)","('172.217.17.98', 443)",1,0
44,"('18.185.14.252', 443)","('151.101.193.69', 443)",1,0
45,"('18.185.14.252', 443)","('151.101.192.194', 443)",1,0
46,"('18.185.14.252', 443)","('104.244.42.8', 443)",1,0
47,"('18.185.14.252', 443)","('31.13.64.35', 443)",1,0
